city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20190420,2.4782608695652173,41.30434782608695,0.5108695652173914,54.09090909090909,37.34782608695652,68.0,57.43478260869565
Changchun,20190420,7.043478260869565,37.43478260869565,0.706086956521739,92.0,36.17391304347826,103.0,71.21739130434783
Changsha,20190420,6.260869565217392,24.73913043478261,0.9226086956521738,89.04347826086956,58.130434782608695,105.0,78.69565217391305
Chengdu,20190420,6.545454545454546,40.95454545454545,0.8654545454545454,44.18181818181818,24.863636363636363,91.0,41.81818181818182
Chongqing,20190420,4.818181818181818,38.63636363636363,0.7895454545454546,32.63636363636363,20.727272727272727,57.0,32.22727272727273
Fuzhou,20190420,4.7272727272727275,35.5,1.0272727272727273,51.0,36.72727272727273,104.0,57.0
Guangzhou,20190420,7.130434782608695,60.26086956521739,0.7978260869565218,26.08695652173913,18.91304347826087,42.0,32.69565217391305
Guiyang,20190420,5.260869565217392,14.91304347826087,0.6043478260869566,62.73913043478261,38.21739130434783,135.0,56.43478260869565
Haikou,20190420,4.478260869565218,13.695652173913043,0.5065217391304347,37.82608695652174,21.82608695652174,71.0,37.82608695652174
Hangzhou,20190420,6.434782608695652,42.69565217391305,0.7352173913043478,70.30434782608695,35.17391304347826,91.0,57.82608695652174
Harbin,20190420,10.272727272727273,26.863636363636363,0.5645454545454546,145.8181818181818,33.45454545454545,97.0,102.31818181818181
Hefei,20190420,3.5217391304347827,30.91304347826087,0.717391304347826,68.95652173913044,45.608695652173914,102.0,64.30434782608695
Hohhot,20190420,9.521739130434783,29.434782608695652,0.7678260869565218,446.9130434782609,81.78260869565217,85.0,343.95652173913044
Jinan,20190420,24.045454545454547,57.09090909090909,0.9168181818181818,140.13636363636363,55.31818181818182,147.0,95.45454545454545
Kunming,20190420,8.545454545454545,17.5,0.4727272727272727,45.36363636363637,37.09090909090909,130.0,56.63636363636363
Lanzhou,20190420,4.954545454545454,35.81818181818182,0.5227272727272727,112.0,46.36363636363637,136.0,81.18181818181819
Lhasa,20190420,5.863636363636363,10.136363636363637,0.35818181818181816,25.0,9.681818181818182,129.0,36.45454545454545
Nanchang,20190420,10.227272727272727,34.81818181818182,1.105,72.81818181818181,37.54545454545455,100.0,61.86363636363637
Nanjing,20190420,11.136363636363637,45.68181818181818,0.7190909090909091,93.0,57.40909090909091,77.0,78.45454545454545
Nanning,20190420,6.136363636363637,17.954545454545453,0.7036363636363636,63.40909090909091,37.0,104.0,57.13636363636363
Shanghai,20190420,5.5,29.636363636363637,0.504090909090909,31.227272727272727,19.363636363636363,89.0,34.5
Shenyang,20190420,29.045454545454547,43.77272727272727,1.0840909090909092,84.77272727272727,45.27272727272727,82.0,69.18181818181819
Shijiazhuang,20190420,19.90909090909091,58.22727272727273,0.7790909090909092,107.27272727272727,46.72727272727273,43.0,80.36363636363636
Taiyuan,20190420,12.909090909090908,65.81818181818181,1.1318181818181818,110.9090909090909,59.22727272727273,37.0,91.36363636363636
Tianjin,20190420,9.590909090909092,56.72727272727273,0.7863636363636364,67.0909090909091,30.90909090909091,70.0,58.81818181818182
Urumqi,20190420,7.090909090909091,36.0,0.62,74.4090909090909,17.136363636363637,104.0,61.77272727272727
Wuhan,20190420,11.318181818181818,30.727272727272727,1.229090909090909,91.18181818181819,50.86363636363637,168.0,75.95454545454545
Xi'an,20190420,5.2727272727272725,31.5,0.6945454545454545,63.86363636363637,32.63636363636363,79.0,56.63636363636363
Xining,20190420,7.954545454545454,24.681818181818183,0.8849999999999999,102.0909090909091,47.45454545454545,103.0,76.31818181818181
Yinchuan,20190420,7.681818181818182,21.5,0.6736363636363637,87.0909090909091,36.0,127.0,68.86363636363636
Zhengzhou,20190420,11.454545454545455,47.86363636363637,0.7477272727272727,103.5909090909091,47.36363636363637,138.0,77.5
