city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20190331,2.125,24.958333333333332,0.3070833333333333,29.833333333333332,8.541666666666666,82.0,31.041666666666668
Changchun,20190331,10.416666666666666,28.666666666666668,0.49416666666666664,47.916666666666664,28.541666666666668,90.0,46.333333333333336
Changsha,20190331,6.833333333333333,27.041666666666668,0.6958333333333333,59.08695652173913,45.708333333333336,106.0,67.16666666666667
Chengdu,20190331,6.916666666666667,40.041666666666664,0.64125,72.45833333333333,30.791666666666668,78.0,61.416666666666664
Chongqing,20190331,7.375,29.708333333333332,0.6154166666666666,37.958333333333336,24.291666666666668,64.0,37.958333333333336
Fuzhou,20190331,4.666666666666667,12.875,0.46666666666666673,65.33333333333333,27.458333333333332,121.0,60.458333333333336
Guangzhou,20190331,6.541666666666667,49.666666666666664,0.7391666666666666,53.833333333333336,26.875,91.0,51.083333333333336
Guiyang,20190331,6.416666666666667,13.083333333333334,0.6166666666666667,35.416666666666664,22.958333333333332,94.0,36.583333333333336
Haikou,20190331,4.5,9.791666666666666,0.39458333333333334,22.083333333333332,11.791666666666666,53.0,22.125
Hangzhou,20190331,8.333333333333334,33.25,0.5575,48.583333333333336,17.666666666666668,100.0,46.416666666666664
Harbin,20190331,14.833333333333334,29.708333333333332,0.6825,57.208333333333336,38.875,85.0,57.083333333333336
Hefei,20190331,8.0,34.708333333333336,0.4679166666666667,77.70833333333333,18.333333333333332,103.0,64.04166666666667
Hohhot,20190331,13.916666666666666,31.166666666666668,0.7241666666666666,49.666666666666664,18.583333333333332,93.0,46.041666666666664
Jinan,20190331,12.708333333333334,50.333333333333336,0.5591666666666667,96.66666666666667,27.458333333333332,107.0,73.5
Kunming,20190331,18.541666666666668,50.416666666666664,0.9700000000000001,99.33333333333333,58.25,129.0,81.33333333333333
Lanzhou,20190331,24.625,66.83333333333333,1.0095833333333333,109.79166666666667,39.041666666666664,135.0,80.08333333333333
Lhasa,20190331,4.125,13.125,0.44208333333333333,26.458333333333332,12.458333333333334,83.0,30.125
Nanchang,20190331,4.5,19.833333333333332,0.5408333333333334,59.875,23.958333333333332,111.0,49.875
Nanjing,20190331,13.041666666666666,29.041666666666668,0.6579166666666667,69.375,17.083333333333332,108.0,60.0
Nanning,20190331,6.375,30.541666666666668,0.84125,62.041666666666664,37.041666666666664,64.0,56.208333333333336
Shanghai,20190331,5.666666666666667,25.0,0.5120833333333333,50.375,14.791666666666666,104.0,48.708333333333336
Shenyang,20190331,12.041666666666666,32.0,0.5341666666666667,43.708333333333336,24.833333333333332,88.0,43.083333333333336
Shijiazhuang,20190331,11.208333333333334,41.375,0.48666666666666664,80.875,24.416666666666668,94.0,63.875
Taiyuan,20190331,13.291666666666666,37.875,0.6841666666666666,59.583333333333336,19.375,101.0,54.791666666666664
Tianjin,20190331,7.291666666666667,41.0,0.43166666666666664,47.833333333333336,20.291666666666668,97.0,45.958333333333336
Urumqi,20190331,10.25,41.458333333333336,0.91125,115.0,34.25,96.0,82.79166666666667
Wuhan,20190331,10.083333333333334,40.5,0.9720833333333334,62.0,35.458333333333336,103.0,56.458333333333336
Xi'an,20190331,12.416666666666666,54.5,0.6929166666666666,103.54166666666667,45.25,101.0,77.125
Xining,20190331,26.625,42.791666666666664,1.3104166666666666,103.70833333333333,42.75,117.0,77.29166666666667
Yinchuan,20190331,13.833333333333334,33.291666666666664,0.7333333333333334,47.166666666666664,20.541666666666668,103.0,45.208333333333336
Zhengzhou,20190331,10.458333333333334,35.208333333333336,0.5341666666666667,103.79166666666667,38.541666666666664,111.0,77.20833333333333
