city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20190330,2.5833333333333335,8.416666666666666,0.23958333333333334,25.583333333333332,5.333333333333333,79.0,25.791666666666668
Changchun,20190330,13.583333333333334,29.75,0.5675,81.125,45.791666666666664,105.0,67.54166666666667
Changsha,20190330,8.875,39.333333333333336,1.0374999999999999,87.375,56.541666666666664,115.0,79.83333333333333
Chengdu,20190330,9.333333333333334,59.583333333333336,0.8645833333333334,113.875,51.416666666666664,87.0,83.375
Chongqing,20190330,10.041666666666666,53.75,0.8283333333333333,90.91666666666667,42.25,76.0,70.54166666666667
Fuzhou,20190330,4.208333333333333,18.583333333333332,0.5208333333333334,28.875,12.875,115.0,33.125
Guangzhou,20190330,6.166666666666667,43.125,0.8145833333333333,47.291666666666664,27.458333333333332,143.0,49.083333333333336
Guiyang,20190330,8.333333333333334,28.583333333333332,0.67125,76.20833333333333,41.583333333333336,107.0,63.375
Haikou,20190330,4.666666666666667,15.333333333333334,0.4383333333333333,28.458333333333332,15.75,61.0,28.541666666666668
Hangzhou,20190330,8.041666666666666,40.166666666666664,0.8520833333333333,92.875,52.375,111.0,76.08333333333333
Harbin,20190330,14.125,29.583333333333332,0.7445833333333334,84.04166666666667,49.166666666666664,81.0,76.83333333333333
Hefei,20190330,8.208333333333334,45.541666666666664,0.88125,117.75,80.45833333333333,107.0,114.29166666666667
Hohhot,20190330,9.958333333333334,19.25,0.59,26.041666666666668,7.708333333333333,87.0,28.541666666666668
Jinan,20190330,6.583333333333333,28.541666666666668,0.42250000000000004,105.54166666666667,26.166666666666668,101.0,78.5
Kunming,20190330,14.416666666666666,39.333333333333336,0.6633333333333333,64.08333333333333,31.25,103.0,55.791666666666664
Lanzhou,20190330,13.708333333333334,47.083333333333336,0.7895833333333333,125.875,36.333333333333336,99.0,88.16666666666667
Lhasa,20190330,4.625,14.125,0.45,36.625,12.666666666666666,93.0,36.958333333333336
Nanchang,20190330,8.416666666666666,38.583333333333336,1.1195833333333334,98.58333333333333,45.0,111.0,74.70833333333333
Nanjing,20190330,14.458333333333334,44.166666666666664,0.9704166666666666,123.375,68.95833333333333,101.0,102.29166666666667
Nanning,20190330,8.625,39.0,0.8970833333333333,70.375,39.5,84.0,60.625
Shanghai,20190330,8.458333333333334,52.041666666666664,0.7775,74.04166666666667,57.833333333333336,98.0,82.16666666666667
Shenyang,20190330,17.208333333333332,27.166666666666668,0.695,65.875,45.083333333333336,78.0,64.70833333333333
Shijiazhuang,20190330,5.458333333333333,15.458333333333334,0.28625,48.583333333333336,16.708333333333332,97.0,46.041666666666664
Taiyuan,20190330,7.666666666666667,20.75,0.5095833333333334,71.45833333333333,13.708333333333334,98.0,60.791666666666664
Tianjin,20190330,4.375,16.25,0.29291666666666666,55.291666666666664,9.625,85.0,50.041666666666664
Urumqi,20190330,10.291666666666666,50.041666666666664,0.8870833333333333,109.0,30.041666666666668,100.0,79.75
Wuhan,20190330,9.0,47.166666666666664,1.1812500000000001,125.66666666666667,62.625,98.0,92.875
Xi'an,20190330,5.75,31.416666666666668,0.4604166666666667,95.5,20.041666666666668,98.0,73.04166666666667
Xining,20190330,15.625,29.833333333333332,0.86875,139.375,36.916666666666664,84.0,95.0
Yinchuan,20190330,11.375,25.25,0.6974999999999999,42.666666666666664,17.625,101.0,42.75
Zhengzhou,20190330,6.416666666666667,37.541666666666664,0.5437500000000001,126.625,39.541666666666664,91.0,89.625
