city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20190112,14.0,99.875,2.526666666666667,220.91666666666666,207.08333333333334,14.0,246.58333333333334
Changchun,20190112,34.416666666666664,69.29166666666667,2.0025,172.41666666666666,151.70833333333334,32.0,193.91666666666666
Changsha,20190112,4.0,42.625,1.2633333333333334,53.27272727272727,58.416666666666664,26.0,79.33333333333333
Chengdu,20190112,6.625,60.291666666666664,1.3954166666666667,107.79166666666667,76.5,40.0,101.91666666666667
Chongqing,20190112,6.875,48.541666666666664,1.29625,78.41666666666667,54.583333333333336,16.0,74.58333333333333
Fuzhou,20190112,4.5,41.666666666666664,0.7058333333333334,48.041666666666664,25.208333333333332,20.0,44.333333333333336
Guangzhou,20190112,6.166666666666667,52.75,1.5320833333333335,69.70833333333333,52.041666666666664,17.0,71.625
Guiyang,20190112,13.416666666666666,24.666666666666668,1.0270833333333333,42.041666666666664,25.083333333333332,29.0,40.875
Haikou,20190112,5.166666666666667,14.375,0.5291666666666667,31.083333333333332,16.958333333333332,74.0,30.958333333333332
Hangzhou,20190112,7.375,39.75,1.1133333333333335,40.458333333333336,29.458333333333332,23.0,42.0
Harbin,20190112,44.708333333333336,69.83333333333333,1.8045833333333334,180.70833333333334,148.125,40.0,185.70833333333334
Hefei,20190112,4.625,47.75,0.9716666666666667,103.58823529411765,87.79166666666667,44.0,116.29166666666667
Hohhot,20190112,33.041666666666664,72.875,1.9525,173.04166666666666,105.75,28.0,139.83333333333334
Jinan,20190112,26.208333333333332,55.25,1.5179166666666666,204.95833333333334,158.29166666666666,48.0,205.375
Kunming,20190112,14.708333333333334,33.625,0.9908333333333333,38.5,20.166666666666668,66.0,38.916666666666664
Lanzhou,20190112,43.75,91.58333333333333,2.4170833333333333,160.83333333333334,72.45833333333333,57.0,107.54166666666667
Lhasa,20190112,8.5,35.083333333333336,1.105,42.041666666666664,21.291666666666668,83.0,41.125
Nanchang,20190112,5.416666666666667,37.75,1.505,47.791666666666664,27.041666666666668,24.0,45.291666666666664
Nanjing,20190112,6.25,40.125,0.9429166666666666,66.375,52.166666666666664,33.0,71.20833333333333
Nanning,20190112,7.541666666666667,35.333333333333336,1.5045833333333334,52.0,31.041666666666668,11.0,46.291666666666664
Shanghai,20190112,8.0,52.375,1.1395833333333334,43.291666666666664,40.083333333333336,16.0,56.416666666666664
Shenyang,20190112,57.583333333333336,78.375,2.73625,274.2083333333333,207.16666666666666,26.0,252.79166666666666
Shijiazhuang,20190112,44.208333333333336,122.41666666666667,4.9695833333333335,484.2083333333333,353.75,10.0,401.5416666666667
Taiyuan,20190112,79.91666666666667,104.66666666666667,2.8325,323.4166666666667,228.66666666666666,24.0,278.6666666666667
Tianjin,20190112,12.708333333333334,68.83333333333333,2.5920833333333335,245.9090909090909,247.45833333333334,12.0,297.4583333333333
Urumqi,20190112,10.75,92.33333333333333,3.204166666666667,223.58333333333334,197.08333333333334,23.0,247.08333333333334
Wuhan,20190112,10.333333333333334,60.958333333333336,1.7108333333333334,109.08695652173913,107.83333333333333,32.0,142.20833333333334
Xi'an,20190112,12.208333333333334,85.33333333333333,2.205416666666667,256.5833333333333,213.79166666666666,29.0,263.7916666666667
Xining,20190112,35.5,64.16666666666667,2.7116666666666664,109.29166666666667,68.875,55.0,92.5
Yinchuan,20190112,32.625,72.95833333333333,2.2275,146.875,88.08333333333333,57.0,117.375
Zhengzhou,20190112,14.125,83.66666666666667,1.852083333333333,243.375,201.20833333333334,29.0,251.20833333333334
