city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20190318,10.458333333333334,71.45833333333333,0.8483333333333333,141.0,98.91666666666667,110.0,130.75
Changchun,20190318,12.166666666666666,29.5,0.8641666666666666,172.70833333333334,46.0,96.0,111.58333333333333
Changsha,20190318,7.125,42.208333333333336,0.8537499999999999,58.35294117647059,47.666666666666664,101.0,67.79166666666667
Chengdu,20190318,6.25,68.125,1.0266666666666666,100.16666666666667,56.625,66.0,78.875
Chongqing,20190318,8.25,53.333333333333336,0.8250000000000001,81.66666666666667,48.625,98.0,68.79166666666667
Fuzhou,20190318,4.208333333333333,29.333333333333332,0.7045833333333333,42.8235294117647,31.083333333333332,83.0,49.458333333333336
Guangzhou,20190318,8.458333333333334,81.79166666666667,1.05875,118.0,59.833333333333336,67.0,85.0
Guiyang,20190318,20.375,30.208333333333332,0.7008333333333333,80.0,47.25,105.0,67.625
Haikou,20190318,5.083333333333333,11.291666666666666,0.54,41.041666666666664,18.541666666666668,57.0,40.75
Hangzhou,20190318,8.375,54.0,0.79625,95.5,54.208333333333336,127.0,79.20833333333333
Harbin,20190318,20.166666666666668,37.125,0.9562499999999999,118.25,41.208333333333336,86.0,87.33333333333333
Hefei,20190318,8.041666666666666,44.083333333333336,0.7104166666666667,78.125,51.583333333333336,115.0,72.83333333333333
Hohhot,20190318,23.333333333333332,58.125,1.2241666666666666,119.58333333333333,58.208333333333336,108.0,86.625
Jinan,20190318,15.458333333333334,31.125,0.5537500000000001,142.25,52.833333333333336,154.0,96.54166666666667
Kunming,20190318,15.916666666666666,41.833333333333336,0.7429166666666668,69.41666666666667,38.75,110.0,60.291666666666664
Lanzhou,20190318,21.041666666666668,70.58333333333333,1.1429166666666666,101.79166666666667,46.916666666666664,133.0,76.125
Lhasa,20190318,4.166666666666667,15.625,0.48333333333333334,33.458333333333336,14.833333333333334,100.0,35.333333333333336
Nanchang,20190318,9.958333333333334,31.375,0.8562500000000001,75.0,39.5,85.0,63.583333333333336
Nanjing,20190318,16.125,50.833333333333336,0.8283333333333333,122.04166666666667,77.29166666666667,116.0,105.5
Nanning,20190318,8.041666666666666,31.125,0.8091666666666667,35.666666666666664,21.583333333333332,16.0,34.458333333333336
Shanghai,20190318,6.125,42.875,0.6070833333333333,36.05,34.0,111.0,49.75
Shenyang,20190318,27.5,27.833333333333332,0.7374999999999999,115.25,41.916666666666664,109.0,82.875
Shijiazhuang,20190318,27.5,54.458333333333336,0.9387500000000001,161.41666666666666,77.0,119.0,109.08333333333333
Taiyuan,20190318,22.625,65.29166666666667,0.8591666666666667,125.58333333333333,51.833333333333336,126.0,88.125
Tianjin,20190318,19.5,48.375,1.0541666666666667,137.5,89.66666666666667,123.0,118.45833333333333
Urumqi,20190318,6.916666666666667,57.916666666666664,2.55375,86.45833333333333,62.791666666666664,42.0,84.83333333333333
Wuhan,20190318,7.791666666666667,42.0,0.89875,76.04166666666667,50.666666666666664,105.0,71.95833333333333
Xi'an,20190318,6.625,45.791666666666664,0.5870833333333333,78.58333333333333,32.583333333333336,100.0,64.29166666666667
Xining,20190318,19.5,48.416666666666664,1.5004166666666665,98.75,37.666666666666664,95.0,74.33333333333333
Yinchuan,20190318,14.875,32.666666666666664,0.7666666666666666,68.29166666666667,30.791666666666668,100.0,59.375
Zhengzhou,20190318,11.458333333333334,40.333333333333336,0.6008333333333333,90.875,43.208333333333336,128.0,70.79166666666667
