city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20181218,6.208333333333333,52.625,0.7766666666666667,58.583333333333336,28.0,53.0,52.5
Changchun,20181218,21.666666666666668,34.458333333333336,0.71375,39.541666666666664,21.125,47.0,38.833333333333336
Changsha,20181218,16.458333333333332,68.25,1.4033333333333333,96.08333333333333,62.916666666666664,62.0,85.95833333333333
Chengdu,20181218,8.708333333333334,79.95833333333333,1.1716666666666666,167.125,120.45833333333333,38.0,157.79166666666666
Chongqing,20181218,12.541666666666666,64.0,1.3275,136.45833333333334,97.95833333333333,20.0,129.16666666666666
Fuzhou,20181218,5.708333333333333,42.208333333333336,0.6275000000000001,62.416666666666664,27.083333333333332,87.0,55.541666666666664
Guangzhou,20181218,9.458333333333334,74.58333333333333,0.9116666666666666,64.25,37.041666666666664,72.0,56.791666666666664
Guiyang,20181218,39.291666666666664,45.541666666666664,0.6779166666666666,80.95833333333333,41.083333333333336,54.0,66.45833333333333
Haikou,20181218,7.0,18.708333333333332,0.69,45.083333333333336,20.708333333333332,93.0,44.375
Hangzhou,20181218,10.291666666666666,64.625,1.09375,105.20833333333333,56.708333333333336,40.0,78.58333333333333
Harbin,20181218,27.083333333333332,31.208333333333332,0.6654166666666667,37.75,25.208333333333332,51.0,39.75
Hefei,20181218,10.041666666666666,67.25,1.06375,112.95833333333333,85.45833333333333,58.0,113.16666666666667
Hohhot,20181218,34.25,63.333333333333336,2.3045833333333334,137.41666666666666,73.58333333333333,36.0,105.16666666666667
Jinan,20181218,42.291666666666664,73.33333333333333,1.5895833333333333,178.91666666666666,91.16666666666667,44.0,122.54166666666667
Kunming,20181218,14.0,30.916666666666668,1.0154166666666666,48.333333333333336,27.625,50.0,47.458333333333336
Lanzhou,20181218,57.833333333333336,106.29166666666667,3.535833333333333,179.41666666666666,103.16666666666667,23.0,135.75
Lhasa,20181218,7.25,43.166666666666664,0.8624999999999999,48.541666666666664,28.875,50.0,44.958333333333336
Nanchang,20181218,30.625,76.625,1.6341666666666665,178.5,91.5,53.0,122.95833333333333
Nanjing,20181218,17.791666666666668,82.45833333333333,1.60125,128.25,69.5,42.0,96.54166666666667
Nanning,20181218,16.708333333333332,65.70833333333333,1.1341666666666665,116.70833333333333,65.875,70.0,89.16666666666667
Shanghai,20181218,15.333333333333334,105.83333333333333,1.4216666666666666,131.83333333333334,88.70833333333333,52.0,117.375
Shenyang,20181218,42.75,54.0,1.405,73.95833333333333,45.041666666666664,45.0,65.79166666666667
Shijiazhuang,20181218,30.541666666666668,81.91666666666667,1.9833333333333334,168.66666666666666,90.91666666666667,29.0,123.625
Taiyuan,20181218,61.166666666666664,87.95833333333333,1.5666666666666667,180.66666666666666,72.375,21.0,115.79166666666667
Tianjin,20181218,18.208333333333332,63.291666666666664,1.1241666666666668,94.75,57.0,50.0,85.04166666666667
Urumqi,20181218,14.375,79.83333333333333,2.5745833333333334,194.5,165.58333333333334,29.0,213.20833333333334
Wuhan,20181218,17.208333333333332,88.79166666666667,1.7066666666666668,132.125,91.58333333333333,31.0,120.875
Xi'an,20181218,25.375,103.45833333333333,1.8141666666666667,185.41666666666666,119.45833333333333,22.0,156.75
Xining,20181218,41.083333333333336,76.04166666666667,3.28125,93.70833333333333,59.166666666666664,34.0,80.58333333333333
Yinchuan,20181218,38.458333333333336,66.125,2.5629166666666667,121.625,64.33333333333333,37.0,91.83333333333333
Zhengzhou,20181218,19.875,79.45833333333333,0.9095833333333333,111.20833333333333,67.375,44.0,98.16666666666667
