city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20181210,12.416666666666666,65.16666666666667,1.1145833333333333,88.41666666666667,57.333333333333336,18.0,78.45833333333333
Changchun,20181210,29.0,54.708333333333336,1.5816666666666668,105.45833333333333,69.41666666666667,29.0,94.125
Changsha,20181210,6.583333333333333,29.708333333333332,0.7133333333333334,33.45454545454545,36.875,25.0,52.041666666666664
Chengdu,20181210,4.916666666666667,31.958333333333332,0.8175,41.583333333333336,29.041666666666668,9.0,41.958333333333336
Chongqing,20181210,7.916666666666667,31.666666666666668,0.6816666666666666,40.041666666666664,23.708333333333332,19.0,38.708333333333336
Fuzhou,20181210,4.541666666666667,26.208333333333332,0.5270833333333333,24.416666666666668,9.583333333333334,26.0,25.041666666666668
Guangzhou,20181210,5.916666666666667,27.291666666666668,0.7320833333333333,24.833333333333332,15.041666666666666,20.0,25.75
Guiyang,20181210,11.625,19.166666666666668,0.5495833333333333,22.916666666666668,14.416666666666666,17.0,23.166666666666668
Haikou,20181210,5.125,21.875,0.715,24.125,14.666666666666666,21.0,24.875
Hangzhou,20181210,7.333333333333333,44.458333333333336,1.0879166666666666,22.458333333333332,16.916666666666668,6.0,24.666666666666668
Harbin,20181210,36.375,47.791666666666664,1.3083333333333333,95.58333333333333,68.83333333333333,42.0,94.45833333333333
Hefei,20181210,3.2083333333333335,41.375,0.6208333333333333,21.666666666666668,30.583333333333332,22.0,43.916666666666664
Hohhot,20181210,24.791666666666668,45.583333333333336,1.60625,114.95833333333333,57.125,37.0,91.29166666666667
Jinan,20181210,36.416666666666664,71.20833333333333,1.4233333333333336,165.625,88.375,29.0,118.33333333333333
Kunming,20181210,19.75,33.833333333333336,0.9258333333333333,36.791666666666664,18.916666666666668,63.0,36.875
Lanzhou,20181210,24.208333333333332,37.916666666666664,0.9504166666666666,95.41666666666667,53.041666666666664,53.0,78.625
Lhasa,20181210,5.791666666666667,32.541666666666664,0.7891666666666667,47.375,19.666666666666668,71.0,44.791666666666664
Nanchang,20181210,3.5416666666666665,33.25,0.96875,33.583333333333336,24.541666666666668,12.0,37.916666666666664
Nanjing,20181210,5.916666666666667,34.5,0.41333333333333333,24.666666666666668,18.375,33.0,27.0
Nanning,20181210,7.833333333333333,20.25,0.9570833333333333,23.375,16.708333333333332,16.0,24.708333333333332
Shanghai,20181210,4.833333333333333,29.666666666666668,0.43875,14.416666666666666,7.166666666666667,61.0,18.125
Shenyang,20181210,45.583333333333336,49.541666666666664,1.4087500000000002,90.29166666666667,60.25,35.0,82.25
Shijiazhuang,20181210,29.166666666666668,69.04166666666667,1.6683333333333332,171.91666666666666,107.125,27.0,141.125
Taiyuan,20181210,76.08333333333333,74.91666666666667,2.0254166666666666,214.5,129.0,14.0,167.625
Tianjin,20181210,25.125,76.79166666666667,1.2675,85.54166666666667,56.875,14.0,78.125
Urumqi,20181210,10.875,78.41666666666667,2.021666666666667,147.04166666666666,106.70833333333333,26.0,140.66666666666666
Wuhan,20181210,5.833333333333333,32.916666666666664,0.795,58.0,57.625,19.0,78.375
Xi'an,20181210,20.75,61.166666666666664,1.535,149.75,115.54166666666667,21.0,151.5
Xining,20181210,18.458333333333332,57.916666666666664,1.8766666666666667,115.125,73.70833333333333,59.0,100.125
Yinchuan,20181210,36.125,38.541666666666664,1.3908333333333334,117.125,50.791666666666664,39.0,83.95833333333333
Zhengzhou,20181210,15.791666666666666,60.458333333333336,1.1270833333333334,152.70833333333334,105.25,13.0,138.41666666666666
