city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20190301,8.666666666666666,62.0,1.1558333333333333,136.0,118.25,102.0,154.08333333333334
Changchun,20190301,18.75,55.791666666666664,1.2475,116.20833333333333,84.54166666666667,89.0,115.25
Changsha,20190301,4.166666666666667,39.875,0.87875,28.4,36.5,27.0,51.208333333333336
Chengdu,20190301,4.666666666666667,37.291666666666664,0.8033333333333333,50.916666666666664,36.166666666666664,33.0,49.958333333333336
Chongqing,20190301,9.083333333333334,46.5,0.9616666666666668,65.45833333333333,43.75,31.0,62.708333333333336
Fuzhou,20190301,4.041666666666667,32.625,0.8241666666666667,25.304347826086957,19.875,40.0,30.208333333333332
Guangzhou,20190301,6.833333333333333,54.5,1.1833333333333333,69.79166666666667,35.083333333333336,45.0,59.958333333333336
Guiyang,20190301,11.333333333333334,21.166666666666668,0.6970833333333334,42.333333333333336,26.708333333333332,52.0,41.208333333333336
Haikou,20190301,5.041666666666667,9.75,0.4716666666666667,25.666666666666668,11.333333333333334,47.0,25.666666666666668
Hangzhou,20190301,8.791666666666666,44.541666666666664,0.9095833333333334,92.375,61.166666666666664,83.0,83.125
Harbin,20190301,31.375,68.66666666666667,1.4145833333333335,208.91666666666666,182.91666666666666,95.0,226.41666666666666
Hefei,20190301,5.708333333333333,52.833333333333336,0.8383333333333334,83.47368421052632,75.08333333333333,56.0,100.20833333333333
Hohhot,20190301,20.875,58.833333333333336,1.3529166666666665,119.70833333333333,60.458333333333336,105.0,88.08333333333333
Jinan,20190301,24.791666666666668,83.20833333333333,1.1391666666666667,207.20833333333334,130.08333333333334,122.0,171.70833333333334
Kunming,20190301,15.833333333333334,27.083333333333332,0.6916666666666668,35.166666666666664,19.166666666666668,83.0,35.291666666666664
Lanzhou,20190301,9.958333333333334,64.25,1.2862500000000001,60.833333333333336,43.041666666666664,56.0,60.791666666666664
Lhasa,20190301,3.7916666666666665,9.708333333333334,0.5341666666666667,21.875,6.833333333333333,114.0,33.833333333333336
Nanchang,20190301,3.0833333333333335,36.583333333333336,0.9683333333333333,38.5,23.916666666666668,47.0,38.791666666666664
Nanjing,20190301,12.25,69.54166666666667,1.29625,121.29166666666667,81.5,71.0,108.625
Nanning,20190301,7.375,36.791666666666664,1.34,77.375,45.708333333333336,13.0,65.125
Shanghai,20190301,8.208333333333334,62.666666666666664,0.8866666666666667,90.47368421052632,90.125,113.0,120.625
Shenyang,20190301,44.083333333333336,78.875,2.087083333333333,191.58333333333334,126.375,69.0,165.29166666666666
Shijiazhuang,20190301,31.041666666666668,82.25,2.2125,332.7916666666667,231.125,108.0,276.9166666666667
Taiyuan,20190301,28.875,59.541666666666664,1.5070833333333333,175.04166666666666,120.125,143.0,155.83333333333334
Tianjin,20190301,16.583333333333332,77.41666666666667,1.3841666666666665,145.34782608695653,134.125,102.0,177.20833333333334
Urumqi,20190301,15.0,85.08333333333333,2.5283333333333333,236.66666666666666,188.625,67.0,238.625
Wuhan,20190301,6.0,41.916666666666664,0.9183333333333333,38.416666666666664,27.666666666666668,34.0,39.416666666666664
Xi'an,20190301,8.416666666666666,50.833333333333336,1.0779166666666666,123.0,68.875,74.0,93.125
Xining,20190301,15.458333333333334,37.083333333333336,1.3370833333333332,64.45833333333333,45.083333333333336,93.0,62.958333333333336
Yinchuan,20190301,13.875,37.791666666666664,1.3058333333333334,85.0,61.041666666666664,106.0,82.66666666666667
Zhengzhou,20190301,9.875,48.666666666666664,0.63375,83.70833333333333,66.875,91.0,89.875
