city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20190429,2.7916666666666665,36.083333333333336,0.8558333333333333,82.64285714285714,103.58333333333333,125.0,137.04166666666666
Changchun,20190429,5.541666666666667,21.833333333333332,0.55375,45.166666666666664,32.125,123.0,51.125
Changsha,20190429,4.083333333333333,20.458333333333332,0.7291666666666666,14.052631578947368,14.958333333333334,58.0,26.166666666666668
Chengdu,20190429,5.666666666666667,31.625,0.6966666666666667,36.791666666666664,20.25,124.0,39.0
Chongqing,20190429,4.791666666666667,23.916666666666668,0.6741666666666667,30.125,17.041666666666668,88.0,30.833333333333332
Fuzhou,20190429,5.625,34.375,0.9458333333333333,71.625,42.666666666666664,123.0,66.29166666666667
Guangzhou,20190429,6.666666666666667,46.458333333333336,0.6983333333333333,45.458333333333336,23.5,84.0,44.458333333333336
Guiyang,20190429,5.333333333333333,13.375,0.5358333333333333,24.166666666666668,11.041666666666666,92.0,25.25
Haikou,20190429,4.625,14.666666666666666,0.5066666666666667,31.333333333333332,16.166666666666668,75.0,31.458333333333332
Hangzhou,20190429,6.875,46.875,0.91125,66.375,43.875,71.0,62.666666666666664
Harbin,20190429,11.458333333333334,27.625,0.6116666666666667,68.75,38.083333333333336,129.0,61.083333333333336
Hefei,20190429,2.5416666666666665,26.166666666666668,0.5641666666666667,26.952380952380953,17.916666666666668,68.0,32.833333333333336
Hohhot,20190429,7.916666666666667,32.916666666666664,0.7229166666666668,143.91666666666666,31.291666666666668,102.0,102.41666666666667
Jinan,20190429,14.25,43.5,0.9254166666666667,119.375,71.79166666666667,158.0,96.16666666666667
Kunming,20190429,15.541666666666666,27.833333333333332,0.855,80.29166666666667,58.291666666666664,132.0,79.875
Lanzhou,20190429,12.75,29.708333333333332,0.4766666666666666,53.708333333333336,25.666666666666668,80.0,49.333333333333336
Lhasa,20190429,6.041666666666667,15.583333333333334,0.47291666666666665,43.583333333333336,11.416666666666666,121.0,42.416666666666664
Nanchang,20190429,5.916666666666667,27.875,0.8741666666666666,46.833333333333336,22.375,56.0,39.708333333333336
Nanjing,20190429,7.291666666666667,29.666666666666668,0.6175,26.583333333333332,18.375,63.0,28.583333333333332
Nanning,20190429,7.125,22.625,0.7758333333333334,44.208333333333336,22.625,74.0,43.75
Shanghai,20190429,5.291666666666667,55.208333333333336,0.6329166666666667,24.833333333333332,34.166666666666664,48.0,49.125
Shenyang,20190429,26.541666666666668,26.916666666666668,0.7075,46.208333333333336,25.458333333333332,101.0,45.375
Shijiazhuang,20190429,16.458333333333332,37.666666666666664,1.0599999999999998,140.875,91.58333333333333,158.0,121.04166666666667
Taiyuan,20190429,37.166666666666664,51.833333333333336,1.3479166666666667,177.29166666666666,113.58333333333333,137.0,155.29166666666666
Tianjin,20190429,9.75,50.083333333333336,0.8654166666666666,89.86363636363636,83.5,164.0,110.91666666666667
Urumqi,20190429,6.0,29.708333333333332,0.5558333333333333,44.291666666666664,14.5,111.0,44.0
Wuhan,20190429,5.0,24.25,0.8204166666666667,18.625,12.708333333333334,63.0,19.541666666666668
Xi'an,20190429,3.8333333333333335,39.916666666666664,0.80125,41.708333333333336,20.0,116.0,41.166666666666664
Xining,20190429,7.958333333333333,25.208333333333332,0.76625,42.541666666666664,23.583333333333332,99.0,42.208333333333336
Yinchuan,20190429,6.583333333333333,30.083333333333332,0.5508333333333334,84.91666666666667,28.25,103.0,67.70833333333333
Zhengzhou,20190429,8.875,48.041666666666664,1.05,95.95833333333333,64.91666666666667,150.0,89.0
