city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20190618,2.875,29.333333333333332,0.8083333333333332,64.54166666666667,62.125,251.0,105.20833333333333
Changchun,20190618,5.083333333333333,48.375,0.5058333333333334,45.916666666666664,19.375,132.0,47.083333333333336
Changsha,20190618,4.583333333333333,14.625,0.6845833333333333,21.875,14.666666666666666,82.0,24.75
Chengdu,20190618,5.708333333333333,33.708333333333336,0.7116666666666666,35.25,21.541666666666668,66.0,35.25
Chongqing,20190618,6.791666666666667,40.333333333333336,0.9987499999999999,43.166666666666664,28.333333333333332,85.0,42.5
Fuzhou,20190618,4.833333333333333,16.041666666666668,0.5241666666666667,49.166666666666664,27.333333333333332,100.0,47.416666666666664
Guangzhou,20190618,4.75,35.583333333333336,0.6566666666666666,18.791666666666668,9.291666666666666,56.0,19.291666666666668
Guiyang,20190618,5.583333333333333,20.458333333333332,0.7575,18.833333333333332,9.375,45.0,18.875
Haikou,20190618,4.625,10.666666666666666,0.47333333333333333,23.291666666666668,10.291666666666666,60.0,24.583333333333332
Hangzhou,20190618,4.333333333333333,40.708333333333336,0.7266666666666667,31.208333333333332,20.708333333333332,54.0,31.875
Harbin,20190618,7.166666666666667,24.708333333333332,0.4583333333333333,26.875,11.291666666666666,83.0,29.0
Hefei,20190618,2.0416666666666665,24.875,0.6504166666666668,17.666666666666668,9.958333333333334,76.0,24.166666666666668
Hohhot,20190618,9.875,31.083333333333332,0.7029166666666667,40.708333333333336,19.041666666666668,195.0,58.291666666666664
Jinan,20190618,14.708333333333334,23.125,0.60875,90.29166666666667,39.875,237.0,90.375
Kunming,20190618,7.333333333333333,21.833333333333332,0.5791666666666667,25.791666666666668,13.166666666666666,74.0,26.5
Lanzhou,20190618,13.291666666666666,52.291666666666664,0.69625,55.083333333333336,22.083333333333332,96.0,49.833333333333336
Lhasa,20190618,5.291666666666667,8.458333333333334,0.44375000000000003,22.458333333333332,11.458333333333334,112.0,33.833333333333336
Nanchang,20190618,7.708333333333333,22.666666666666668,0.6229166666666667,50.958333333333336,25.041666666666668,101.0,47.083333333333336
Nanjing,20190618,5.5,31.291666666666668,0.8341666666666666,25.333333333333332,17.875,87.0,29.75
Nanning,20190618,5.833333333333333,15.625,0.6345833333333334,27.458333333333332,11.791666666666666,78.0,28.083333333333332
Shanghai,20190618,4.916666666666667,34.5,0.5725,17.875,18.375,108.0,30.5
Shenyang,20190618,13.958333333333334,42.708333333333336,0.9658333333333333,44.708333333333336,28.25,90.0,44.625
Shijiazhuang,20190618,13.25,31.5,0.915,99.5,41.958333333333336,275.0,100.16666666666667
Taiyuan,20190618,14.833333333333334,42.666666666666664,0.94125,78.54166666666667,40.041666666666664,238.0,84.58333333333333
Tianjin,20190618,8.833333333333334,33.541666666666664,0.9154166666666667,83.16666666666667,48.125,248.0,86.58333333333333
Urumqi,20190618,7.5,34.041666666666664,0.5554166666666667,47.583333333333336,12.708333333333334,112.0,47.291666666666664
Wuhan,20190618,4.333333333333333,24.041666666666668,0.9791666666666666,21.375,15.333333333333334,95.0,26.541666666666668
Xi'an,20190618,5.458333333333333,38.5,0.62125,53.583333333333336,25.458333333333332,196.0,63.625
Xining,20190618,14.333333333333334,28.958333333333332,0.695,28.25,19.708333333333332,118.0,36.875
Yinchuan,20190618,10.291666666666666,26.875,0.5420833333333334,36.625,18.75,159.0,45.166666666666664
Zhengzhou,20190618,5.916666666666667,37.25,0.7491666666666666,98.79166666666667,40.75,206.0,89.75
