city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20190106,12.166666666666666,70.16666666666667,1.2258333333333333,93.5,62.541666666666664,14.0,86.625
Changchun,20190106,22.333333333333332,47.416666666666664,1.2395833333333333,84.54166666666667,58.666666666666664,40.0,80.25
Changsha,20190106,5.375,39.333333333333336,1.2,,163.375,36.0,212.875
Chengdu,20190106,8.541666666666666,67.0,1.1629166666666666,145.20833333333334,94.66666666666667,27.0,124.66666666666667
Chongqing,20190106,8.375,46.875,0.98,75.125,52.416666666666664,29.0,71.875
Fuzhou,20190106,4.25,35.666666666666664,0.7366666666666667,21.333333333333332,12.458333333333334,41.0,23.333333333333332
Guangzhou,20190106,4.208333333333333,33.875,1.0166666666666666,25.833333333333332,17.791666666666668,18.0,27.791666666666668
Guiyang,20190106,17.333333333333332,25.0,0.6904166666666667,40.208333333333336,24.583333333333332,21.0,39.958333333333336
Haikou,20190106,6.5,19.916666666666668,0.9279166666666666,37.166666666666664,21.583333333333332,75.0,37.041666666666664
Hangzhou,20190106,7.583333333333333,45.041666666666664,1.7175,55.541666666666664,42.25,19.0,58.375
Harbin,20190106,45.083333333333336,53.666666666666664,1.33375,113.45833333333333,95.29166666666667,39.0,126.5
Hefei,20190106,4.416666666666667,49.041666666666664,1.32625,91.28571428571429,102.83333333333333,30.0,135.45833333333334
Hohhot,20190106,41.166666666666664,61.0,1.9883333333333333,128.08333333333334,76.91666666666667,33.0,106.83333333333333
Jinan,20190106,32.375,73.125,1.5341666666666667,170.08333333333334,106.16666666666667,48.0,141.16666666666666
Kunming,20190106,18.625,43.833333333333336,1.1641666666666668,64.29166666666667,31.125,66.0,55.041666666666664
Lanzhou,20190106,35.083333333333336,59.041666666666664,1.75875,114.16666666666667,71.58333333333333,61.0,97.66666666666667
Lhasa,20190106,6.666666666666667,27.125,0.7320833333333333,40.541666666666664,18.958333333333332,86.0,39.5
Nanchang,20190106,7.375,33.541666666666664,1.4466666666666665,103.66666666666667,68.625,45.0,92.45833333333333
Nanjing,20190106,7.25,51.208333333333336,1.2633333333333334,86.625,69.83333333333333,18.0,93.66666666666667
Nanning,20190106,6.625,33.125,1.02375,20.75,14.875,13.0,22.166666666666668
Shanghai,20190106,5.791666666666667,43.916666666666664,0.4875,32.6,26.25,58.0,38.708333333333336
Shenyang,20190106,52.833333333333336,59.875,1.6654166666666665,117.66666666666667,81.91666666666667,22.0,108.83333333333333
Shijiazhuang,20190106,39.5,102.95833333333333,3.1529166666666666,302.3333333333333,200.83333333333334,11.0,250.83333333333334
Taiyuan,20190106,84.625,104.08333333333333,3.3558333333333334,360.625,254.70833333333334,10.0,304.625
Tianjin,20190106,22.083333333333332,74.29166666666667,1.4041666666666668,76.29166666666667,49.416666666666664,28.0,70.04166666666667
Urumqi,20190106,7.5,70.29166666666667,2.1625,137.58333333333334,110.95833333333333,31.0,146.16666666666666
Wuhan,20190106,9.958333333333334,56.125,1.8270833333333334,161.33333333333334,168.25,26.0,214.25
Xi'an,20190106,11.833333333333334,73.45833333333333,2.4066666666666667,336.5416666666667,294.125,21.0,344.125
Xining,20190106,46.5,49.541666666666664,2.009583333333333,94.08333333333333,53.583333333333336,66.0,76.0
Yinchuan,20190106,41.875,68.41666666666667,2.4366666666666665,136.875,71.91666666666667,33.0,97.875
Zhengzhou,20190106,18.541666666666668,76.83333333333333,1.2449999999999999,127.95833333333333,87.125,34.0,116.375
