date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200410,0,七台河,41.0,29.0,22.0,40.0,31.0,9.0,7.0,24.0,20.0,59.0,96.0,69.0,86.0,0.75,0.65
20200410,0,三亚,29.0,14.0,10.0,29.0,21.0,2.0,2.0,7.0,8.0,75.0,90.0,76.0,85.0,0.5,0.5
20200410,0,三明,59.0,42.0,34.0,65.0,59.0,7.0,8.0,46.0,32.0,30.0,149.0,69.0,128.0,0.9,1.0
20200410,0,三门峡,66.0,42.0,79.0,82.0,144.0,3.0,9.0,18.0,22.0,77.0,143.0,88.0,123.0,0.8,0.9
20200410,0,上海,32.0,16.0,34.0,32.0,54.0,6.0,7.0,34.0,41.0,70.0,134.0,81.0,117.0,0.44,0.52
20200410,0,上饶,74.0,40.0,32.0,98.0,65.0,11.0,13.0,62.0,36.0,26.0,177.0,87.0,164.0,0.53,0.53
20200410,0,东莞,52.0,27.0,41.0,53.0,67.0,10.0,11.0,71.0,54.0,39.0,239.0,132.0,205.0,0.6,0.67
20200410,0,东营,54.0,38.0,17.0,42.0,25.0,11.0,5.0,19.0,12.0,54.0,108.0,69.0,96.0,0.5,0.28
20200410,0,中卫,500.0,78.0,30.0,953.0,128.0,9.0,11.0,14.0,20.0,94.0,130.0,105.0,119.0,0.4,0.4
20200410,0,中山,32.0,16.0,25.0,32.0,46.0,4.0,5.0,19.0,30.0,94.0,193.0,129.0,165.0,0.43,0.57
20200410,0,临夏州,108.0,61.0,32.0,166.0,87.0,9.0,10.0,29.0,23.0,57.0,139.0,96.0,132.0,0.6,0.6
20200410,0,临安,113.0,85.0,74.0,114.0,95.0,2.0,3.0,61.0,40.0,23.0,86.0,61.0,75.0,0.9,0.7
20200410,0,临汾,73.0,53.0,55.0,90.0,124.0,16.0,19.0,34.0,33.0,42.0,143.0,64.0,110.0,0.82,0.87
20200410,0,临沂,93.0,69.0,25.0,40.0,72.0,3.0,7.0,32.0,23.0,47.0,104.0,79.0,95.0,0.63,0.6
20200410,0,临沧,103.0,77.0,60.0,105.0,90.0,11.0,13.0,24.0,21.0,78.0,133.0,107.0,122.0,1.15,0.95
20200410,0,丹东,25.0,13.0,25.0,24.0,39.0,9.0,11.0,5.0,14.0,80.0,87.0,80.0,84.0,0.38,0.53
20200410,0,丽水,54.0,35.0,26.0,57.0,55.0,6.0,6.0,14.0,17.0,116.0,145.0,131.0,137.0,0.4,0.37
20200410,0,丽江,32.0,20.0,22.0,32.0,39.0,6.0,7.0,4.0,7.0,102.0,120.0,107.0,117.0,0.6,0.65
20200410,0,义乌,61.0,44.0,27.0,66.0,46.0,9.0,10.0,20.0,35.0,125.0,178.0,110.0,135.0,0.45,0.4
20200410,0,乌兰察布,30.0,12.0,13.0,30.0,33.0,19.0,19.0,16.0,11.0,76.0,111.0,89.0,105.0,0.35,0.3
20200410,0,乌海,90.0,25.0,18.0,130.0,99.0,6.0,10.0,7.0,14.0,87.0,111.0,100.0,104.0,0.33,0.5
20200410,0,乌鲁木齐,500.0,141.0,42.0,1058.0,337.0,5.0,9.0,16.0,33.0,62.0,125.0,90.0,105.0,0.54,0.68
20200410,0,乐山,49.0,30.0,31.0,49.0,51.0,5.0,6.0,21.0,41.0,86.0,138.0,87.0,115.0,0.6,0.77
20200410,0,九江,67.0,43.0,32.0,83.0,69.0,16.0,19.0,69.0,47.0,53.0,168.0,115.0,155.0,0.7,0.56
20200410,0,乳山,32.0,21.0,16.0,32.0,31.0,7.0,7.0,18.0,17.0,57.0,93.0,72.0,85.0,1.15,0.95
20200410,0,云浮,93.0,69.0,44.0,80.0,60.0,10.0,10.0,44.0,26.0,52.0,163.0,119.0,152.0,1.2,0.9
20200410,0,五家渠,500.0,315.0,55.0,3335.0,546.0,6.0,13.0,6.0,15.0,63.0,116.0,92.0,108.0,0.5,0.7
20200410,0,亳州,64.0,37.0,65.0,77.0,103.0,6.0,10.0,14.0,22.0,80.0,159.0,55.0,125.0,0.2,0.5
20200410,0,伊春,27.0,19.0,15.0,23.0,23.0,4.0,5.0,16.0,13.0,40.0,89.0,56.0,85.0,0.55,0.6
20200410,0,伊犁哈萨克州,17.0,6.0,13.0,9.0,43.0,5.0,5.0,8.0,7.0,53.0,74.0,66.0,68.0,0.53,0.6
20200410,0,佛山,60.0,30.0,50.0,70.0,92.0,11.0,10.0,49.0,62.0,72.0,304.0,163.0,240.0,0.63,0.86
20200410,0,佳木斯,26.0,17.0,16.0,26.0,25.0,6.0,7.0,15.0,11.0,69.0,107.0,74.0,95.0,0.45,0.43
20200410,0,保定,54.0,37.0,25.0,57.0,42.0,7.0,7.0,35.0,16.0,42.0,96.0,68.0,91.0,0.42,0.4
20200410,0,保山,49.0,33.0,36.0,49.0,58.0,6.0,6.0,9.0,16.0,111.0,145.0,127.0,138.0,0.5,0.5
20200410,0,信阳,115.0,87.0,49.0,169.0,92.0,4.0,8.0,26.0,31.0,44.0,191.0,101.0,181.0,0.73,0.75
20200410,0,克州,88.0,34.0,47.0,126.0,224.0,2.0,2.0,21.0,18.0,90.0,120.0,105.0,114.0,0.7,0.6
20200410,0,克拉玛依,355.0,35.0,22.0,464.0,164.0,5.0,5.0,2.0,10.0,72.0,89.0,74.0,81.0,0.38,0.46
20200410,0,六安,78.0,48.0,32.0,105.0,73.0,6.0,5.0,48.0,41.0,72.0,158.0,110.0,144.0,0.7,0.65
20200410,0,六盘水,59.0,42.0,37.0,62.0,51.0,5.0,10.0,9.0,16.0,52.0,105.0,84.0,98.0,0.65,0.68
20200410,0,兰州,74.0,38.0,33.0,97.0,102.0,9.0,14.0,89.0,59.0,16.0,155.0,79.0,134.0,0.82,0.85
20200410,0,兴安盟,84.0,62.0,41.0,98.0,65.0,8.0,5.0,46.0,19.0,18.0,97.0,57.0,94.0,1.17,0.5
20200410,0,内江,51.0,36.0,30.0,45.0,47.0,6.0,10.0,12.0,27.0,111.0,128.0,116.0,118.0,0.68,0.82
20200410,0,凉山州,53.0,25.0,22.0,56.0,41.0,19.0,11.0,17.0,14.0,98.0,145.0,113.0,129.0,0.85,0.63
20200410,0,包头,55.0,11.0,14.0,60.0,48.0,6.0,10.0,10.0,14.0,81.0,108.0,83.0,96.0,0.67,0.77
20200410,0,北京,54.0,38.0,34.0,52.0,47.0,2.0,3.0,25.0,18.0,61.0,103.0,83.0,97.0,0.38,0.46
20200410,0,北海,34.0,19.0,37.0,34.0,53.0,7.0,13.0,13.0,20.0,83.0,122.0,102.0,105.0,0.63,0.93
20200410,0,十堰,97.0,70.0,44.0,144.0,78.0,6.0,7.0,18.0,22.0,101.0,147.0,127.0,136.0,0.87,0.8
20200410,0,南京,67.0,25.0,34.0,84.0,76.0,9.0,10.0,47.0,47.0,48.0,192.0,115.0,168.0,0.8,0.84
20200410,0,南充,60.0,43.0,48.0,68.0,68.0,3.0,5.0,28.0,29.0,85.0,130.0,108.0,121.0,0.66,0.66
20200410,0,南宁,69.0,50.0,55.0,68.0,90.0,10.0,12.0,25.0,39.0,80.0,139.0,94.0,115.0,0.89,0.97
20200410,0,南平,52.0,31.0,27.0,54.0,42.0,11.0,9.0,19.0,17.0,89.0,150.0,88.0,137.0,0.5,0.4
20200410,0,南昌,97.0,65.0,48.0,144.0,117.0,11.0,13.0,107.0,62.0,25.0,184.0,105.0,164.0,0.74,0.64
20200410,0,南通,34.0,19.0,34.0,34.0,50.0,6.0,7.0,13.0,21.0,95.0,130.0,98.0,121.0,0.57,0.65
20200410,0,南阳,96.0,72.0,69.0,122.0,127.0,6.0,9.0,21.0,28.0,62.0,162.0,99.0,146.0,0.68,0.78
20200410,0,博州,197.0,43.0,30.0,343.0,219.0,11.0,10.0,9.0,14.0,61.0,88.0,70.0,79.0,0.2,0.3
20200410,0,即墨,56.0,40.0,21.0,47.0,26.0,7.0,4.0,26.0,14.0,48.0,105.0,79.0,95.0,0.7,0.5
20200410,0,厦门,43.0,16.0,25.0,43.0,57.0,6.0,9.0,20.0,32.0,82.0,160.0,102.0,131.0,0.2,0.33
20200410,0,双鸭山,33.0,16.0,17.0,33.0,32.0,10.0,8.0,17.0,13.0,69.0,98.0,78.0,90.0,0.53,0.43
20200410,0,句容,56.0,26.0,45.0,61.0,76.0,6.0,9.0,28.0,38.0,50.0,173.0,121.0,156.0,0.5,0.6
20200410,0,台州,71.0,45.0,56.0,92.0,107.0,4.0,6.0,31.0,29.0,69.0,194.0,122.0,171.0,0.53,0.57
20200410,0,合肥,84.0,41.0,32.0,118.0,84.0,12.0,14.0,71.0,73.0,62.0,146.0,79.0,128.0,0.67,0.63
20200410,0,吉安,94.0,59.0,41.0,137.0,80.0,18.0,24.0,83.0,39.0,17.0,185.0,84.0,163.0,0.88,0.6
20200410,0,吉林,76.0,56.0,32.0,69.0,38.0,11.0,15.0,33.0,24.0,33.0,94.0,52.0,88.0,0.9,0.77
20200410,0,吐鲁番地区,79.0,26.0,26.0,108.0,89.0,5.0,5.0,32.0,23.0,71.0,125.0,92.0,117.0,0.5,0.6
20200410,0,吕梁,84.0,62.0,58.0,111.0,139.0,11.0,21.0,48.0,43.0,23.0,113.0,38.0,96.0,0.67,0.8
20200410,0,吴忠,257.0,54.0,26.0,390.0,119.0,8.0,9.0,10.0,20.0,95.0,114.0,99.0,103.0,0.4,0.47
20200410,0,吴江,68.0,46.0,58.0,85.0,85.0,4.0,6.0,33.0,36.0,89.0,172.0,127.0,164.0,0.7,0.7
20200410,0,周口,68.0,49.0,81.0,50.0,115.0,4.0,12.0,18.0,27.0,35.0,114.0,48.0,96.0,0.63,0.8
20200410,0,呼伦贝尔,37.0,21.0,21.0,37.0,36.0,3.0,5.0,20.0,18.0,53.0,92.0,72.0,87.0,0.5,0.45
20200410,0,呼和浩特,28.0,8.0,12.0,28.0,42.0,6.0,8.0,9.0,11.0,85.0,104.0,90.0,100.0,0.45,0.5
20200410,0,和田地区,239.0,189.0,138.0,337.0,351.0,24.0,10.0,18.0,31.0,69.0,94.0,78.0,89.0,0.6,0.8
20200410,0,咸宁,61.0,42.0,31.0,72.0,62.0,13.0,10.0,25.0,24.0,105.0,167.0,111.0,160.0,0.8,0.83
20200410,0,咸阳,145.0,47.0,49.0,239.0,119.0,9.0,10.0,28.0,46.0,71.0,143.0,108.0,132.0,0.73,0.67
20200410,0,哈密地区,500.0,131.0,25.0,2425.0,129.0,2.0,4.0,5.0,29.0,74.0,125.0,101.0,118.0,0.25,0.5
20200410,0,哈尔滨,65.0,47.0,24.0,62.0,35.0,18.0,14.0,57.0,35.0,36.0,113.0,61.0,104.0,0.71,0.53
20200410,0,唐山,54.0,35.0,33.0,57.0,76.0,14.0,34.0,39.0,49.0,64.0,99.0,76.0,94.0,0.9,1.85
20200410,0,商丘,68.0,49.0,66.0,38.0,95.0,5.0,10.0,27.0,32.0,17.0,106.0,22.0,61.0,0.85,0.9
20200410,0,商洛,68.0,49.0,30.0,68.0,51.0,17.0,22.0,24.0,23.0,91.0,132.0,107.0,123.0,0.55,0.45
20200410,0,喀什地区,73.0,27.0,68.0,95.0,268.0,6.0,7.0,10.0,13.0,68.0,92.0,79.0,85.0,0.5,0.5
20200410,0,嘉兴,54.0,29.0,38.0,57.0,71.0,7.0,8.0,29.0,37.0,92.0,179.0,128.0,165.0,0.53,0.57
20200410,0,嘉峪关,487.0,179.0,34.0,587.0,116.0,6.0,12.0,10.0,15.0,79.0,120.0,94.0,113.0,0.4,0.45
20200410,0,四平,103.0,77.0,60.0,107.0,83.0,11.0,11.0,64.0,27.0,18.0,105.0,57.0,97.0,0.87,0.67
20200410,0,固原,47.0,16.0,21.0,47.0,55.0,6.0,6.0,24.0,34.0,101.0,132.0,93.0,126.0,0.55,0.65
20200410,0,塔城地区,21.0,6.0,8.0,12.0,22.0,6.0,6.0,5.0,9.0,66.0,71.0,64.0,64.0,0.3,0.4
20200410,0,大兴安岭地区,39.0,27.0,20.0,25.0,30.0,13.0,20.0,18.0,12.0,54.0,107.0,80.0,100.0,0.5,0.45
20200410,0,大同,49.0,24.0,28.0,49.0,65.0,11.0,12.0,17.0,18.0,72.0,95.0,81.0,89.0,0.78,0.66
20200410,0,大庆,30.0,15.0,16.0,30.0,25.0,7.0,6.0,17.0,13.0,73.0,111.0,84.0,105.0,0.36,0.32
20200410,0,大理州,47.0,33.0,29.0,43.0,51.0,7.0,8.0,6.0,12.0,118.0,127.0,120.0,122.0,0.75,0.8
20200410,0,大连,61.0,42.0,27.0,72.0,54.0,8.0,10.0,25.0,23.0,78.0,121.0,94.0,108.0,0.54,0.47
20200410,0,天水,75.0,41.0,29.0,99.0,74.0,6.0,7.0,71.0,44.0,24.0,136.0,81.0,127.0,0.55,0.5
20200410,0,天津,49.0,30.0,22.0,49.0,40.0,5.0,7.0,50.0,25.0,38.0,105.0,75.0,100.0,0.47,0.48
20200410,0,太原,54.0,37.0,41.0,58.0,83.0,6.0,8.0,30.0,32.0,58.0,78.0,65.0,69.0,0.61,0.69
20200410,0,威海,53.0,32.0,19.0,56.0,39.0,3.0,3.0,15.0,15.0,88.0,98.0,89.0,93.0,0.47,0.37
20200410,0,娄底,102.0,71.0,59.0,153.0,107.0,15.0,19.0,66.0,43.0,18.0,144.0,78.0,130.0,1.0,1.05
20200410,0,孝感,64.0,46.0,44.0,71.0,70.0,7.0,9.0,25.0,31.0,106.0,195.0,135.0,171.0,0.7,0.95
20200410,0,宁德,38.0,26.0,25.0,38.0,44.0,5.0,6.0,10.0,14.0,91.0,158.0,110.0,136.0,0.45,0.5
20200410,0,宁波,56.0,32.0,51.0,61.0,85.0,7.0,11.0,23.0,39.0,115.0,194.0,149.0,178.0,0.64,0.7
20200410,0,安庆,66.0,45.0,33.0,82.0,60.0,6.0,8.0,67.0,50.0,56.0,165.0,90.0,150.0,0.5,0.6
20200410,0,安康,76.0,43.0,36.0,101.0,68.0,8.0,12.0,43.0,26.0,30.0,147.0,79.0,122.0,0.55,0.5
20200410,0,安阳,59.0,42.0,40.0,38.0,75.0,6.0,11.0,26.0,29.0,57.0,69.0,63.0,66.0,0.52,0.7
20200410,0,安顺,47.0,33.0,30.0,35.0,33.0,8.0,18.0,9.0,16.0,64.0,82.0,65.0,75.0,0.6,0.63
20200410,0,定西,42.0,24.0,22.0,42.0,58.0,5.0,6.0,27.0,31.0,79.0,138.0,107.0,130.0,0.4,0.4
20200410,0,宜兴,63.0,38.0,37.0,75.0,64.0,8.0,10.0,31.0,33.0,111.0,200.0,140.0,166.0,0.5,0.45
20200410,0,宜宾,53.0,31.0,29.0,56.0,52.0,7.0,10.0,69.0,41.0,25.0,131.0,81.0,121.0,0.8,0.75
20200410,0,宜昌,59.0,38.0,39.0,68.0,61.0,7.0,7.0,45.0,28.0,40.0,144.0,95.0,128.0,0.78,0.68
20200410,0,宜春,61.0,42.0,34.0,72.0,60.0,19.0,10.0,36.0,21.0,61.0,166.0,108.0,153.0,0.67,0.67
20200410,0,宝鸡,68.0,45.0,40.0,86.0,86.0,8.0,15.0,49.0,44.0,40.0,142.0,76.0,120.0,0.53,0.56
20200410,0,宣城,86.0,64.0,40.0,77.0,62.0,9.0,8.0,36.0,37.0,113.0,166.0,134.0,150.0,0.67,0.6
