date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200627,0,七台河,14.0,10.0,8.0,7.0,20.0,7.0,9.0,7.0,13.0,43.0,49.0,39.0,43.0,0.5,0.55
20200627,0,三亚,18.0,8.0,9.0,18.0,20.0,3.0,3.0,4.0,4.0,51.0,61.0,46.0,49.0,0.35,0.35
20200627,0,三明,35.0,14.0,18.0,35.0,36.0,4.0,8.0,24.0,21.0,5.0,92.0,30.0,69.0,0.7,0.8
20200627,0,三门峡,56.0,26.0,27.0,61.0,68.0,6.0,5.0,34.0,25.0,50.0,125.0,87.0,106.0,1.1,1.0
20200627,0,上海,50.0,35.0,32.0,25.0,29.0,5.0,5.0,23.0,26.0,57.0,150.0,84.0,132.0,0.62,0.74
20200627,0,上饶,22.0,10.0,14.0,22.0,29.0,6.0,13.0,8.0,12.0,22.0,93.0,29.0,63.0,0.47,0.57
20200627,0,东莞,20.0,6.0,8.0,20.0,19.0,5.0,5.0,10.0,11.0,27.0,78.0,41.0,69.0,0.42,0.44
20200627,0,东营,52.0,36.0,28.0,54.0,38.0,12.0,11.0,16.0,15.0,83.0,181.0,102.0,163.0,0.93,0.65
20200627,0,中卫,33.0,8.0,13.0,17.0,32.0,7.0,10.0,12.0,18.0,104.0,141.0,123.0,137.0,0.3,0.4
20200627,0,中山,12.0,4.0,5.0,12.0,16.0,3.0,3.0,4.0,4.0,30.0,48.0,35.0,44.0,0.43,0.5
20200627,0,临夏州,27.0,13.0,8.0,27.0,12.0,4.0,6.0,25.0,9.0,38.0,128.0,92.0,123.0,0.45,0.35
20200627,0,临安,14.0,2.0,12.0,12.0,22.0,7.0,7.0,2.0,6.0,46.0,64.0,45.0,56.0,,0.1
20200627,0,临汾,57.0,27.0,21.0,63.0,48.0,4.0,4.0,58.0,38.0,24.0,120.0,71.0,106.0,0.65,0.7
