date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200618,0,七台河,23.0,16.0,10.0,23.0,13.0,16.0,18.0,18.0,19.0,21.0,75.0,37.0,56.0,0.6,0.65
20200618,0,三亚,27.0,6.0,6.0,27.0,18.0,3.0,3.0,13.0,10.0,40.0,48.0,34.0,43.0,0.45,0.45
20200618,0,三明,32.0,14.0,17.0,32.0,39.0,5.0,9.0,26.0,21.0,9.0,97.0,33.0,76.0,0.5,0.7
20200618,0,三门峡,22.0,12.0,5.0,22.0,9.0,3.0,2.0,21.0,23.0,68.0,129.0,84.0,113.0,0.8,0.73
20200618,0,上海,66.0,48.0,40.0,47.0,46.0,6.0,5.0,49.0,33.0,54.0,144.0,90.0,119.0,0.74,0.66
20200618,0,上饶,19.0,12.0,14.0,19.0,38.0,5.0,9.0,16.0,14.0,42.0,71.0,53.0,66.0,0.47,0.57
20200618,0,东莞,24.0,8.0,6.0,24.0,16.0,6.0,6.0,26.0,16.0,16.0,75.0,33.0,66.0,0.54,0.52
20200618,0,东营,40.0,28.0,41.0,36.0,76.0,6.0,24.0,13.0,31.0,96.0,168.0,100.0,142.0,0.57,0.57
20200618,0,中卫,56.0,24.0,15.0,62.0,29.0,9.0,10.0,45.0,19.0,75.0,164.0,123.0,156.0,0.5,0.4
20200618,0,中山,17.0,4.0,4.0,17.0,17.0,5.0,4.0,9.0,7.0,27.0,61.0,36.0,54.0,0.53,0.5
20200618,0,临夏州,36.0,18.0,10.0,36.0,11.0,3.0,6.0,28.0,16.0,53.0,145.0,110.0,137.0,0.5,0.4
20200618,0,临安,23.0,7.0,12.0,23.0,26.0,6.0,7.0,22.0,10.0,24.0,59.0,40.0,54.0,0.4,0.4
20200618,0,临汾,53.0,32.0,23.0,56.0,34.0,4.0,4.0,46.0,25.0,26.0,124.0,75.0,99.0,0.87,0.78
20200618,0,临沂,30.0,9.0,9.0,17.0,21.0,4.0,4.0,12.0,15.0,95.0,121.0,94.0,109.0,0.52,0.65
20200618,0,临沧,23.0,10.0,12.0,23.0,18.0,8.0,8.0,16.0,11.0,18.0,50.0,32.0,45.0,0.55,0.6
20200618,0,丹东,39.0,17.0,12.0,39.0,33.0,9.0,13.0,3.0,11.0,107.0,131.0,114.0,121.0,0.45,0.47
20200618,0,丽水,23.0,12.0,12.0,23.0,25.0,4.0,5.0,22.0,15.0,22.0,79.0,47.0,74.0,0.27,0.27
20200618,0,丽江,13.0,7.0,4.0,11.0,13.0,13.0,13.0,5.0,6.0,43.0,54.0,48.0,52.0,0.35,0.4
20200618,0,义乌,41.0,20.0,15.0,41.0,36.0,7.0,8.0,30.0,26.0,25.0,122.0,55.0,105.0,0.55,0.55
20200618,0,乌兰察布,41.0,18.0,22.0,25.0,32.0,22.0,24.0,12.0,15.0,131.0,149.0,134.0,144.0,0.35,0.35
20200618,0,乌海,58.0,22.0,21.0,66.0,49.0,64.0,25.0,49.0,24.0,69.0,190.0,101.0,158.0,0.83,0.77
20200618,0,乌鲁木齐,56.0,14.0,21.0,61.0,75.0,8.0,9.0,22.0,35.0,91.0,128.0,105.0,115.0,0.6,0.67
20200618,0,乐山,20.0,10.0,6.0,20.0,13.0,5.0,4.0,16.0,22.0,65.0,91.0,51.0,68.0,0.57,0.8
20200618,0,九江,22.0,9.0,11.0,22.0,26.0,10.0,9.0,7.0,10.0,69.0,103.0,84.0,97.0,0.43,0.43
20200618,0,乳山,30.0,15.0,20.0,20.0,41.0,6.0,7.0,10.0,13.0,96.0,192.0,113.0,155.0,0.75,0.9
20200618,0,云浮,24.0,7.0,6.0,24.0,18.0,11.0,16.0,17.0,9.0,17.0,50.0,36.0,48.0,0.35,0.35
20200618,0,五家渠,43.0,22.0,16.0,43.0,50.0,11.0,12.0,13.0,12.0,100.0,118.0,107.0,113.0,0.4,0.5
20200618,0,亳州,27.0,9.0,6.0,6.0,6.0,3.0,3.0,10.0,11.0,86.0,116.0,91.0,103.0,0.4,0.3
20200618,0,伊春,14.0,9.0,8.0,14.0,15.0,6.0,6.0,8.0,9.0,8.0,37.0,16.0,33.0,0.45,0.4
20200618,0,伊犁哈萨克州,53.0,17.0,17.0,56.0,52.0,7.0,9.0,29.0,16.0,68.0,130.0,98.0,121.0,0.77,0.67
20200618,0,佛山,19.0,7.0,5.0,19.0,17.0,6.0,6.0,24.0,19.0,14.0,71.0,23.0,55.0,0.49,0.47
20200618,0,佳木斯,40.0,18.0,8.0,40.0,18.0,7.0,7.0,19.0,10.0,9.0,58.0,19.0,49.0,0.55,0.4
20200618,0,保定,34.0,17.0,15.0,33.0,38.0,6.0,8.0,15.0,16.0,109.0,155.0,128.0,145.0,0.27,0.32
20200618,0,保山,16.0,8.0,8.0,16.0,15.0,5.0,4.0,19.0,9.0,21.0,54.0,39.0,51.0,0.5,0.45
20200618,0,信阳,26.0,8.0,10.0,7.0,13.0,4.0,4.0,7.0,8.0,82.0,94.0,77.0,90.0,0.35,0.38
20200618,0,克州,28.0,3.0,9.0,27.0,48.0,4.0,4.0,14.0,13.0,91.0,150.0,122.0,136.0,0.1,0.1
20200618,0,克拉玛依,87.0,26.0,12.0,123.0,39.0,6.0,6.0,6.0,15.0,100.0,130.0,112.0,124.0,0.48,0.52
20200618,0,六安,36.0,25.0,41.0,35.0,58.0,6.0,7.0,8.0,16.0,87.0,115.0,85.0,101.0,0.53,0.88
20200618,0,六盘水,17.0,8.0,9.0,10.0,18.0,7.0,6.0,13.0,10.0,55.0,71.0,63.0,66.0,0.42,0.22
20200618,0,兰州,78.0,35.0,22.0,105.0,41.0,7.0,7.0,95.0,40.0,10.0,165.0,90.0,149.0,0.9,0.68
20200618,0,兴安盟,26.0,12.0,13.0,26.0,24.0,6.0,3.0,11.0,8.0,60.0,94.0,77.0,91.0,0.43,0.27
20200618,0,内江,21.0,15.0,11.0,19.0,13.0,8.0,7.0,20.0,12.0,48.0,72.0,50.0,67.0,0.7,0.63
20200618,0,凉山州,21.0,5.0,10.0,13.0,22.0,6.0,13.0,6.0,10.0,67.0,86.0,70.0,80.0,0.53,0.6
20200618,0,包头,38.0,20.0,21.0,38.0,35.0,24.0,14.0,75.0,29.0,17.0,154.0,93.0,140.0,3.1,1.12
20200618,0,北京,63.0,22.0,20.0,76.0,80.0,2.0,3.0,14.0,19.0,112.0,173.0,142.0,155.0,0.41,0.45
20200618,0,北海,18.0,7.0,4.0,17.0,27.0,5.0,5.0,3.0,4.0,57.0,70.0,61.0,62.0,0.47,0.5
20200618,0,十堰,29.0,13.0,10.0,29.0,18.0,6.0,6.0,13.0,19.0,32.0,111.0,39.0,101.0,0.97,0.83
20200618,0,南京,71.0,52.0,34.0,66.0,53.0,6.0,6.0,63.0,30.0,17.0,154.0,44.0,112.0,1.39,1.06
20200618,0,南充,24.0,11.0,7.0,24.0,17.0,4.0,6.0,38.0,19.0,33.0,72.0,52.0,65.0,0.84,0.66
20200618,0,南宁,26.0,12.0,10.0,26.0,25.0,5.0,5.0,16.0,13.0,43.0,61.0,47.0,57.0,0.58,0.66
20200618,0,南平,22.0,9.0,10.0,22.0,21.0,6.0,7.0,21.0,13.0,21.0,95.0,47.0,89.0,0.4,0.43
20200618,0,南昌,28.0,13.0,10.0,28.0,29.0,19.0,13.0,18.0,14.0,50.0,106.0,73.0,99.0,0.31,0.33
20200618,0,南通,63.0,44.0,25.0,75.0,53.0,12.0,12.0,29.0,14.0,32.0,112.0,66.0,85.0,0.7,0.57
20200618,0,南阳,18.0,10.0,7.0,11.0,11.0,6.0,6.0,15.0,12.0,59.0,111.0,62.0,101.0,0.94,0.88
20200618,0,博州,34.0,12.0,10.0,34.0,34.0,7.0,8.0,14.0,15.0,95.0,132.0,103.0,122.0,0.3,0.2
20200618,0,即墨,25.0,8.0,21.0,25.0,40.0,5.0,6.0,18.0,34.0,68.0,86.0,64.0,82.0,0.5,0.7
20200618,0,厦门,14.0,4.0,8.0,14.0,22.0,4.0,6.0,11.0,14.0,35.0,91.0,51.0,81.0,0.3,0.3
20200618,0,双鸭山,27.0,14.0,11.0,27.0,17.0,5.0,4.0,8.0,5.0,4.0,51.0,18.0,42.0,0.3,0.27
20200618,0,句容,53.0,27.0,29.0,55.0,55.0,5.0,5.0,41.0,26.0,30.0,205.0,85.0,146.0,0.95,0.85
20200618,0,台州,47.0,22.0,26.0,47.0,49.0,3.0,3.0,14.0,13.0,88.0,168.0,113.0,143.0,0.37,0.4
20200618,0,合肥,59.0,42.0,41.0,32.0,54.0,4.0,4.0,13.0,19.0,54.0,108.0,81.0,93.0,0.53,0.72
20200618,0,吉安,30.0,16.0,10.0,30.0,32.0,6.0,6.0,8.0,9.0,78.0,99.0,77.0,91.0,0.43,0.3
20200618,0,吉林,35.0,20.0,19.0,35.0,33.0,21.0,14.0,41.0,34.0,35.0,171.0,86.0,146.0,0.63,0.67
20200618,0,吐鲁番地区,84.0,26.0,19.0,118.0,70.0,6.0,7.0,11.0,27.0,127.0,139.0,117.0,131.0,0.35,0.45
20200618,0,吕梁,76.0,34.0,23.0,101.0,61.0,17.0,21.0,87.0,50.0,5.0,98.0,60.0,78.0,0.77,1.13
20200618,0,吴忠,73.0,26.0,23.0,96.0,48.0,7.0,15.0,26.0,20.0,73.0,165.0,109.0,146.0,0.33,0.43
20200618,0,吴江,67.0,11.0,19.0,84.0,52.0,11.0,8.0,54.0,31.0,18.0,204.0,94.0,177.0,0.4,0.65
20200618,0,周口,26.0,8.0,4.0,5.0,8.0,5.0,5.0,7.0,8.0,83.0,112.0,84.0,98.0,0.47,0.55
20200618,0,呼伦贝尔,30.0,21.0,16.0,20.0,25.0,3.0,2.0,11.0,11.0,48.0,98.0,68.0,93.0,0.4,0.3
20200618,0,呼和浩特,43.0,19.0,20.0,43.0,44.0,6.0,8.0,42.0,21.0,69.0,157.0,119.0,143.0,0.61,0.63
20200618,0,和田地区,119.0,37.0,25.0,188.0,113.0,6.0,6.0,75.0,17.0,40.0,160.0,121.0,145.0,0.85,0.5
20200618,0,咸宁,34.0,14.0,6.0,34.0,23.0,8.0,4.0,9.0,4.0,41.0,93.0,72.0,85.0,0.73,0.53
20200618,0,咸阳,37.0,19.0,10.0,37.0,17.0,7.0,5.0,32.0,15.0,17.0,98.0,44.0,81.0,0.8,0.87
20200618,0,哈密地区,75.0,50.0,17.0,100.0,57.0,4.0,4.0,95.0,36.0,23.0,131.0,75.0,121.0,1.05,0.65
20200618,0,哈尔滨,16.0,8.0,10.0,16.0,19.0,11.0,11.0,22.0,18.0,32.0,87.0,52.0,77.0,0.45,0.51
20200618,0,唐山,57.0,29.0,23.0,63.0,72.0,9.0,9.0,20.0,24.0,113.0,173.0,139.0,160.0,0.42,0.37
20200618,0,商丘,26.0,11.0,5.0,12.0,9.0,3.0,3.0,8.0,6.0,82.0,108.0,95.0,101.0,0.6,0.53
20200618,0,商洛,27.0,8.0,3.0,27.0,11.0,4.0,3.0,13.0,12.0,43.0,98.0,73.0,95.0,0.65,0.85
20200618,0,喀什地区,66.0,11.0,17.0,81.0,77.0,5.0,5.0,5.0,9.0,111.0,138.0,121.0,131.0,0.5,0.33
20200618,0,嘉兴,27.0,13.0,18.0,27.0,31.0,3.0,2.0,35.0,21.0,40.0,165.0,89.0,143.0,0.5,0.5
20200618,0,嘉峪关,34.0,15.0,12.0,34.0,29.0,4.0,6.0,30.0,13.0,98.0,139.0,121.0,134.0,0.35,0.25
20200618,0,四平,27.0,6.0,17.0,27.0,47.0,7.0,13.0,41.0,33.0,37.0,229.0,97.0,194.0,0.27,0.57
20200618,0,固原,39.0,18.0,14.0,39.0,28.0,8.0,8.0,47.0,17.0,51.0,148.0,99.0,140.0,0.6,0.6
20200618,0,塔城地区,212.0,162.0,59.0,76.0,118.0,3.0,3.0,4.0,9.0,78.0,109.0,90.0,97.0,0.5,0.5
20200618,0,大兴安岭地区,19.0,13.0,12.0,11.0,12.0,6.0,6.0,11.0,8.0,44.0,75.0,61.0,72.0,0.3,0.3
20200618,0,大同,39.0,16.0,21.0,21.0,58.0,18.0,20.0,15.0,24.0,126.0,171.0,139.0,155.0,0.92,0.7
20200618,0,大庆,17.0,12.0,12.0,14.0,16.0,5.0,5.0,12.0,8.0,45.0,83.0,65.0,81.0,0.36,0.32
20200618,0,大理州,14.0,10.0,11.0,12.0,10.0,4.0,4.0,10.0,7.0,35.0,62.0,45.0,56.0,0.3,0.3
