date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200402,0,七台河,41.0,29.0,33.0,41.0,58.0,5.0,5.0,8.0,29.0,110.0,110.0,80.0,89.0,0.8,0.8
20200402,0,三亚,23.0,10.0,12.0,23.0,21.0,2.0,4.0,7.0,9.0,39.0,49.0,42.0,45.0,0.35,0.35
20200402,0,三明,24.0,17.0,9.0,21.0,16.0,7.0,4.0,14.0,11.0,44.0,69.0,53.0,64.0,0.6,0.57
20200402,0,三门峡,103.0,77.0,81.0,69.0,84.0,2.0,5.0,23.0,28.0,49.0,79.0,59.0,70.0,0.83,0.73
20200402,0,上海,52.0,26.0,37.0,54.0,41.0,6.0,7.0,31.0,29.0,78.0,142.0,112.0,125.0,0.52,0.58
20200402,0,上饶,36.0,18.0,21.0,36.0,31.0,8.0,19.0,20.0,15.0,60.0,77.0,68.0,72.0,0.55,0.6
20200402,0,东莞,46.0,32.0,19.0,39.0,24.0,9.0,9.0,32.0,27.0,11.0,27.0,14.0,21.0,0.7,0.67
20200402,0,东营,31.0,8.0,13.0,31.0,52.0,19.0,6.0,44.0,17.0,36.0,98.0,57.0,86.0,0.25,0.2
20200402,0,中卫,51.0,30.0,25.0,52.0,74.0,7.0,13.0,15.0,18.0,66.0,87.0,75.0,79.0,0.45,0.5
20200402,0,中山,58.0,26.0,17.0,66.0,36.0,4.0,4.0,44.0,34.0,2.0,9.0,3.0,6.0,0.73,0.73
20200402,0,临夏州,51.0,31.0,38.0,51.0,85.0,8.0,10.0,23.0,17.0,67.0,108.0,66.0,95.0,0.4,0.45
20200402,0,临汾,37.0,26.0,45.0,30.0,81.0,10.0,11.0,35.0,38.0,28.0,72.0,37.0,58.0,1.0,0.96
20200402,0,临沂,61.0,8.0,43.0,71.0,114.0,6.0,10.0,25.0,30.0,61.0,107.0,77.0,99.0,0.47,0.68
20200402,0,临沧,120.0,91.0,76.0,114.0,98.0,5.0,10.0,12.0,20.0,116.0,162.0,132.0,152.0,0.8,1.0
