date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200123,0,七台河,64.0,46.0,38.0,64.0,73.0,15.0,15.0,65.0,43.0,28.0,79.0,39.0,64.0,1.1,1.0
20200123,0,三亚,28.0,13.0,12.0,28.0,24.0,4.0,4.0,8.0,5.0,50.0,81.0,62.0,75.0,0.6,0.6
20200123,0,三明,46.0,32.0,36.0,42.0,47.0,7.0,11.0,34.0,28.0,7.0,91.0,25.0,62.0,1.63,1.53
20200123,0,三门峡,206.0,156.0,150.0,171.0,158.0,13.0,11.0,49.0,42.0,15.0,76.0,28.0,47.0,1.93,1.53
20200123,0,上海,114.0,86.0,78.0,57.0,44.0,5.0,5.0,47.0,55.0,24.0,90.0,23.0,69.0,1.38,1.21
20200123,0,上饶,95.0,71.0,59.0,102.0,84.0,13.0,13.0,38.0,32.0,6.0,51.0,15.0,43.0,1.75,1.3
20200123,0,东莞,83.0,61.0,36.0,55.0,36.0,7.0,7.0,37.0,19.0,44.0,154.0,79.0,123.0,0.68,0.72
20200123,0,东营,125.0,95.0,90.0,133.0,137.0,8.0,15.0,39.0,39.0,48.0,107.0,60.0,89.0,1.15,1.15
20200123,0,中卫,46.0,30.0,25.0,46.0,41.0,18.0,12.0,39.0,27.0,45.0,95.0,64.0,84.0,0.85,0.65
20200123,0,中山,33.0,23.0,34.0,22.0,41.0,3.0,4.0,17.0,21.0,67.0,133.0,78.0,111.0,0.9,0.93
20200123,0,临夏州,194.0,146.0,101.0,218.0,148.0,29.0,24.0,42.0,32.0,29.0,118.0,74.0,104.0,2.8,2.1
20200123,0,临安,35.0,24.0,49.0,35.0,80.0,2.0,2.0,19.0,22.0,22.0,34.0,18.0,32.0,1.7,1.6
20200123,0,临汾,237.0,187.0,112.0,242.0,154.0,80.0,39.0,63.0,56.0,18.0,84.0,35.0,62.0,2.32,1.68
20200123,0,临沂,53.0,37.0,58.0,56.0,88.0,13.0,10.0,26.0,27.0,48.0,78.0,57.0,71.0,1.27,1.1
20200123,0,临沧,51.0,36.0,27.0,48.0,34.0,6.0,7.0,16.0,14.0,47.0,92.0,68.0,74.0,1.0,0.85
20200123,0,丹东,90.0,67.0,44.0,80.0,60.0,19.0,22.0,43.0,32.0,12.0,65.0,27.0,46.0,1.52,1.02
20200123,0,丽水,63.0,45.0,43.0,54.0,59.0,5.0,5.0,24.0,19.0,29.0,92.0,35.0,71.0,1.1,1.0
20200123,0,丽江,23.0,10.0,12.0,13.0,18.0,4.0,8.0,7.0,8.0,75.0,89.0,79.0,83.0,0.45,0.55
20200123,0,义乌,34.0,24.0,53.0,32.0,76.0,5.0,10.0,14.0,22.0,50.0,155.0,35.0,78.0,0.85,0.85
20200123,0,乌兰察布,43.0,30.0,40.0,38.0,52.0,26.0,29.0,24.0,44.0,72.0,92.0,72.0,85.0,0.65,0.95
20200123,0,乌海,73.0,53.0,24.0,83.0,46.0,19.0,14.0,48.0,29.0,18.0,92.0,44.0,88.0,1.1,0.73
20200123,0,乌鲁木齐,224.0,174.0,150.0,144.0,139.0,6.0,7.0,100.0,80.0,22.0,56.0,30.0,43.0,1.93,1.98
20200123,0,乐山,189.0,142.0,113.0,157.0,123.0,8.0,7.0,50.0,33.0,16.0,82.0,41.0,64.0,1.23,0.97
20200123,0,九江,88.0,65.0,51.0,71.0,52.0,7.0,7.0,15.0,20.0,69.0,71.0,58.0,58.0,0.57,0.57
20200123,0,乳山,50.0,34.0,21.0,50.0,34.0,8.0,9.0,21.0,18.0,42.0,88.0,60.0,75.0,1.6,1.3
20200123,0,云浮,85.0,63.0,43.0,81.0,54.0,7.0,8.0,28.0,22.0,27.0,74.0,45.0,64.0,1.45,1.05
20200123,0,五家渠,500.0,507.0,386.0,697.0,521.0,6.0,6.0,96.0,89.0,6.0,46.0,16.0,31.0,4.0,3.6
20200123,0,亳州,217.0,167.0,154.0,219.0,210.0,5.0,5.0,40.0,33.0,11.0,69.0,38.0,58.0,1.85,1.6
20200123,0,伊春,116.0,88.0,70.0,83.0,76.0,6.0,13.0,31.0,20.0,37.0,77.0,57.0,72.0,1.2,0.9
20200123,0,伊犁哈萨克州,166.0,126.0,113.0,150.0,126.0,35.0,30.0,90.0,63.0,10.0,79.0,41.0,64.0,4.53,3.03
20200123,0,佛山,54.0,36.0,32.0,57.0,53.0,7.0,6.0,28.0,31.0,48.0,131.0,80.0,108.0,0.86,0.81
20200123,0,佳木斯,68.0,49.0,49.0,57.0,54.0,8.0,11.0,27.0,20.0,45.0,83.0,55.0,76.0,0.82,0.75
20200123,0,保定,217.0,167.0,91.0,218.0,131.0,42.0,20.0,92.0,60.0,9.0,69.0,25.0,53.0,2.12,1.43
20200123,0,保山,37.0,26.0,31.0,19.0,24.0,5.0,6.0,5.0,10.0,71.0,88.0,78.0,85.0,0.4,0.5
20200123,0,信阳,160.0,122.0,179.0,166.0,241.0,5.0,5.0,20.0,35.0,56.0,66.0,45.0,47.0,1.28,1.65
20200123,0,克州,68.0,49.0,37.0,73.0,58.0,2.0,2.0,45.0,29.0,47.0,87.0,64.0,79.0,2.3,1.4
20200123,0,克拉玛依,134.0,102.0,84.0,125.0,111.0,11.0,12.0,53.0,49.0,42.0,74.0,52.0,65.0,1.62,1.5
20200123,0,六安,156.0,119.0,113.0,181.0,154.0,4.0,3.0,25.0,24.0,32.0,61.0,40.0,50.0,1.55,1.42
20200123,0,六盘水,42.0,28.0,13.0,42.0,26.0,16.0,13.0,15.0,10.0,58.0,104.0,79.0,95.0,1.1,0.6
20200123,0,兰州,91.0,68.0,72.0,98.0,106.0,25.0,29.0,92.0,79.0,15.0,101.0,41.0,67.0,1.68,1.95
20200123,0,兴安盟,39.0,27.0,19.0,31.0,24.0,5.0,8.0,6.0,10.0,75.0,76.0,70.0,70.0,0.37,0.37
20200123,0,内江,101.0,76.0,82.0,101.0,96.0,5.0,7.0,33.0,27.0,40.0,96.0,60.0,81.0,1.27,1.18
