date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200622,0,七台河,40.0,20.0,13.0,40.0,27.0,8.0,9.0,23.0,27.0,54.0,87.0,61.0,68.0,0.7,0.55
20200622,0,三亚,19.0,10.0,9.0,19.0,16.0,2.0,3.0,4.0,6.0,62.0,62.0,48.0,50.0,0.4,0.35
20200622,0,三明,43.0,20.0,21.0,43.0,49.0,11.0,11.0,24.0,24.0,24.0,171.0,48.0,138.0,0.57,0.57
20200622,0,三门峡,48.0,25.0,27.0,48.0,52.0,5.0,4.0,17.0,17.0,119.0,152.0,137.0,144.0,0.57,0.67
20200622,0,上海,22.0,15.0,12.0,11.0,11.0,5.0,4.0,22.0,22.0,69.0,97.0,76.0,87.0,0.52,0.54
20200622,0,上饶,64.0,46.0,29.0,77.0,51.0,18.0,10.0,40.0,23.0,12.0,111.0,41.0,84.0,1.13,0.87
20200622,0,东莞,17.0,5.0,9.0,17.0,19.0,6.0,6.0,14.0,14.0,25.0,93.0,37.0,75.0,0.5,0.5
20200622,0,东营,52.0,24.0,44.0,54.0,90.0,17.0,14.0,21.0,20.0,81.0,203.0,114.0,174.0,0.45,0.73
20200622,0,中卫,30.0,11.0,26.0,20.0,84.0,8.0,8.0,9.0,17.0,96.0,130.0,105.0,115.0,0.35,0.45
20200622,0,中山,12.0,4.0,5.0,12.0,15.0,3.0,4.0,4.0,5.0,32.0,48.0,32.0,43.0,0.47,0.4
20200622,0,临夏州,33.0,12.0,11.0,17.0,19.0,7.0,8.0,4.0,16.0,105.0,107.0,82.0,83.0,0.3,0.55
20200622,0,临安,19.0,7.0,10.0,16.0,20.0,6.0,7.0,38.0,31.0,19.0,55.0,22.0,50.0,0.6,0.5
20200622,0,临汾,43.0,24.0,33.0,38.0,54.0,5.0,5.0,18.0,20.0,137.0,186.0,144.0,168.0,0.75,0.87
20200622,0,临沂,36.0,16.0,15.0,36.0,47.0,4.0,5.0,15.0,16.0,89.0,139.0,98.0,127.0,0.43,0.45
20200622,0,临沧,27.0,16.0,12.0,27.0,16.0,7.0,7.0,14.0,11.0,20.0,44.0,31.0,40.0,0.55,0.55
20200622,0,丹东,40.0,28.0,23.0,40.0,38.0,9.0,11.0,9.0,7.0,72.0,130.0,84.0,124.0,0.45,0.6
20200622,0,丽水,27.0,11.0,10.0,27.0,30.0,4.0,4.0,21.0,18.0,21.0,85.0,37.0,74.0,0.5,0.57
20200622,0,丽江,21.0,4.0,4.0,21.0,15.0,12.0,13.0,5.0,6.0,47.0,51.0,47.0,49.0,0.45,0.35
20200622,0,义乌,34.0,21.0,12.0,34.0,19.0,6.0,6.0,32.0,28.0,3.0,46.0,5.0,35.0,0.9,0.75
