date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20191224,0,七台河,63.0,45.0,143.0,41.0,179.0,6.0,16.0,26.0,68.0,45.0,45.0,35.0,35.0,0.7,1.6
20191224,0,三亚,28.0,7.0,5.0,28.0,20.0,5.0,5.0,20.0,13.0,20.0,59.0,37.0,55.0,0.55,0.5
20191224,0,三明,39.0,27.0,22.0,36.0,26.0,7.0,10.0,22.0,22.0,2.0,16.0,4.0,13.0,0.83,0.8
20191224,0,三门峡,222.0,172.0,179.0,147.0,166.0,6.0,7.0,47.0,40.0,15.0,56.0,22.0,42.0,1.87,1.77
20191224,0,上海,69.0,50.0,33.0,33.0,30.0,6.0,6.0,68.0,51.0,26.0,76.0,52.0,69.0,0.79,0.69
20191224,0,上饶,20.0,11.0,23.0,20.0,38.0,4.0,12.0,34.0,33.0,5.0,16.0,10.0,13.0,0.8,0.95
20191224,0,东莞,60.0,43.0,58.0,52.0,83.0,7.0,12.0,44.0,55.0,46.0,131.0,56.0,97.0,0.6,0.9
20191224,0,东营,40.0,28.0,96.0,33.0,132.0,5.0,12.0,18.0,41.0,62.0,72.0,58.0,65.0,0.45,1.23
20191224,0,中卫,74.0,51.0,59.0,98.0,100.0,9.0,30.0,17.0,55.0,70.0,70.0,37.0,38.0,0.7,1.2
20191224,0,中山,47.0,33.0,52.0,34.0,73.0,4.0,8.0,35.0,57.0,51.0,113.0,67.0,84.0,0.57,0.97
20191224,0,临夏州,139.0,106.0,89.0,158.0,140.0,17.0,22.0,42.0,46.0,21.0,87.0,31.0,60.0,1.9,2.0
20191224,0,临安,27.0,,53.0,14.0,51.0,3.0,3.0,53.0,51.0,15.0,17.0,13.0,12.0,0.9,1.2
20191224,0,临汾,211.0,161.0,125.0,204.0,170.0,77.0,83.0,79.0,78.0,8.0,14.0,6.0,11.0,3.56,2.14
20191224,0,临沂,66.0,45.0,122.0,81.0,158.0,7.0,8.0,26.0,37.0,48.0,68.0,45.0,56.0,0.67,1.23
20191224,0,临沧,47.0,33.0,22.0,27.0,28.0,10.0,10.0,27.0,19.0,31.0,75.0,50.0,69.0,0.95,0.85
20191224,0,丹东,55.0,39.0,30.0,47.0,40.0,18.0,18.0,22.0,22.0,51.0,73.0,47.0,66.0,0.85,0.82
20191224,0,丽水,24.0,16.0,19.0,24.0,33.0,4.0,4.0,30.0,25.0,4.0,9.0,5.0,6.0,0.97,1.0
20191224,0,丽江,23.0,9.0,9.0,16.0,22.0,8.0,7.0,8.0,9.0,73.0,86.0,70.0,84.0,0.6,0.55
20191224,0,义乌,25.0,9.0,24.0,8.0,41.0,7.0,8.0,50.0,46.0,8.0,12.0,5.0,9.0,0.95,1.0
20191224,0,乌兰察布,98.0,73.0,32.0,88.0,47.0,31.0,28.0,77.0,54.0,4.0,47.0,22.0,38.0,2.45,1.3
20191224,0,乌海,138.0,105.0,94.0,151.0,141.0,13.0,16.0,42.0,50.0,32.0,43.0,18.0,31.0,1.47,1.67
20191224,0,乌鲁木齐,95.0,71.0,58.0,59.0,51.0,11.0,8.0,44.0,43.0,24.0,51.0,28.0,40.0,1.42,1.22
20191224,0,乐山,73.0,53.0,73.0,76.0,99.0,14.0,9.0,29.0,39.0,22.0,46.0,25.0,32.0,0.97,1.03
20191224,0,九江,79.0,58.0,63.0,27.0,44.0,9.0,13.0,43.0,38.0,3.0,16.0,8.0,10.0,0.83,0.71
20191224,0,乳山,53.0,30.0,25.0,56.0,48.0,6.0,8.0,38.0,25.0,26.0,69.0,48.0,65.0,1.2,0.8
20191224,0,云浮,115.0,87.0,57.0,117.0,87.0,12.0,18.0,68.0,47.0,22.0,106.0,65.0,95.0,1.55,1.35
20191224,0,五家渠,103.0,77.0,100.0,81.0,126.0,11.0,12.0,41.0,42.0,30.0,54.0,41.0,42.0,1.4,1.4
20191224,0,亳州,223.0,173.0,132.0,220.0,173.0,7.0,6.0,42.0,43.0,20.0,34.0,24.0,28.0,1.55,1.45
20191224,0,伊春,69.0,50.0,44.0,56.0,52.0,14.0,7.0,15.0,23.0,48.0,63.0,48.0,53.0,0.85,0.8
20191224,0,伊犁哈萨克州,85.0,63.0,31.0,81.0,35.0,32.0,23.0,65.0,36.0,14.0,53.0,26.0,43.0,2.43,1.37
20191224,0,佛山,64.0,40.0,47.0,78.0,93.0,8.0,14.0,70.0,63.0,17.0,120.0,42.0,81.0,0.82,1.19
20191224,0,佳木斯,61.0,44.0,110.0,54.0,120.0,13.0,19.0,17.0,39.0,51.0,56.0,45.0,46.0,0.55,1.28
20191224,0,保定,173.0,131.0,118.0,183.0,164.0,9.0,14.0,77.0,72.0,3.0,32.0,4.0,26.0,2.23,2.07
20191224,0,保山,40.0,28.0,22.0,18.0,22.0,5.0,6.0,8.0,12.0,53.0,79.0,64.0,74.0,0.4,0.5
