date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200416,0,七台河,42.0,21.0,19.0,42.0,44.0,11.0,10.0,24.0,21.0,58.0,96.0,73.0,91.0,0.75,0.65
20200416,0,三亚,40.0,18.0,16.0,40.0,30.0,2.0,3.0,18.0,10.0,62.0,108.0,83.0,102.0,0.45,0.4
20200416,0,三明,54.0,29.0,36.0,58.0,56.0,5.0,8.0,44.0,30.0,27.0,135.0,59.0,120.0,0.73,0.67
20200416,0,三门峡,71.0,30.0,32.0,92.0,88.0,11.0,8.0,42.0,34.0,60.0,127.0,96.0,121.0,0.7,0.57
20200416,0,上海,74.0,54.0,54.0,66.0,72.0,8.0,9.0,76.0,60.0,72.0,168.0,104.0,143.0,0.7,0.71
20200416,0,上饶,58.0,27.0,32.0,65.0,58.0,14.0,22.0,65.0,30.0,10.0,141.0,65.0,128.0,0.43,0.47
20200416,0,东莞,47.0,29.0,73.0,47.0,96.0,10.0,14.0,31.0,60.0,102.0,353.0,217.0,287.0,0.6,0.82
20200416,0,东营,97.0,72.0,61.0,143.0,133.0,24.0,24.0,33.0,52.0,132.0,183.0,152.0,169.0,0.8,0.7
20200416,0,中卫,78.0,33.0,52.0,105.0,163.0,8.0,18.0,14.0,28.0,75.0,116.0,92.0,103.0,0.45,0.5
20200416,0,中山,37.0,22.0,58.0,32.0,84.0,4.0,10.0,9.0,57.0,119.0,297.0,149.0,224.0,0.5,0.73
20200416,0,临夏州,121.0,50.0,44.0,192.0,144.0,10.0,12.0,17.0,28.0,79.0,137.0,104.0,127.0,0.35,0.45
20200416,0,临汾,86.0,46.0,38.0,121.0,95.0,23.0,16.0,81.0,53.0,26.0,145.0,80.0,133.0,1.78,1.27
20200416,0,临沂,120.0,91.0,92.0,142.0,145.0,14.0,19.0,29.0,42.0,161.0,211.0,173.0,197.0,0.75,1.1
20200416,0,临沧,73.0,53.0,35.0,67.0,55.0,7.0,7.0,23.0,14.0,79.0,130.0,117.0,127.0,0.95,0.75
20200416,0,丹东,100.0,75.0,72.0,105.0,103.0,14.0,16.0,19.0,21.0,67.0,189.0,101.0,172.0,1.2,0.97
20200416,0,丽水,37.0,20.0,27.0,37.0,43.0,5.0,5.0,28.0,18.0,62.0,127.0,97.0,121.0,0.4,0.4
20200416,0,丽江,49.0,34.0,20.0,47.0,39.0,8.0,8.0,6.0,6.0,105.0,105.0,100.0,100.0,0.75,0.65
20200416,0,义乌,48.0,31.0,38.0,48.0,59.0,9.0,12.0,90.0,64.0,23.0,192.0,60.0,137.0,0.6,0.65
20200416,0,乌兰察布,42.0,10.0,18.0,42.0,58.0,21.0,25.0,14.0,20.0,73.0,109.0,80.0,90.0,0.25,0.3
20200416,0,乌海,62.0,19.0,28.0,73.0,130.0,10.0,15.0,17.0,25.0,64.0,109.0,88.0,98.0,0.47,0.47
20200416,0,乌鲁木齐,51.0,17.0,23.0,52.0,48.0,5.0,9.0,39.0,22.0,47.0,96.0,80.0,90.0,0.55,0.53
20200416,0,乐山,79.0,58.0,47.0,84.0,69.0,5.0,6.0,68.0,35.0,26.0,157.0,95.0,143.0,0.87,0.73
20200416,0,九江,63.0,40.0,39.0,75.0,68.0,15.0,26.0,69.0,37.0,53.0,151.0,109.0,137.0,0.73,0.57
20200416,0,乳山,65.0,47.0,56.0,50.0,65.0,6.0,8.0,15.0,19.0,133.0,179.0,135.0,163.0,0.65,0.85
20200416,0,云浮,65.0,47.0,38.0,68.0,62.0,11.0,15.0,35.0,39.0,69.0,154.0,116.0,141.0,0.7,0.7
20200416,0,五家渠,59.0,12.0,13.0,68.0,56.0,7.0,10.0,26.0,10.0,48.0,106.0,83.0,98.0,0.4,0.4
20200416,0,亳州,56.0,24.0,39.0,62.0,71.0,9.0,11.0,14.0,20.0,114.0,150.0,122.0,143.0,0.35,0.4
20200416,0,伊春,25.0,17.0,16.0,25.0,23.0,10.0,6.0,15.0,16.0,47.0,91.0,61.0,88.0,0.25,0.35
20200416,0,伊犁哈萨克州,19.0,9.0,14.0,9.0,26.0,6.0,8.0,6.0,16.0,60.0,68.0,58.0,58.0,0.4,0.77
20200416,0,佛山,65.0,35.0,57.0,80.0,101.0,10.0,18.0,35.0,60.0,82.0,264.0,165.0,211.0,0.64,0.83
20200416,0,佳木斯,54.0,22.0,21.0,57.0,48.0,7.0,11.0,27.0,22.0,51.0,93.0,60.0,88.0,0.45,0.53
20200416,0,保定,81.0,60.0,54.0,98.0,103.0,20.0,18.0,13.0,30.0,125.0,167.0,127.0,151.0,0.65,0.65
20200416,0,保山,59.0,42.0,32.0,53.0,48.0,5.0,6.0,10.0,13.0,125.0,148.0,135.0,138.0,0.55,0.5
20200416,0,信阳,51.0,22.0,23.0,51.0,42.0,7.0,8.0,13.0,12.0,129.0,156.0,141.0,147.0,0.53,0.5
20200416,0,克州,280.0,135.0,150.0,406.0,545.0,1.0,2.0,14.0,16.0,79.0,88.0,76.0,86.0,0.3,0.3
20200416,0,克拉玛依,23.0,15.0,9.0,19.0,18.0,6.0,6.0,5.0,15.0,73.0,100.0,83.0,87.0,0.5,0.62
20200416,0,六安,48.0,24.0,20.0,48.0,46.0,5.0,5.0,19.0,21.0,111.0,142.0,119.0,134.0,0.63,0.58
20200416,0,六盘水,56.0,40.0,40.0,60.0,59.0,7.0,9.0,10.0,14.0,89.0,125.0,108.0,116.0,0.57,0.63
20200416,0,兰州,95.0,49.0,54.0,139.0,200.0,7.0,21.0,41.0,53.0,60.0,177.0,101.0,143.0,0.4,0.8
20200416,0,兴安盟,104.0,78.0,58.0,115.0,87.0,8.0,5.0,23.0,16.0,76.0,122.0,92.0,112.0,0.7,0.47
20200416,0,内江,63.0,45.0,40.0,71.0,66.0,10.0,10.0,29.0,32.0,93.0,170.0,120.0,163.0,0.75,0.77
20200416,0,凉山州,56.0,30.0,26.0,62.0,49.0,16.0,15.0,27.0,23.0,72.0,150.0,101.0,133.0,0.73,0.67
20200416,0,包头,127.0,35.0,25.0,204.0,120.0,5.0,6.0,15.0,13.0,72.0,95.0,84.0,91.0,0.57,0.48
20200416,0,北京,91.0,68.0,63.0,42.0,93.0,2.0,6.0,19.0,31.0,120.0,173.0,139.0,153.0,0.56,0.52
20200416,0,北海,62.0,42.0,40.0,73.0,60.0,7.0,17.0,17.0,23.0,102.0,157.0,101.0,145.0,0.6,0.73
20200416,0,十堰,63.0,39.0,33.0,75.0,61.0,7.0,7.0,32.0,24.0,45.0,125.0,80.0,113.0,0.87,0.77
20200416,0,南京,65.0,31.0,32.0,80.0,69.0,11.0,13.0,77.0,49.0,57.0,160.0,101.0,147.0,0.9,0.83
20200416,0,南充,67.0,47.0,43.0,83.0,70.0,3.0,3.0,37.0,40.0,78.0,151.0,97.0,141.0,0.66,0.6
20200416,0,南宁,58.0,41.0,45.0,53.0,78.0,10.0,14.0,32.0,35.0,82.0,170.0,125.0,154.0,0.73,0.77
20200416,0,南平,38.0,26.0,33.0,38.0,44.0,6.0,5.0,25.0,19.0,38.0,131.0,60.0,116.0,0.47,0.47
20200416,0,南昌,98.0,60.0,44.0,146.0,90.0,17.0,25.0,102.0,51.0,10.0,156.0,73.0,137.0,0.89,0.44
20200416,0,南通,123.0,93.0,69.0,91.0,83.0,11.0,18.0,43.0,44.0,98.0,177.0,146.0,162.0,1.0,1.0
20200416,0,南阳,70.0,37.0,29.0,89.0,64.0,11.0,11.0,42.0,30.0,77.0,138.0,103.0,127.0,0.76,0.72
20200416,0,博州,26.0,15.0,14.0,26.0,40.0,12.0,13.0,10.0,23.0,69.0,82.0,60.0,70.0,0.1,0.4
20200416,0,厦门,63.0,45.0,39.0,57.0,63.0,7.0,11.0,45.0,29.0,68.0,154.0,115.0,141.0,0.53,0.47
20200416,0,双鸭山,38.0,18.0,17.0,38.0,33.0,63.0,16.0,33.0,15.0,36.0,98.0,64.0,95.0,1.9,0.77
20200416,0,句容,59.0,34.0,56.0,67.0,93.0,9.0,12.0,54.0,43.0,74.0,173.0,132.0,160.0,0.7,0.85
20200416,0,台州,74.0,54.0,44.0,96.0,77.0,6.0,5.0,42.0,28.0,83.0,163.0,130.0,143.0,0.67,0.53
20200416,0,合肥,60.0,30.0,24.0,70.0,62.0,9.0,9.0,45.0,43.0,73.0,127.0,90.0,115.0,0.47,0.51
20200416,0,吉安,63.0,32.0,30.0,76.0,60.0,33.0,20.0,49.0,23.0,48.0,143.0,86.0,130.0,0.57,0.47
20200416,0,吉林,139.0,106.0,218.0,142.0,273.0,19.0,32.0,46.0,57.0,67.0,151.0,89.0,136.0,1.15,1.65
20200416,0,吐鲁番地区,153.0,72.0,98.0,256.0,414.0,6.0,6.0,51.0,23.0,35.0,112.0,81.0,103.0,0.95,0.65
20200416,0,吕梁,105.0,26.0,27.0,160.0,103.0,13.0,16.0,15.0,40.0,83.0,123.0,97.0,113.0,0.6,0.47
20200416,0,吴忠,79.0,24.0,49.0,108.0,168.0,14.0,14.0,13.0,29.0,73.0,107.0,85.0,96.0,0.4,0.57
20200416,0,周口,56.0,39.0,28.0,62.0,53.0,9.0,7.0,19.0,20.0,111.0,149.0,118.0,140.0,0.75,0.65
20200416,0,呼伦贝尔,34.0,20.0,17.0,34.0,36.0,3.0,3.0,6.0,7.0,102.0,112.0,96.0,108.0,0.3,0.35
20200416,0,呼和浩特,115.0,31.0,27.0,180.0,115.0,7.0,9.0,23.0,20.0,68.0,94.0,84.0,91.0,0.49,0.52
20200416,0,和田地区,500.0,272.0,285.0,649.0,725.0,11.0,13.0,61.0,19.0,9.0,78.0,57.0,73.0,1.4,0.75
20200416,0,咸宁,61.0,26.0,18.0,72.0,48.0,11.0,11.0,38.0,17.0,51.0,133.0,93.0,126.0,1.0,0.9
20200416,0,咸阳,108.0,43.0,42.0,165.0,126.0,11.0,12.0,102.0,69.0,9.0,113.0,53.0,93.0,0.8,0.7
20200416,0,哈密地区,55.0,14.0,29.0,60.0,144.0,3.0,4.0,10.0,9.0,80.0,107.0,91.0,100.0,0.4,0.35
