date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200629,0,七台河,23.0,10.0,8.0,23.0,29.0,8.0,10.0,18.0,13.0,18.0,72.0,34.0,60.0,0.7,0.6
20200629,0,三亚,12.0,5.0,6.0,11.0,14.0,3.0,3.0,4.0,5.0,39.0,50.0,40.0,47.0,0.35,0.35
20200629,0,三明,38.0,14.0,19.0,38.0,41.0,7.0,11.0,29.0,22.0,6.0,103.0,32.0,84.0,0.63,0.83
20200629,0,三门峡,44.0,17.0,21.0,44.0,44.0,2.0,3.0,35.0,23.0,33.0,136.0,70.0,117.0,0.6,0.63
20200629,0,上海,39.0,27.0,18.0,29.0,15.0,5.0,5.0,20.0,38.0,62.0,80.0,70.0,72.0,0.53,0.6
20200629,0,上饶,36.0,20.0,21.0,36.0,40.0,12.0,10.0,27.0,16.0,6.0,93.0,27.0,70.0,0.6,0.57
20200629,0,东莞,19.0,2.0,5.0,19.0,16.0,6.0,6.0,13.0,12.0,40.0,88.0,54.0,80.0,0.44,0.44
20200629,0,东营,50.0,24.0,39.0,50.0,58.0,11.0,6.0,17.0,11.0,70.0,182.0,140.0,169.0,0.68,0.57
20200629,0,中卫,55.0,19.0,16.0,60.0,39.0,9.0,10.0,39.0,17.0,55.0,144.0,108.0,137.0,0.45,0.4
20200629,0,中山,14.0,4.0,6.0,8.0,14.0,3.0,4.0,5.0,6.0,46.0,73.0,50.0,66.0,0.47,0.53
20200629,0,临夏州,43.0,15.0,11.0,43.0,40.0,10.0,9.0,36.0,18.0,31.0,149.0,94.0,138.0,0.5,0.4
20200629,0,临安,52.0,27.0,20.0,53.0,35.0,7.0,7.0,23.0,14.0,34.0,76.0,51.0,54.0,0.6,0.6
20200629,0,临汾,53.0,29.0,34.0,55.0,62.0,9.0,6.0,39.0,28.0,58.0,176.0,103.0,155.0,0.93,0.97
