date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200625,0,七台河,17.0,6.0,10.0,11.0,25.0,10.0,11.0,33.0,29.0,18.0,56.0,24.0,47.0,0.5,0.55
20200625,0,三亚,21.0,10.0,9.0,21.0,19.0,3.0,3.0,6.0,4.0,49.0,77.0,47.0,69.0,0.35,0.35
20200625,0,三明,37.0,22.0,27.0,37.0,55.0,7.0,13.0,25.0,25.0,24.0,161.0,50.0,127.0,0.57,0.8
20200625,0,三门峡,72.0,19.0,30.0,94.0,89.0,6.0,3.0,25.0,24.0,84.0,204.0,127.0,177.0,0.63,0.73
20200625,0,上海,56.0,40.0,30.0,24.0,31.0,5.0,5.0,32.0,43.0,59.0,105.0,70.0,88.0,0.83,0.9
20200625,0,上饶,26.0,18.0,14.0,25.0,23.0,10.0,7.0,11.0,14.0,35.0,73.0,39.0,60.0,0.67,0.57
20200625,0,东莞,20.0,12.0,12.0,20.0,27.0,4.0,6.0,13.0,16.0,37.0,114.0,55.0,93.0,0.46,0.48
20200625,0,东营,34.0,11.0,7.0,34.0,17.0,4.0,4.0,30.0,12.0,55.0,109.0,81.0,104.0,0.4,0.3
20200625,0,中卫,54.0,20.0,26.0,57.0,77.0,14.0,10.0,26.0,32.0,81.0,131.0,102.0,126.0,0.4,0.4
20200625,0,中山,15.0,7.0,8.0,15.0,21.0,4.0,3.0,5.0,6.0,36.0,76.0,46.0,70.0,0.5,0.5
20200625,0,临夏州,53.0,23.0,10.0,56.0,26.0,10.0,6.0,39.0,24.0,37.0,152.0,101.0,143.0,0.5,0.5
20200625,0,临安,26.0,9.0,8.0,26.0,26.0,6.0,6.0,11.0,18.0,31.0,45.0,37.0,40.0,0.7,0.6
20200625,0,临汾,27.0,12.0,45.0,25.0,87.0,3.0,7.0,16.0,28.0,87.0,249.0,128.0,215.0,0.45,1.1
20200625,0,临沂,34.0,10.0,16.0,34.0,36.0,3.0,5.0,32.0,23.0,51.0,125.0,86.0,114.0,0.5,0.57
20200625,0,临沧,30.0,11.0,10.0,30.0,21.0,7.0,8.0,16.0,13.0,26.0,42.0,35.0,39.0,1.5,1.5
20200625,0,丹东,22.0,2.0,6.0,9.0,16.0,8.0,8.0,4.0,9.0,70.0,106.0,71.0,92.0,0.3,0.38
20200625,0,丽水,30.0,7.0,11.0,30.0,34.0,5.0,5.0,16.0,17.0,15.0,127.0,34.0,92.0,0.37,0.37
20200625,0,丽江,18.0,3.0,5.0,18.0,17.0,12.0,12.0,11.0,10.0,54.0,69.0,60.0,61.0,0.6,0.6
20200625,0,义乌,20.0,13.0,15.0,20.0,23.0,5.0,5.0,27.0,28.0,18.0,101.0,38.0,73.0,0.45,0.45
20200625,0,乌兰察布,34.0,17.0,19.0,34.0,44.0,27.0,22.0,16.0,20.0,106.0,164.0,125.0,150.0,0.3,0.35
20200625,0,乌海,48.0,24.0,24.0,48.0,92.0,7.0,29.0,7.0,26.0,91.0,244.0,101.0,141.0,0.23,0.8
20200625,0,乌鲁木齐,57.0,24.0,26.0,63.0,103.0,8.0,12.0,12.0,41.0,95.0,140.0,109.0,125.0,0.55,0.82
20200625,0,乐山,31.0,18.0,14.0,26.0,24.0,5.0,6.0,13.0,15.0,100.0,126.0,108.0,120.0,0.57,0.67
20200625,0,九江,35.0,15.0,16.0,35.0,29.0,8.0,9.0,36.0,32.0,16.0,74.0,40.0,64.0,0.7,0.71
20200625,0,乳山,30.0,2.0,5.0,5.0,12.0,3.0,3.0,10.0,12.0,95.0,121.0,109.0,117.0,0.6,0.65
20200625,0,云浮,21.0,10.0,16.0,21.0,24.0,51.0,24.0,6.0,10.0,47.0,78.0,58.0,75.0,0.45,0.5
20200625,0,五家渠,67.0,16.0,18.0,83.0,67.0,9.0,11.0,4.0,25.0,90.0,124.0,98.0,114.0,0.4,0.6
20200625,0,亳州,73.0,45.0,28.0,95.0,52.0,5.0,6.0,49.0,20.0,79.0,202.0,146.0,196.0,0.55,0.4
20200625,0,伊春,19.0,13.0,8.0,8.0,8.0,5.0,6.0,13.0,10.0,9.0,59.0,27.0,50.0,0.45,0.5
20200625,0,伊犁哈萨克州,54.0,25.0,14.0,58.0,34.0,7.0,9.0,45.0,21.0,38.0,119.0,79.0,108.0,1.0,0.7
20200625,0,佛山,24.0,9.0,10.0,24.0,26.0,7.0,7.0,14.0,15.0,29.0,104.0,53.0,90.0,0.49,0.51
20200625,0,佳木斯,11.0,8.0,10.0,9.0,12.0,7.0,8.0,5.0,8.0,13.0,22.0,13.0,20.0,0.33,0.4
20200625,0,保定,34.0,20.0,20.0,27.0,39.0,5.0,8.0,11.0,12.0,108.0,183.0,145.0,167.0,0.3,0.4
20200625,0,保山,20.0,11.0,9.0,20.0,14.0,5.0,5.0,23.0,10.0,22.0,52.0,43.0,45.0,0.5,0.5
20200625,0,信阳,55.0,33.0,27.0,60.0,45.0,3.0,4.0,10.0,9.0,71.0,180.0,108.0,158.0,0.57,0.53
20200625,0,克州,35.0,1.0,8.0,31.0,59.0,5.0,5.0,11.0,9.0,112.0,141.0,122.0,135.0,0.1,0.1
20200625,0,克拉玛依,30.0,13.0,10.0,30.0,38.0,6.0,7.0,9.0,21.0,91.0,123.0,95.0,109.0,0.52,0.62
20200625,0,六安,51.0,33.0,17.0,51.0,31.0,8.0,7.0,53.0,25.0,63.0,160.0,102.0,145.0,0.85,0.72
20200625,0,六盘水,31.0,22.0,8.0,26.0,12.0,6.0,10.0,19.0,16.0,47.0,75.0,60.0,66.0,0.6,0.57
20200625,0,兰州,82.0,50.0,28.0,114.0,77.0,12.0,14.0,104.0,60.0,9.0,182.0,82.0,153.0,1.07,0.9
20200625,0,兴安盟,19.0,13.0,12.0,19.0,17.0,3.0,3.0,15.0,10.0,40.0,75.0,57.0,68.0,0.33,0.2
20200625,0,内江,63.0,45.0,20.0,59.0,25.0,10.0,12.0,22.0,16.0,93.0,140.0,117.0,133.0,0.85,0.8
20200625,0,凉山州,33.0,19.0,12.0,33.0,22.0,12.0,10.0,17.0,14.0,45.0,142.0,87.0,119.0,0.9,0.7
20200625,0,包头,63.0,20.0,23.0,75.0,79.0,13.0,12.0,46.0,31.0,55.0,142.0,99.0,128.0,0.6,0.55
