date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200512,0,七台河,30.0,14.0,14.0,30.0,32.0,8.0,10.0,16.0,20.0,70.0,99.0,64.0,95.0,0.55,0.5
20200512,0,三亚,26.0,7.0,6.0,26.0,18.0,3.0,3.0,10.0,7.0,34.0,43.0,38.0,41.0,0.35,0.4
20200512,0,三明,43.0,25.0,24.0,43.0,45.0,4.0,7.0,24.0,21.0,22.0,90.0,38.0,69.0,0.8,1.03
20200512,0,三门峡,87.0,25.0,13.0,123.0,91.0,4.0,4.0,78.0,25.0,8.0,114.0,75.0,108.0,0.47,0.33
20200512,0,上海,64.0,46.0,82.0,63.0,67.0,9.0,7.0,31.0,42.0,97.0,209.0,141.0,192.0,0.79,0.94
20200512,0,上饶,54.0,38.0,33.0,57.0,55.0,18.0,10.0,26.0,17.0,67.0,135.0,95.0,123.0,0.77,0.83
20200512,0,东莞,20.0,3.0,25.0,7.0,38.0,6.0,9.0,27.0,38.0,63.0,244.0,91.0,162.0,0.68,0.82
20200512,0,东营,61.0,18.0,16.0,72.0,59.0,13.0,12.0,37.0,27.0,62.0,106.0,83.0,93.0,0.57,0.4
20200512,0,中卫,62.0,29.0,24.0,74.0,61.0,8.0,9.0,53.0,15.0,20.0,112.0,71.0,106.0,0.5,0.3
20200512,0,中山,20.0,6.0,17.0,5.0,36.0,2.0,3.0,12.0,25.0,63.0,210.0,66.0,144.0,0.57,0.77
20200512,0,临夏州,60.0,30.0,21.0,70.0,57.0,15.0,9.0,42.0,17.0,32.0,134.0,89.0,127.0,0.65,0.4
20200512,0,临安,52.0,18.0,18.0,54.0,46.0,10.0,9.0,20.0,12.0,68.0,131.0,95.0,107.0,0.9,0.9
20200512,0,临汾,58.0,15.0,9.0,66.0,49.0,25.0,6.0,40.0,19.0,56.0,109.0,83.0,103.0,1.0,0.35
20200512,0,临沂,73.0,27.0,33.0,96.0,109.0,17.0,9.0,39.0,41.0,70.0,117.0,94.0,103.0,0.68,0.82
20200512,0,临沧,64.0,46.0,35.0,65.0,53.0,8.0,12.0,16.0,16.0,85.0,138.0,112.0,132.0,0.8,0.75
20200512,0,丹东,51.0,12.0,13.0,52.0,96.0,14.0,11.0,11.0,15.0,83.0,95.0,70.0,91.0,0.47,0.45
20200512,0,丽水,32.0,15.0,18.0,32.0,36.0,4.0,4.0,17.0,14.0,48.0,117.0,68.0,99.0,0.63,0.7
20200512,0,丽江,33.0,15.0,12.0,24.0,24.0,8.0,9.0,7.0,7.0,107.0,116.0,109.0,113.0,0.35,0.35
20200512,0,义乌,58.0,41.0,29.0,52.0,40.0,6.0,6.0,37.0,28.0,104.0,169.0,116.0,148.0,0.8,0.7
20200512,0,乌兰察布,329.0,52.0,19.0,443.0,177.0,8.0,11.0,8.0,5.0,87.0,95.0,90.0,91.0,0.2,0.2
20200512,0,乌海,32.0,14.0,13.0,32.0,47.0,6.0,6.0,6.0,5.0,88.0,102.0,96.0,99.0,0.47,0.47
20200512,0,乌鲁木齐,62.0,19.0,21.0,74.0,82.0,7.0,8.0,35.0,16.0,78.0,128.0,103.0,118.0,0.48,0.4
20200512,0,乐山,64.0,31.0,27.0,78.0,57.0,5.0,5.0,47.0,42.0,24.0,100.0,52.0,89.0,0.57,0.57
20200512,0,九江,81.0,26.0,42.0,112.0,92.0,15.0,14.0,26.0,30.0,90.0,179.0,129.0,165.0,0.53,0.63
20200512,0,乳山,26.0,18.0,13.0,21.0,63.0,4.0,5.0,16.0,23.0,71.0,116.0,78.0,100.0,0.7,0.75
20200512,0,云浮,35.0,16.0,19.0,35.0,31.0,15.0,14.0,40.0,26.0,18.0,99.0,57.0,86.0,0.6,0.6
20200512,0,五家渠,97.0,38.0,33.0,143.0,93.0,8.0,11.0,76.0,26.0,9.0,126.0,72.0,110.0,0.6,0.4
20200512,0,亳州,78.0,17.0,25.0,105.0,85.0,8.0,9.0,17.0,16.0,88.0,134.0,97.0,125.0,0.5,0.5
20200512,0,伊春,26.0,18.0,11.0,18.0,15.0,5.0,5.0,8.0,11.0,57.0,81.0,56.0,74.0,0.25,0.15
20200512,0,伊犁哈萨克州,57.0,32.0,21.0,64.0,45.0,6.0,7.0,36.0,14.0,58.0,114.0,95.0,106.0,0.77,0.63
20200512,0,佛山,15.0,8.0,23.0,6.0,42.0,5.0,7.0,30.0,33.0,40.0,195.0,96.0,151.0,0.64,0.74
20200512,0,佳木斯,24.0,17.0,10.0,14.0,14.0,5.0,5.0,13.0,9.0,50.0,91.0,63.0,87.0,0.35,0.35
20200512,0,保定,291.0,31.0,11.0,414.0,64.0,7.0,6.0,25.0,19.0,64.0,108.0,78.0,101.0,0.36,0.28
20200512,0,保山,44.0,31.0,25.0,35.0,36.0,6.0,6.0,6.0,13.0,112.0,141.0,119.0,127.0,0.75,0.75
20200512,0,信阳,56.0,22.0,18.0,61.0,71.0,6.0,7.0,22.0,19.0,59.0,123.0,88.0,115.0,0.5,0.55
20200512,0,克州,55.0,19.0,9.0,60.0,23.0,2.0,2.0,71.0,20.0,29.0,115.0,92.0,109.0,0.8,0.7
20200512,0,克拉玛依,58.0,19.0,12.0,65.0,48.0,5.0,6.0,33.0,15.0,65.0,121.0,90.0,110.0,0.7,0.5
20200512,0,六安,75.0,34.0,31.0,100.0,90.0,5.0,5.0,56.0,35.0,63.0,173.0,99.0,141.0,0.55,0.63
20200512,0,六盘水,44.0,25.0,31.0,44.0,55.0,7.0,8.0,7.0,11.0,102.0,119.0,102.0,113.0,0.22,0.38
20200512,0,兰州,81.0,39.0,34.0,111.0,94.0,11.0,6.0,83.0,36.0,14.0,134.0,71.0,119.0,0.9,0.5
20200512,0,兴安盟,23.0,16.0,13.0,19.0,23.0,2.0,3.0,4.0,7.0,71.0,89.0,77.0,82.0,0.17,0.37
20200512,0,内江,79.0,36.0,29.0,108.0,75.0,10.0,7.0,19.0,13.0,78.0,127.0,104.0,118.0,0.58,0.5
20200512,0,凉山州,31.0,9.0,20.0,18.0,38.0,5.0,5.0,6.0,10.0,98.0,138.0,109.0,129.0,0.5,0.47
20200512,0,包头,62.0,25.0,25.0,73.0,88.0,7.0,26.0,20.0,29.0,63.0,95.0,66.0,90.0,0.62,1.23
20200512,0,北京,126.0,17.0,18.0,202.0,126.0,3.0,3.0,4.0,9.0,96.0,99.0,89.0,91.0,0.19,0.22
20200512,0,北海,30.0,10.0,19.0,30.0,41.0,9.0,7.0,13.0,9.0,57.0,106.0,66.0,94.0,0.5,0.5
20200512,0,十堰,40.0,14.0,18.0,40.0,50.0,6.0,6.0,20.0,16.0,48.0,101.0,62.0,88.0,0.7,0.67
20200512,0,南京,52.0,14.0,30.0,53.0,77.0,8.0,8.0,47.0,40.0,68.0,170.0,115.0,158.0,0.6,0.83
20200512,0,南充,83.0,56.0,48.0,116.0,104.0,2.0,3.0,49.0,29.0,44.0,102.0,65.0,91.0,0.62,0.5
20200512,0,南宁,41.0,29.0,37.0,25.0,56.0,6.0,7.0,22.0,20.0,54.0,142.0,84.0,124.0,1.09,1.0
20200512,0,南平,30.0,13.0,11.0,30.0,19.0,5.0,5.0,14.0,8.0,21.0,86.0,43.0,74.0,0.63,0.6
20200512,0,南昌,96.0,39.0,37.0,141.0,73.0,11.0,8.0,21.0,30.0,143.0,168.0,152.0,154.0,0.57,0.61
20200512,0,南通,46.0,20.0,52.0,46.0,80.0,11.0,16.0,19.0,38.0,85.0,221.0,127.0,187.0,0.6,1.0
20200512,0,南阳,57.0,21.0,24.0,64.0,80.0,10.0,10.0,46.0,32.0,43.0,112.0,77.0,106.0,0.52,0.52
20200512,0,博州,76.0,24.0,29.0,101.0,83.0,7.0,12.0,12.0,22.0,113.0,126.0,100.0,110.0,0.1,0.2
20200512,0,即墨,39.0,17.0,24.0,39.0,58.0,7.0,7.0,36.0,43.0,62.0,93.0,62.0,81.0,0.2,0.4
20200512,0,厦门,38.0,26.0,20.0,35.0,30.0,6.0,5.0,9.0,12.0,123.0,160.0,130.0,137.0,0.73,0.77
20200512,0,双鸭山,49.0,19.0,12.0,49.0,24.0,5.0,5.0,17.0,8.0,38.0,92.0,67.0,87.0,0.53,0.37
20200512,0,句容,37.0,12.0,29.0,37.0,56.0,8.0,8.0,54.0,34.0,62.0,189.0,115.0,169.0,0.75,1.0
20200512,0,台州,60.0,43.0,39.0,70.0,63.0,4.0,4.0,28.0,21.0,57.0,153.0,92.0,133.0,0.73,0.67
20200512,0,合肥,71.0,24.0,32.0,92.0,77.0,6.0,5.0,83.0,44.0,17.0,144.0,84.0,131.0,0.48,0.53
20200512,0,吉安,85.0,63.0,39.0,82.0,60.0,15.0,12.0,18.0,14.0,113.0,163.0,133.0,153.0,0.8,0.8
20200512,0,吉林,36.0,8.0,12.0,36.0,64.0,7.0,8.0,8.0,11.0,94.0,101.0,89.0,96.0,0.48,0.48
20200512,0,吐鲁番地区,99.0,29.0,23.0,147.0,79.0,5.0,6.0,39.0,20.0,45.0,108.0,81.0,104.0,0.6,0.6
20200512,0,吕梁,80.0,20.0,11.0,110.0,82.0,10.0,9.0,47.0,9.0,36.0,102.0,82.0,97.0,0.4,0.33
20200512,0,吴忠,37.0,11.0,20.0,37.0,47.0,5.0,14.0,21.0,10.0,56.0,99.0,82.0,94.0,0.47,0.4
20200512,0,吴江,135.0,28.0,40.0,219.0,109.0,10.0,11.0,30.0,42.0,94.0,202.0,153.0,187.0,0.65,0.75
20200512,0,周口,51.0,7.0,18.0,52.0,108.0,13.0,9.0,33.0,19.0,68.0,131.0,100.0,119.0,0.42,0.5
20200512,0,呼伦贝尔,24.0,15.0,14.0,24.0,24.0,3.0,2.0,11.0,7.0,60.0,83.0,73.0,77.0,0.35,0.35
20200512,0,呼和浩特,500.0,440.0,49.0,2427.0,233.0,5.0,9.0,7.0,15.0,87.0,98.0,94.0,95.0,0.41,0.49
20200512,0,和田地区,323.0,138.0,90.0,438.0,305.0,5.0,5.0,29.0,19.0,64.0,97.0,82.0,89.0,0.6,0.5
20200512,0,咸宁,88.0,28.0,22.0,125.0,76.0,13.0,12.0,31.0,15.0,51.0,181.0,114.0,158.0,0.9,0.67
20200512,0,咸阳,57.0,21.0,18.0,63.0,82.0,8.0,7.0,54.0,24.0,24.0,106.0,61.0,98.0,0.57,0.43
20200512,0,哈密地区,31.0,12.0,16.0,31.0,45.0,2.0,7.0,23.0,23.0,73.0,113.0,94.0,106.0,0.25,0.4
20200512,0,哈尔滨,19.0,10.0,9.0,18.0,27.0,12.0,13.0,12.0,15.0,62.0,82.0,65.0,75.0,0.49,0.5
20200512,0,唐山,122.0,35.0,16.0,194.0,66.0,5.0,7.0,14.0,27.0,88.0,115.0,88.0,107.0,0.25,0.23
20200512,0,商丘,64.0,14.0,18.0,77.0,107.0,6.0,7.0,24.0,18.0,75.0,134.0,94.0,121.0,0.43,0.5
20200512,0,商洛,40.0,28.0,13.0,35.0,70.0,7.0,6.0,24.0,14.0,55.0,115.0,89.0,107.0,0.4,0.4
20200512,0,喀什地区,97.0,54.0,14.0,144.0,40.0,9.0,8.0,41.0,11.0,59.0,120.0,103.0,117.0,0.67,0.47
20200512,0,嘉兴,73.0,52.0,46.0,96.0,65.0,8.0,7.0,24.0,33.0,99.0,197.0,143.0,187.0,0.87,1.0
20200512,0,嘉峪关,39.0,21.0,41.0,39.0,110.0,6.0,5.0,11.0,12.0,89.0,122.0,105.0,116.0,0.4,0.4
20200512,0,四平,25.0,6.0,11.0,16.0,79.0,6.0,6.0,13.0,10.0,79.0,96.0,84.0,91.0,0.27,0.27
20200512,0,固原,50.0,19.0,14.0,50.0,46.0,7.0,6.0,49.0,18.0,28.0,115.0,66.0,107.0,0.55,0.45
20200512,0,塔城地区,88.0,29.0,16.0,126.0,75.0,2.0,2.0,26.0,11.0,54.0,99.0,84.0,88.0,0.7,0.5
20200512,0,大兴安岭地区,21.0,14.0,16.0,17.0,24.0,5.0,20.0,5.0,8.0,66.0,88.0,78.0,83.0,0.75,0.6
20200512,0,大同,500.0,64.0,13.0,707.0,115.0,10.0,10.0,5.0,9.0,88.0,99.0,92.0,96.0,0.36,0.26
20200512,0,大庆,31.0,22.0,13.0,18.0,24.0,5.0,5.0,8.0,12.0,72.0,91.0,67.0,77.0,0.42,0.5
20200512,0,大理州,47.0,26.0,18.0,47.0,33.0,6.0,7.0,12.0,11.0,107.0,129.0,117.0,124.0,0.55,0.55
20200512,0,大连,51.0,20.0,10.0,51.0,42.0,7.0,8.0,23.0,23.0,65.0,88.0,77.0,82.0,0.43,0.39
20200512,0,天水,53.0,26.0,25.0,56.0,86.0,7.0,7.0,43.0,13.0,35.0,117.0,79.0,105.0,0.35,0.2
20200512,0,天津,174.0,45.0,17.0,298.0,70.0,3.0,5.0,10.0,25.0,91.0,115.0,94.0,104.0,0.34,0.39
20200512,0,太仓,63.0,27.0,38.0,75.0,64.0,11.0,11.0,24.0,33.0,93.0,221.0,141.0,196.0,0.8,1.0
20200512,0,太原,91.0,38.0,17.0,131.0,72.0,7.0,5.0,25.0,15.0,74.0,107.0,91.0,102.0,0.44,0.32
20200512,0,威海,27.0,13.0,14.0,23.0,59.0,3.0,4.0,6.0,16.0,85.0,106.0,76.0,93.0,0.47,0.5
20200512,0,娄底,83.0,37.0,26.0,115.0,58.0,12.0,8.0,37.0,23.0,99.0,146.0,127.0,135.0,0.78,0.68
