city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg,,,,,,,,,,,
Hefei,20181220,5.7,60.6,0.941,63,46.55,43,65.05,,,,,,,,,,,
Hohhot,20181220,28.571428571428573,62.095238095238095,1.6933333333333334,101.71428571428572,50.04761904761905,16,77.66666666666667,,,,,,,,,,,
Jinan,20181220,33.7,85.05,1.469,197.65,110.9,41,147.3,,,,,,,,,,,
Kunming,20181220,11.052631578947368,27.42105263157895,0.6268421052631579,24.789473684210527,10.105263157894736,67,27.105263157894736,,,,,,,,,,,
Lanzhou,20181220,32.94736842105263,75.36842105263158,2.0584210526315787,131.94736842105263,67.78947368421052,43,97.63157894736842,,,,,,,,,,,
Lhasa,20181220,6.142857142857143,27,0.6261904761904762,32.80952380952381,19.142857142857142,89,33.57142857142857,,,,,,,,,,,
Nanchang,20181220,6.421052631578948,37.42105263157895,0.92,53.15789474,36.78947368421053,22,53.63157894736842,,,,,,,,,,,
Nanjing,20181220,7.75,61.05,0.712,46.1,29.35,39,46.4,,,,,,,,,,,
Nanning,20181220,8.142857142857142,57.90476190476191,1.1785714285714286,79.61904761904762,48.38095238095238,26,67.19047619047619,,,,,,,,,,,
Shanghai,20181220,8.35,70.15,0.6365000000000001,43.75,26.3,59,42.6,,,,,,,,,,,
Shenyang,20181220,51.57142857142857,64.85714285714286,1.9085714285714288,112.52380952380952,72.04761904761905,28,99.66666666666669,,,,,,,,,,,
Shijiazhuang,20181220,34.1,82.15,2.004,219.95,136.3,29,174.8,,,,,,,,,,,
Taiyuan,20181220,59.94736842105263,84.68421053,1.9015789473684208,200,85.63157894736842,10,132,,,,,,,,,,,
Tianjin,20181220,22.33333333333333,84.28571428571429,1.5914285714285714,103.85714285714286,55.66666666666666,23,80.0952381,,,,,,,,,,,
Urumqi,20181220,7.947368421052632,46.89473684210526,1.414736842105263,37.375,59.21052631578947,25,80.36842105263158,,,,,,,,,,,
Wuhan,20181220,6.55,56,0.9735,49.8,42.15,21,58.95,,,,,,,,,,,
Xi'an,20181220,41.6,100.85,2.6255,245.7,179.95,24,229.5,,,,,,,,,,,
Xining,20181220,40.25,57.85,2.8655,110.4,59.1,47,85.7,,,,,,,,,,,
Yinchuan,20181220,43.84210526,65.42105263157895,2.213684210526316,103.21052631578948,49.63157894736842,36,76.78947368421052,,,,,,,,,,,
Zhengzhou,20181220,34.714285714285715,97.61904761904762,2.359047619047619,259.57142857142856,232.6190476190476,28,282.6190476190476,,,,,,,,,,,
Beijing,20181221,12.133333333333333,60.2,1.27,110.66666666666669,61.266666666666666,43,89.73333333333333,,,,,,,,,,,
Changchun,20181221,20.25,36.8125,0.815625,46.6875,40,46,56.6875,,,,,,,,,,,
Changsha,20181221,5.875,41.1875,0.941875,78,71.1875,6,95.3125,,,,,,,,,,,
Chengdu,20181221,7.1875,59.3125,1.191875,158.625,117.8125,16,154.9375,,,,,,,,,,,
Chongqing,20181221,11.125,51.3125,1.1325,84.25,65.0625,19,87.6875,,,,,,,,,,,
Fuzhou,20181221,7.4375,47.5,0.7875,84.9375,62.375,35,84.9375,,,,,,,,,,,
Guangzhou,20181221,9.1875,56,0.869375,68.125,38.75,74,59.5,,,,,,,,,,,
Guiyang,20181221,22,31,0.9075,70.375,45.9375,17,65.375,,,,,,,,,,,
Haikou,20181221,5.1875,12.125,0.569375,31.6875,13.4375,47,31.6875,,,,,,,,,,,
Hangzhou,20181221,11,75.6875,1.223125,139.5625,79.25,9,105.3125,,,,,,,,,,,
Harbin,20181221,33.9375,51.6875,1.0225,107.86666666666666,83.8125,30,111.0625,,,,,,,,,,,
Hefei,20181221,7.9375,55.5,1.086875,74.1875,65.6875,39,88.375,,,,,,,,,,,
Hohhot,20181221,27,46.5625,1.581875,131.25,55.8125,35,95.25,,,,,,,,,,,
Jinan,20181221,23.625,65.375,1.548125,231.0625,150.75,42,195.25,,,,,,,,,,,
Kunming,20181221,16.9375,32.8125,0.81125,31.8125,17.0625,67,32.4375,,,,,,,,,,,
Lanzhou,20181221,48.5625,72.125,1.411875,89.1875,36.4375,36,70,,,,,,,,,,,
Lhasa,20181221,6.25,30.25,0.705625,41.75,26.4375,82,41.6875,,,,,,,,,,,
Nanchang,20181221,8.8125,36.625,0.945,57.625,36.625,14,55.4375,,,,,,,,,,,
Nanjing,20181221,13,75,1.12,96.5,62.375,13,84.25,,,,,,,,,,,
Nanning,20181221,7.625,37.5625,0.95,55,33.375,41,51.9375,,,,,,,,,,,
Shanghai,20181221,7.5,78.9375,0.780625,57.4375,41.8125,26,60.375,,,,,,,,,,,
Shenyang,20181221,28.0625,48.5625,1.33625,81.3125,55.625,34,78.875,,,,,,,,,,,
Shijiazhuang,20181221,28.8125,70.6875,1.4925,144.0625,75.25,27,110.375,,,,,,,,,,,
Taiyuan,20181221,43.8125,62.8125,1.388125,173.5625,76.8125,39,121.0625,,,,,,,,,,,
Tianjin,20181221,14.6875,59.125,1.153125,87.6875,55.0625,32,82.875,,,,,,,,,,,
Urumqi,20181221,7.5625,39.9375,1.3025,49.5,55.375,32,75.625,,,,,,,,,,,
Wuhan,20181221,7.875,53.5625,0.94375,62.6875,53.75,15,73.625,,,,,,,,,,,
Xi'an,20181221,24.3125,74.125,1.603125,170.75,105.125,16,138.25,,,,,,,,,,,
Xining,20181221,37.875,57.625,2.385625,98.625,46.5625,52,76.125,,,,,,,,,,,
Yinchuan,20181221,40.5,51.0625,2.219375,102.4375,50.875,24,77.75,,,,,,,,,,,
Zhengzhou,20181221,27.1875,98.9375,2.58375,308.4375,265.9375,33,315.9375,,,,,,,,,,,
Beijing,20181227,3.7142857142857135,11.857142857142858,0.3671428571428571,57.71428571428572,7.428571428571429,52,53.85714285714285,,,,,,,,,,,
Changchun,20181227,32.857142857142854,33.142857142857146,0.6542857142857142,47,25,43,45.71428571428572,,,,,,,,,,,
Changsha,20181227,4,34.142857142857146,0.8042857142857143,21.25,29.571428571428573,7,41.42857142857143,,,,,,,,,,,
Chengdu,20181227,5.142857142857143,35.42857142857143,0.93,39.42857142857143,28.571428571428573,10,40.85714285714285,,,,,,,,,,,
Chongqing,20181227,8.714285714285714,42.57142857142857,0.88,52,37.57142857142857,9,53.142857142857146,,,,,,,,,,,
Fuzhou,20181227,4,16.714285714285715,0.5085714285714286,18.142857142857142,4.857142857142857,65,19.714285714285715,,,,,,,,,,,
Guangzhou,20181227,7.428571428571429,45.57142857142857,1.1242857142857143,43.42857142857143,23.428571428571427,49,43.142857142857146,,,,,,,,,,,
Guiyang,20181227,8.142857142857142,21.142857142857142,0.7685714285714286,31.428571428571427,20.571428571428573,29,31.571428571428573,,,,,,,,,,,
Haikou,20181227,7.142857142857143,15.571428571428571,0.8571428571428571,46.142857142857146,27.285714285714285,128,44.57142857142857,,,,,,,,,,,
Hangzhou,20181227,7.714285714285714,31.714285714285715,0.6042857142857142,46,22,36,46,,,,,0.83005215,,,,,,
Harbin,20181227,23.857142857142858,29.714285714285715,0.8485714285714285,41.71428571428572,27.857142857142858,44,43.71428571428572,,,,,,,,,,,
Hefei,20181227,3.142857142857143,23,0.4471428571428571,41.42857142857143,23.714285714285715,44,42.142857142857146,,,,,,,,,,,
Hohhot,20181227,9.714285714285714,14,0.6714285714285715,30.714285714285715,5.714285714285714,56,30.714285714285715,,,,,,,,,,,
Jinan,20181227,12.142857142857142,30.857142857142858,0.4642857142857143,69.28571428571429,18.285714285714285,40,59.71428571428572,,,,,,,,,,,
Kunming,20181227,12.142857142857142,41.85714285714285,0.6542857142857142,49.285714285714285,19.142857142857142,67,47.85714285714285,,,,,,,,,,,
Lanzhou,20181227,21.571428571428573,25.428571428571427,0.47,138.42857142857142,41.142857142857146,39,94.28571428571428,,,,,,,,,,,
Lhasa,20181227,10.285714285714286,11.857142857142858,0.5371428571428571,58.142857142857146,11.571428571428571,81,52.57142857142857,,,,,,,,,,,
Nanchang,20181227,2.857142857142857,23.714285714285715,0.6885714285714286,21.571428571428573,15.285714285714286,31,23.285714285714285,,,,,,,,,,,
Nanjing,20181227,6.571428571428571,28,0.4457142857142857,41.71428571428572,23.142857142857142,45,41.71428571428572,,,,,,,,,,,
Nanning,20181227,11.142857142857142,36.285714285714285,1.2357142857142858,54.42857142857143,29.714285714285715,17,52.142857142857146,,,,,,,,,,,
Shanghai,20181227,6.285714285714286,22.714285714285715,0.4471428571428571,37.71428571428572,18.571428571428573,62,37.71428571428572,,,,,,,,,,,
Shenyang,20181227,18.857142857142858,37.85714285714285,0.8371428571428572,76.71428571428571,24,50,63.71428571428572,,,,,,,,,,,
Shijiazhuang,20181227,10.714285714285714,48.57142857142857,0.8657142857142858,75.14285714285714,38.71428571428572,48,63,,,,,,,,,,,
Taiyuan,20181227,22.428571428571427,31.428571428571427,0.8071428571428572,160.85714285714286,27,38,105.57142857142856,,,,,,,,,,,
Tianjin,20181227,5.571428571428571,21.857142857142858,0.4557142857142857,71.14285714285714,11.571428571428571,52,60.85714285714285,,,,,,,,,,,
Urumqi,20181227,9,68.42857142857143,2.2085714285714286,190.7142857142857,168.71428571428572,19,218.7142857142857,,,,,,,,,,,
Wuhan,20181227,5.285714285714286,27.142857142857142,0.7028571428571428,25.714285714285715,22.857142857142858,26,32.57142857142857,,,,,,,,,,,
Xi'an,20181227,10,55.85714285714285,1.5,141.28571428571428,118.14285714285714,14,154.71428571428572,,,,,,,,,,,
Xining,20181227,13.571428571428571,37.85714285714285,1.0371428571428571,72.14285714285714,37.57142857142857,53,61.285714285714285,,,,,,,,,,,
Yinchuan,20181227,19,23.714285714285715,0.9142857142857144,67.71428571428571,25.285714285714285,51,58.71428571428572,,,,,,,,,,,
Zhengzhou,20181227,11.571428571428571,35,0.7300000000000001,91,43.142857142857146,31,74,,,,,,,,,,,
Beijing,20181228,4.869565217391305,17.217391304347824,0.37,41.21739130434783,8.739130435,50,40.391304347826086,,,,,,,,,,,
Changchun,20181228,23.43478260869565,28.695652173913043,0.6304347826086957,52.60869565217392,23.43478260869565,45,48.34782608695652,,,,,,,,,,,
Changsha,20181228,4,28.30434782608696,0.6656521739130435,34.53333333333333,28.217391304347824,17,39.08695652173913,,,,,,,,,,,
Chengdu,20181228,5.478260869565218,25.130434782608692,0.961304348,49.43478260869565,34.21739130434783,38,49.34782608695652,,,,,,,,,,,
Chongqing,20181228,7.260869565217392,32.52173913043478,0.783913043,36.78260869565217,26.565217391304348,16,38.26086956521739,,,,,,,,,,,
Fuzhou,20181228,4.391304347826087,15.565217391304348,0.5647826086956522,26.52173913043478,15.217391304347826,63,26.608695652173918,,,,,,,,,,,
Guangzhou,20181228,5.434782608695652,26.782608695652176,0.7669565217391304,29.347826086956523,20.043478260869566,39,31,,,,,,,,,,,
Guiyang,20181228,8.173913043478262,15.391304347826088,0.7382608695652174,19.782608695652176,10.782608695652174,36,19.82608695652174,,,,,,,,,,,
Haikou,20181228,5,6.304347826086956,0.6334782608695653,37.869565217391305,15,91,37.869565217391305,,,,,,,,,,,
Hangzhou,20181228,9.130434782608695,28.17391304347826,0.7539130434782608,55.869565217391305,33.56521739130435,47,51.91304347826087,,,,,,,,,,,
Harbin,20181228,27.043478260869566,26.82608695652174,0.7304347826086957,37.08695652173913,27.782608695652176,47,44.34782608695652,,,,,,,,,,,
Hefei,20181228,5,23.52173913043478,0.5304347826086956,51.47826086956522,36.34782608695652,45,55.69565217391305,,,,,,,,,,,
Hohhot,20181228,20.869565217391305,30,1.056521739130435,55.91304347826087,23.91304347826087,52,49.78260869565217,,,,,,,,,,,
Jinan,20181228,10.695652173913045,24.65217391304348,0.4130434782608695,57.56521739130435,14.695652173913045,57,53.65217391304348,,,,,,,,,,,
Kunming,20181228,10.869565217391305,36.47826086956522,0.7421739130434782,44.26086956521739,22.39130434782609,64,42.869565217391305,,,,,,,,,,,
Lanzhou,20181228,25,28.869565217391305,0.768695652,87.73913043478261,30.43478260869565,41,69.13043478,,,,,,,,,,,
Lhasa,20181228,9.217391304347826,14.869565217391305,0.5921739130434783,35.52173913043478,10.826086956521738,87,35.56521739130435,,,,,,,,,,,
Nanchang,20181228,5.043478260869565,20.26086956521739,0.7317391304347826,51.869565217391305,34.391304347826086,44,50.04347826086956,,,,,,,,,,,
Nanjing,20181228,10.130434782608695,24.608695652173918,0.542608696,48.52173913043478,26.17391304347826,54,47.82608695652174,,,,,,,,,,,
Nanning,20181228,9.260869565,28.869565217391305,1.1878260869565218,36.04347826086956,21.17391304347826,14,35.34782608695652,,,,,,,,,,,
Shanghai,20181228,7.3478260869565215,25.39130434782609,0.508695652,45.43478260869565,25.782608695652176,66,45.21739130434783,,,,,,,,,,,
Shenyang,20181228,20.17391304347826,33.08695652173913,0.8047826086956521,74.04347826086956,20.956521739130437,46,62.26086956521739,,,,,,,,,,,
Shijiazhuang,20181228,16.08695652173913,36.60869565217392,1.028695652173913,67.26086956521739,33.21739130434783,50,57.869565217391305,,,,,,,,,,,
Taiyuan,20181228,26.347826086956523,36.82608695652174,0.9008695652173913,87.43478260869566,24.956521739130437,41,68.91304347826087,,,,,,,,,,,
Tianjin,20181228,6.608695652173913,22.47826086956522,0.4804347826086957,48.30434782608695,11.73913043478261,48,46.43478260869565,,,,,,,,,,,
Urumqi,20181228,8.565217391304348,64.43478260869566,2.0965217391304347,193.65217391304347,125.17391304347828,24,164.95652173913044,,,,,,,,,,,
Wuhan,20181228,6.739130434782608,24.26086956521739,0.7843478260869565,48.30434782608695,41.43478260869565,40,57.78260869565217,,,,,,,,,,,
Xi'an,20181228,10,32.130434782608695,0.7969565217391306,70.08695652173913,37.52173913043478,46,68.17391304347827,,,,,,,,,,,
Xining,20181228,13.565217391304348,44.43478260869565,1.2878260869565217,70.73913043478261,35.78260869565217,59,62.69565217391305,,,,,,,,,,,
Yinchuan,20181228,15.304347826086955,23.08695652173913,0.9330434782608696,34.56521739130435,17.47826086956522,53,34.391304347826086,,,,,,,,,,,
Zhengzhou,20181228,14.26086956521739,38.78260869565217,0.802608696,64,31.52173913043478,44,57.391304347826086,,,,,,,,,,,
Beijing,20181229,4.458333333333333,25.95833333333333,0.4470833333333333,28.416666666666668,9.791666666666666,52,28.416666666666668,,,,,,,,,,,
Changchun,20181229,27.08333333333333,37,0.7941666666666666,51.875,31.70833333333333,43,50.833333333333336,,,,,,,,,,,
Changsha,20181229,6.708333333333333,26.291666666666668,0.5912499999999999,51.875,36.333333333333336,30,53.04166666666666,,,,,,,,,,,
Chengdu,20181229,6.416666666666667,32.25,0.9195833333333332,64.79166666666667,47.708333333333336,43,66.125,,,,,,,,,,,
Chongqing,20181229,5.083333333333333,28.45833333333333,0.6687500000000001,27.375,21.45833333333333,28,30.666666666666668,,,,,,,,,,,
Fuzhou,20181229,6,20,0.7329166666666667,46.29166666666666,34.708333333333336,61,49.875,,,,,,,,,,,
Guangzhou,20181229,5.166666666666667,23.625,0.5533333333333333,24.666666666666668,17.75,33,26.5,,,,,,,,,,,
Guiyang,20181229,11.208333333333334,14.083333333333334,0.62375,16.75,9.166666666666666,34,16.75,,,,,,,,,,,
Haikou,20181229,5.791666666666667,14.166666666666666,0.8045833333333333,40.875,19.5,71,40.75,,,,,,,,,,,
Hangzhou,20181229,10.958333333333334,34.458333333333336,0.7433333333333333,60.375,32.166666666666664,47,53.41666666666666,,,,,,,,,,,
Harbin,20181229,33.291666666666664,32.916666666666664,0.7729166666666667,47.625,33.708333333333336,46,50.708333333333336,,,,,,,,,,,
Hefei,20181229,9.208333333333334,37,0.525,70.66666666666667,33.125,40,60.625,,,,,,,,,,,
Hohhot,20181229,30.791666666666668,49.54166666666666,1.5516666666666667,91.04166666666669,48.5,29,73.04166666666667,,,,,,,,,,,
Jinan,20181229,25.75,51.083333333333336,0.8579166666666667,94.16666666666669,38.208333333333336,49,72.33333333333333,,,,,,,,,,,
Kunming,20181229,7.291666666666667,27.75,0.97875,25.363636363636363,17.083333333333332,56,26.25,,,,,,,,,,,
Lanzhou,20181229,32.125,57.25,1.5170833333333331,101.83333333333331,57.25,32,83.875,,,,,,,,,,,
Lhasa,20181229,9.625,17.916666666666668,0.6241666666666666,26.5,10.041666666666666,88,30.70833333333333,,,,,,,,,,,
Nanchang,20181229,7.041666666666667,20,0.6004166666666667,65.33333333333333,25.25,45,58.41666666666666,,,,,,,,,,,
Nanjing,20181229,14.291666666666666,37.75,0.6329166666666667,64.625,31.541666666666668,50,57.458333333333336,,,,,,,,,,,
Nanning,20181229,7.75,23.666666666666668,0.8991666666666666,25.916666666666668,12.791666666666666,22,25.916666666666668,,,,,,,,,,,
Shanghai,20181229,9.166666666666666,38.54166666666666,0.7070833333333333,49.5,30.916666666666668,52,48.583333333333336,,,,,,,,,,,
Shenyang,20181229,20.20833333333333,35.083333333333336,0.8158333333333333,49.708333333333336,21.83333333333333,50,48.91666666666666,,,,,,,,,,,
Shijiazhuang,20181229,24.5,49.66666666666666,1.10375,78.83333333333333,38.208333333333336,44,64.58333333333333,,,,,,,,,,,
Taiyuan,20181229,46,55.125,1.3104166666666666,101.54166666666669,42.5,31,76.29166666666667,,,,,,,,,,,
Tianjin,20181229,13.291666666666666,43.708333333333336,0.7533333333333334,57.875,26.416666666666668,49,53.29166666666666,,,,,,,,,,,
Urumqi,20181229,8,61.04166666666666,1.67,137.66666666666666,97.75,23,128.91666666666666,,,,,,,,,,,
Wuhan,20181229,7.916666666666667,26.125,0.6154166666666666,50.16666666666666,31.916666666666668,45,49.16666666666666,,,,,,,,,,,
Xi'an,20181229,10.583333333333334,40.79166666666666,0.7804166666666666,66.70833333333333,42,34,60.04166666666666,,,,,,,,,,,
Xining,20181229,22.70833333333333,53.16666666666666,1.7604166666666667,92.33333333333331,64.04166666666667,56,87.58333333333333,,,,,,,,,,,
Yinchuan,20181229,33.166666666666664,43.333333333333336,1.850833333333333,69.875,38.333333333333336,46,60.41666666666666,,,,,,,,,,,
Zhengzhou,20181229,24.08333333333333,60.833333333333336,1.06375,102.04166666666669,59.54166666666666,23,81.375,,,,,,,,,,,
Beijing,20181230,5.208333333333333,36.333333333333336,0.4866666666666666,30.375,13.916666666666666,41,29.83333333333333,,,,,,,,,,,
Changchun,20181230,34.75,43.625,0.9516666666666668,65.29166666666667,46.66666666666666,41,65.45833333333333,,,,,,,,,,,
Changsha,20181230,5.208333333333333,23.166666666666668,0.6683333333333333,41,39.41666666666666,42,55.708333333333336,,,,,,,,,,,
Chengdu,20181230,5.833333333333333,43,1.0220833333333337,71.33333333333333,55.41666666666666,27,75.625,,,,,,,,,,,
Chongqing,20181230,6.333333333333333,32.375,0.8516666666666667,47.583333333333336,36.75,17,51.66666666666666,,,,,,,,,,,
Fuzhou,20181230,5.666666666666667,21.08333333333333,0.6779166666666666,29.83333333333333,16.5,58,29.83333333333333,,,,,,,,,,,
Guangzhou,20181230,7.041666666666667,25.20833333333333,0.6183333333333333,47.833333333333336,36.625,33,52.375,,,,,,,,,,,
Guiyang,20181230,18.95833333333333,13,0.7941666666666666,33.833333333333336,25.83333333333333,54,37.125,,,,,,,,,,,
Haikou,20181230,7.5,15,0.8250000000000001,44.04166666666666,25.95833333333333,38,42.75,,,,,,,,,,,
Hangzhou,20181230,12.333333333333334,48.16666666666666,1.0058333333333334,76.95833333333333,48.91666666666666,36,67.41666666666667,,,,,,,,,,,
Harbin,20181230,43.54166666666666,43.958333333333336,1.07875,78.29166666666667,64.08333333333333,41,86.41666666666667,,,,,,,,,,,
Hefei,20181230,6.166666666666667,39.04166666666666,0.6391666666666667,53.85714285714285,40.66666666666666,33,57.625,,,,,,,,,,,
Hohhot,20181230,27.416666666666668,57.79166666666666,1.6920833333333334,74.70833333333333,42.54166666666666,37,63.91666666666666,,,,,,,,,,,
Jinan,20181230,30.166666666666668,56,1.1429166666666666,116.54166666666669,51,49,83.16666666666667,,,,,,,,,,,
Kunming,20181230,8.041666666666666,25.25,1.315,39.35,24.125,9,34.708333333333336,,,,,,,,,,,
Lanzhou,20181230,30.45833333333333,66.125,2.1983333333333333,128.45833333333334,87,29,115.125,,,,,,,,,,,
Lhasa,20181230,5.833333333333333,26.125,0.7600000000000001,35.833333333333336,16.125,75,34.625,,,,,,,,,,,
Nanchang,20181230,5.416666666666667,25.791666666666668,0.8404166666666667,52.208333333333336,32.916666666666664,38,51.708333333333336,,,,,,,,,,,
Nanjing,20181230,10.458333333333334,39.25,0.4524999999999999,49.583333333333336,29.416666666666668,36,48.41666666666666,,,,,,,,,,,
Nanning,20181230,7.083333333333333,21.791666666666668,0.86875,16.916666666666668,11.125,24,17.416666666666668,,,,,,,,,,,
Shanghai,20181230,7.5,41.29166666666666,0.61875,40.708333333333336,27.58333333333333,48,41.41666666666666,,,,,,,,,,,
Shenyang,20181230,29.83333333333333,49.333333333333336,1.39875,96.25,66.16666666666667,34,90.79166666666669,,,,,,,,,,,
Shijiazhuang,20181230,27,59.583333333333336,1.5337500000000002,121.375,69.45833333333333,31,95,,,,,,,,,,,
Taiyuan,20181230,39.958333333333336,57.333333333333336,1.3745833333333335,99.375,44.66666666666666,28,74.95833333333333,,,,,,,,,,,
Tianjin,20181230,17.166666666666668,56.5,1.2375,55.833333333333336,29.5,29,51.41666666666666,,,,,,,,,,,
Urumqi,20181230,8.458333333333334,67.375,2.1045833333333333,174.08333333333334,100.75,24,132.91666666666666,,,,,,,,,,,
Wuhan,20181230,5.125,28.08333333333333,0.6333333333333333,38.08695652173913,33,39,47.208333333333336,,,,,,,,,,,
Xi'an,20181230,22.75,57.833333333333336,1.2825,115.95833333333331,74.45833333333333,22,99.5,,,,,,,,,,,
Xining,20181230,51.91666666666666,62.583333333333336,3.1429166666666664,113.75,83.04166666666667,49,110.375,,,,,,,,,,,
Yinchuan,20181230,49.125,46.958333333333336,2.0475,75.5,39.875,43,62.958333333333336,,,,,,,,,,,
Zhengzhou,20181230,17.625,60.91666666666666,0.9904166666666666,93.33333333333331,65.625,50,88.33333333333333,,,,,,,,,,,
Beijing,20181231,9.666666666666666,55.66666666666666,0.9295833333333332,57.875,37.125,19,54.75,,,,,,,,,,,
Changchun,20181231,21.95833333333333,50.083333333333336,1.3329166666666663,98.125,75.125,46,100.41666666666669,,,,,,,,,,,
Changsha,20181231,4.708333333333333,20.58333333333333,0.6433333333333333,37.1,36.91666666666666,39,52.333333333333336,,,,,,,,,,,
Chengdu,20181231,6.041666666666667,44.458333333333336,1.0675,68.08333333333333,51.66666666666666,16,70.91666666666667,,,,,,,,,,,
Chongqing,20181231,8.375,33.875,0.79625,58.833333333333336,45.41666666666666,30,63.125,,,,,,,,,,,
Fuzhou,20181231,4.208333333333333,26.70833333333333,0.7725,27.166666666666668,18.166666666666668,49,28.70833333333333,,,,,,,,,,,
Guangzhou,20181231,4.833333333333333,28.666666666666668,0.66125,32.875,28.95833333333333,22,41.25,,,,,,,,,,,
Guiyang,20181231,15.791666666666666,12.708333333333334,0.5812499999999999,52.29166666666666,42.625,55,59.66666666666666,,,,,,,,,,,
Haikou,20181231,8.5,15.083333333333334,0.9325,35.5,21.291666666666668,35,35.5,,,,,,,,,,,
Hangzhou,20181231,8.083333333333334,44.04166666666666,0.9341666666666668,60.333333333333336,45.458333333333336,23,63.04166666666666,,,,,,,,,,,
Harbin,20181231,43.625,47,1.2304166666666667,88.45833333333333,80.29166666666667,44,107,,,,,,,,,,,
Hefei,20181231,5.041666666666667,36.458333333333336,0.6266666666666667,47.81818181818182,39.79166666666666,51,56.458333333333336,,,,,,,,,,,
Hohhot,20181231,29.125,53.875,1.788333333333333,85.45833333333333,49.04166666666666,18,73.54166666666667,,,,,,,,,,,
Jinan,20181231,31.791666666666668,62.333333333333336,1.1475,130.16666666666666,60.458333333333336,42,91.33333333333331,,,,,,,,,,,
Kunming,20181231,12.291666666666666,29.291666666666668,1.135,45.333333333333336,31,55,47.5,,,,,,,,,,,
Lanzhou,20181231,37.375,67.25,1.6224999999999998,119.5,79.95833333333333,32,106.29166666666669,,,,,,,,,,,
Lhasa,20181231,6.166666666666667,31,0.8958333333333334,44.91666666666666,23.25,78,40.833333333333336,,,,,,,,,,,
Nanchang,20181231,5.125,21.166666666666668,0.8958333333333334,44.66666666666666,35.75,33,50.66666666666666,,,,,,,,,,,
Nanjing,20181231,8.458333333333334,41.583333333333336,0.4791666666666667,51.5,36.208333333333336,46,52.083333333333336,,,,,,,,,,,
Nanning,20181231,9.75,20.58333333333333,0.7854166666666668,32.791666666666664,25.291666666666668,31,36.125,,,,,,,,,,,
Shanghai,20181231,6.083333333333333,37.333333333333336,0.5525,32.26315789473684,27.20833333333333,53,39.75,,,,,,,,,,,
Shenyang,20181231,36.833333333333336,50.708333333333336,1.64875,133.75,98.20833333333331,40,131.08333333333334,,,,,,,,,,,
Shijiazhuang,20181231,44.04166666666666,75.04166666666667,2.2325,194.16666666666663,138.70833333333334,23,180.08333333333334,,,,,,,,,,,
Taiyuan,20181231,63.208333333333336,69.70833333333333,1.7745833333333334,151.33333333333334,88.41666666666667,20,121.20833333333331,,,,,,,,,,,
Tianjin,20181231,25.20833333333333,69.54166666666667,1.75125,77.45833333333333,48.79166666666666,19,68.54166666666667,,,,,,,,,,,
Urumqi,20181231,9.708333333333334,71.16666666666667,2.3029166666666665,235.875,140.58333333333334,21,184.04166666666663,,,,,,,,,,,
Wuhan,20181231,8,39.625,0.8641666666666666,50,47.5,33,65.75,,,,,,,,,,,
Xi'an,20181231,18.20833333333333,61.91666666666666,1.3954166666666667,145.625,103.625,22,136.66666666666666,,,,,,,,,,,
Xining,20181231,20.791666666666668,50.66666666666666,1.8333333333333333,113.95833333333331,87.5,53,115.79166666666669,,,,,,,,,,,
Yinchuan,20181231,41.833333333333336,53.41666666666666,1.8616666666666664,114.66666666666669,56.04166666666666,38,82.875,,,,,,,,,,,
Zhengzhou,20181231,20.20833333333333,64.125,1.0816666666666668,112.875,83.25,34,110.625,,,,,,,,,,,
Beijing,20190101,9.291666666666666,42.583333333333336,0.8191666666666667,52.375,35.5,44,52.5,,,,,,,,,,,
Changchun,20190101,28.375,39.75,1.028333333333333,86.29166666666667,61.75,49,84.08333333333333,,,,,,,,,,,
Changsha,20190101,5,24,0.6887500000000001,36.75,44.875,39,62.458333333333336,,,,,,,,,,,
Chengdu,20190101,8.208333333333334,45.5,1.112083333333333,64.83333333333333,49.54166666666666,19,68.25,,,,,,,,,,,
Chongqing,20190101,7.083333333333333,39.79166666666666,0.8345833333333333,78.08333333333333,56.75,21,77.25,,,,,,,,,,,
Fuzhou,20190101,4.75,23.20833333333333,0.72125,22,13.708333333333334,58,22.70833333333333,,,,,,,,,,,
Guangzhou,20190101,5.791666666666667,26.291666666666668,0.6629166666666667,32.625,28.291666666666668,34,40.375,,,,,,,,,,,
Guiyang,20190101,18.041666666666668,16.583333333333332,0.6416666666666667,44.583333333333336,30.875,66,44.875,,,,,,,,,,,
Haikou,20190101,10.5,13,0.95125,37.708333333333336,31.791666666666668,46,45.458333333333336,,,,,,,,,,,
Hangzhou,20190101,9,42.875,0.9091666666666668,74.75,56.25,37,76.625,,,,,,,,,,,
Harbin,20190101,41.333333333333336,40.77777777777778,0.8072222222222222,59.72222222222222,45.11111111111112,48,63.05555555555556,,,,,,,,,,,
Hefei,20190101,6.375,35.833333333333336,0.6766666666666666,60.625,51.91666666666666,70,71.29166666666667,,,,,,,,,,,
Hohhot,20190101,21.625,42.16666666666666,1.49875,61.16666666666666,42.125,42,61.083333333333336,,,,,,,,,,,
Jinan,20190101,45.208333333333336,74.79166666666667,1.5512500000000002,179.70833333333334,98.45833333333331,36,131.08333333333334,,,,,,,,,,,
Kunming,20190101,15.416666666666666,30.08333333333333,1.1766666666666663,31.041666666666668,18.416666666666668,35,31.291666666666668,,,,,,,,,,,
