date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200423,0,Shanghai,49.0,34.0,24.0,44.0,48.0,7.0,7.0,29.0,38.0,94.0,136.0,102.0,115.0,0.48,0.49
20200423,0,Urumqi,45.0,11.0,14.0,45.0,49.0,6.0,6.0,34.0,25.0,80.0,129.0,107.0,120.0,0.48,0.5
20200423,0,Lanzhou,63.0,27.0,30.0,76.0,74.0,7.0,12.0,24.0,42.0,102.0,137.0,115.0,123.0,0.43,0.72
20200423,0,Beijing,24.0,6.0,6.0,24.0,24.0,2.0,2.0,7.0,6.0,70.0,86.0,72.0,86.0,0.14,0.14
20200423,0,Nanjing,61.0,39.0,31.0,71.0,61.0,6.0,8.0,40.0,39.0,74.0,151.0,103.0,131.0,0.67,0.78
20200423,0,Nanning,19.0,13.0,18.0,19.0,28.0,7.0,6.0,24.0,21.0,31.0,46.0,37.0,39.0,0.83,0.77
20200423,0,Nanchang,63.0,32.0,25.0,75.0,42.0,8.0,6.0,63.0,27.0,47.0,123.0,70.0,111.0,0.54,0.42
20200423,0,Hefei,57.0,36.0,35.0,64.0,71.0,9.0,10.0,35.0,42.0,87.0,145.0,109.0,132.0,0.44,0.57
20200423,0,Hohhot,20.0,8.0,14.0,20.0,35.0,6.0,7.0,21.0,19.0,65.0,96.0,85.0,94.0,0.51,0.56
20200423,0,Harbin,13.0,7.0,8.0,10.0,12.0,11.0,9.0,16.0,13.0,42.0,68.0,51.0,64.0,0.39,0.47
20200423,0,Tianjin,39.0,12.0,10.0,39.0,34.0,4.0,4.0,18.0,15.0,67.0,95.0,75.0,90.0,0.31,0.31
20200423,0,Taiyuan,63.0,17.0,18.0,75.0,63.0,8.0,8.0,33.0,26.0,55.0,100.0,73.0,92.0,0.36,0.4
20200423,0,Guangzhou,21.0,13.0,11.0,20.0,20.0,6.0,5.0,42.0,31.0,20.0,55.0,33.0,43.0,0.96,0.88
