date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200331,0,Shanghai,33.0,15.0,13.0,33.0,23.0,5.0,5.0,42.0,32.0,54.0,86.0,68.0,79.0,0.51,0.49
20200331,0,Urumqi,51.0,15.0,30.0,52.0,99.0,9.0,7.0,33.0,25.0,51.0,86.0,72.0,80.0,0.8,0.85
20200331,0,Lanzhou,82.0,39.0,40.0,114.0,119.0,10.0,14.0,72.0,54.0,34.0,113.0,74.0,96.0,0.8,0.95
20200331,0,Beijing,89.0,66.0,68.0,88.0,87.0,5.0,7.0,42.0,37.0,46.0,115.0,81.0,103.0,0.59,0.69
20200331,0,Nanjing,45.0,26.0,19.0,45.0,27.0,5.0,4.0,53.0,37.0,23.0,66.0,32.0,59.0,0.64,0.62
20200331,0,Nanning,46.0,24.0,12.0,46.0,25.0,10.0,8.0,24.0,19.0,12.0,27.0,17.0,23.0,0.77,0.7
20200331,0,Nanchang,39.0,27.0,21.0,37.0,26.0,9.0,5.0,26.0,20.0,51.0,74.0,63.0,70.0,0.43,0.43
20200331,0,Hefei,40.0,28.0,28.0,34.0,32.0,5.0,6.0,35.0,28.0,33.0,70.0,46.0,61.0,0.59,0.57
20200331,0,Hohhot,109.0,82.0,74.0,138.0,105.0,26.0,21.0,88.0,51.0,12.0,114.0,63.0,101.0,1.42,1.13
20200331,0,Harbin,226.0,176.0,92.0,198.0,129.0,20.0,17.0,37.0,30.0,94.0,181.0,118.0,156.0,1.12,0.79
20200331,0,Tianjin,74.0,54.0,49.0,80.0,65.0,9.0,8.0,39.0,29.0,77.0,129.0,92.0,115.0,0.56,0.54
20200331,0,Taiyuan,110.0,83.0,84.0,127.0,128.0,19.0,22.0,95.0,48.0,18.0,155.0,91.0,138.0,0.83,0.91
20200331,0,Guangzhou,15.0,7.0,5.0,13.0,10.0,5.0,5.0,29.0,28.0,6.0,18.0,7.0,14.0,0.72,0.74
20200331,0,Chengdu,56.0,36.0,21.0,61.0,38.0,6.0,5.0,57.0,35.0,6.0,57.0,26.0,44.0,0.71,0.6
20200331,0,Lhasa,34.0,9.0,10.0,34.0,36.0,6.0,6.0,21.0,8.0,73.0,115.0,94.0,108.0,0.45,0.4
20200331,0,Kunming,63.0,45.0,39.0,69.0,68.0,9.0,9.0,22.0,23.0,109.0,140.0,119.0,134.0,0.85,0.82
20200331,0,Hangzhou,26.0,16.0,14.0,22.0,21.0,4.0,4.0,51.0,41.0,4.0,40.0,12.0,33.0,0.92,0.72
20200331,0,Wuhan,29.0,20.0,15.0,23.0,19.0,6.0,6.0,22.0,17.0,40.0,76.0,53.0,67.0,0.69,0.62
20200331,0,Shenyang,86.0,64.0,68.0,116.0,126.0,31.0,27.0,25.0,35.0,95.0,150.0,116.0,138.0,0.77,0.99
20200331,0,Jinan,79.0,58.0,58.0,101.0,105.0,16.0,14.0,29.0,32.0,95.0,151.0,119.0,138.0,0.64,0.76
20200331,0,Haikou,56.0,21.0,14.0,61.0,34.0,3.0,4.0,34.0,19.0,19.0,68.0,36.0,56.0,0.75,0.63
