date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200303,0,Shanghai,27.0,18.0,24.0,27.0,28.0,4.0,5.0,16.0,18.0,80.0,102.0,87.0,96.0,0.48,0.78
20200303,0,Urumqi,131.0,100.0,79.0,95.0,75.0,7.0,6.0,31.0,35.0,45.0,76.0,60.0,66.0,1.32,1.24
20200303,0,Lanzhou,48.0,24.0,26.0,48.0,66.0,6.0,14.0,18.0,36.0,83.0,103.0,92.0,97.0,0.4,0.72
20200303,0,Beijing,70.0,51.0,25.0,31.0,27.0,3.0,3.0,21.0,28.0,51.0,77.0,60.0,66.0,0.74,0.51
20200303,0,Nanjing,44.0,28.0,30.0,44.0,41.0,4.0,4.0,28.0,26.0,66.0,92.0,77.0,86.0,0.69,0.72
20200303,0,Nanning,65.0,47.0,44.0,59.0,60.0,7.0,8.0,28.0,28.0,15.0,28.0,17.0,23.0,0.96,0.9
20200303,0,Nanchang,31.0,22.0,27.0,21.0,34.0,4.0,6.0,17.0,16.0,58.0,79.0,61.0,70.0,0.81,0.61
20200303,0,Hefei,42.0,27.0,31.0,42.0,33.0,5.0,5.0,34.0,25.0,49.0,76.0,57.0,72.0,0.53,0.56
20200303,0,Hohhot,49.0,6.0,19.0,49.0,53.0,7.0,15.0,7.0,23.0,77.0,84.0,78.0,80.0,0.43,0.75
20200303,0,Harbin,202.0,152.0,101.0,152.0,105.0,27.0,26.0,69.0,40.0,46.0,128.0,82.0,116.0,1.36,0.85
20200303,0,Tianjin,84.0,62.0,40.0,51.0,44.0,6.0,9.0,26.0,40.0,61.0,95.0,72.0,80.0,0.84,0.86
20200303,0,Taiyuan,42.0,7.0,45.0,42.0,90.0,4.0,21.0,11.0,39.0,82.0,96.0,67.0,74.0,0.29,0.77
20200303,0,Guangzhou,41.0,22.0,20.0,41.0,33.0,6.0,6.0,36.0,29.0,47.0,75.0,54.0,68.0,0.75,0.71
20200303,0,Chengdu,33.0,19.0,17.0,33.0,34.0,6.0,5.0,36.0,18.0,26.0,77.0,38.0,67.0,0.64,0.61
20200303,0,Lhasa,34.0,5.0,7.0,10.0,14.0,6.0,6.0,5.0,8.0,108.0,113.0,108.0,108.0,0.47,0.48
20200303,0,Kunming,54.0,38.0,26.0,51.0,41.0,9.0,9.0,35.0,32.0,64.0,114.0,88.0,107.0,0.65,0.65
20200303,0,Hangzhou,37.0,20.0,24.0,37.0,38.0,5.0,5.0,21.0,20.0,78.0,94.0,84.0,88.0,0.76,0.8
20200303,0,Wuhan,39.0,27.0,26.0,31.0,36.0,5.0,6.0,15.0,15.0,59.0,71.0,65.0,67.0,0.83,0.92
20200303,0,Shenyang,61.0,44.0,41.0,61.0,55.0,16.0,13.0,40.0,32.0,37.0,79.0,48.0,69.0,0.68,0.56
20200303,0,Jinan,81.0,60.0,48.0,86.0,76.0,8.0,11.0,24.0,32.0,73.0,102.0,86.0,86.0,0.87,0.92
20200303,0,Haikou,15.0,5.0,7.0,15.0,17.0,3.0,3.0,5.0,7.0,44.0,65.0,49.0,55.0,0.45,0.45
20200303,0,Shijiazhuang,93.0,69.0,54.0,104.0,96.0,7.0,12.0,30.0,37.0,47.0,97.0,63.0,78.0,0.79,0.93
20200303,0,Fuzhou,25.0,12.0,10.0,17.0,16.0,4.0,3.0,10.0,13.0,81.0,90.0,84.0,85.0,0.56,0.66
20200303,0,Xining,47.0,28.0,35.0,47.0,60.0,9.0,10.0,23.0,26.0,88.0,105.0,89.0,95.0,0.6,0.93
20200303,0,Xi'an,51.0,36.0,26.0,38.0,41.0,7.0,6.0,43.0,26.0,19.0,76.0,43.0,65.0,0.63,0.5
20200303,0,Guiyang,15.0,6.0,15.0,11.0,27.0,7.0,9.0,7.0,14.0,49.0,50.0,39.0,39.0,0.62,0.68
20200303,0,Zhengzhou,46.0,32.0,51.0,45.0,62.0,7.0,6.0,36.0,28.0,50.0,104.0,80.0,96.0,0.63,0.79
20200303,0,Chongqing,39.0,26.0,31.0,39.0,45.0,6.0,6.0,20.0,23.0,51.0,76.0,56.0,68.0,0.58,0.64
20200303,0,Yinchuan,53.0,20.0,20.0,55.0,65.0,10.0,9.0,11.0,22.0,71.0,96.0,81.0,92.0,0.5,0.64
20200303,0,Changchun,94.0,70.0,64.0,66.0,64.0,10.0,11.0,32.0,35.0,59.0,97.0,63.0,88.0,0.73,0.77
20200303,0,Changsha,19.0,13.0,39.0,4.0,37.0,4.0,4.0,14.0,19.0,52.0,55.0,39.0,46.0,0.82,0.89
20200303,1,Shanghai,28.0,16.0,24.0,28.0,29.0,4.0,5.0,14.0,18.0,81.0,102.0,81.0,81.0,0.47,0.77
20200303,1,Urumqi,115.0,87.0,70.0,87.0,67.0,6.0,6.0,31.0,30.0,46.0,71.0,46.0,45.0,1.2,1.17
20200303,1,Lanzhou,46.0,23.0,26.0,46.0,65.0,6.0,14.0,15.0,35.0,82.0,103.0,82.0,82.0,0.45,0.72
20200303,1,Beijing,78.0,57.0,27.0,38.0,28.0,2.0,3.0,23.0,28.0,48.0,77.0,48.0,48.0,0.78,0.55
20200303,1,Nanjing,41.0,29.0,29.0,40.0,40.0,5.0,4.0,28.0,26.0,62.0,92.0,62.0,62.0,0.66,0.7
20200303,1,Nanning,64.0,46.0,43.0,58.0,59.0,7.0,8.0,26.0,27.0,16.0,28.0,16.0,16.0,0.96,0.9
