date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200217,0,Shanghai,33.0,23.0,25.0,30.0,36.0,6.0,6.0,13.0,15.0,71.0,83.0,76.0,79.0,0.57,0.61
20200217,0,Urumqi,79.0,58.0,62.0,67.0,69.0,8.0,7.0,48.0,35.0,50.0,101.0,79.0,90.0,1.37,1.22
20200217,0,Lanzhou,60.0,42.0,33.0,70.0,68.0,19.0,21.0,59.0,40.0,31.0,136.0,71.0,110.0,1.03,1.07
20200217,0,Beijing,21.0,4.0,3.0,7.0,8.0,2.0,2.0,5.0,5.0,67.0,74.0,71.0,73.0,0.24,0.2
20200217,0,Nanjing,23.0,11.0,22.0,19.0,37.0,4.0,4.0,15.0,13.0,73.0,92.0,79.0,87.0,0.6,0.6
20200217,0,Nanning,23.0,12.0,6.0,23.0,13.0,8.0,6.0,8.0,6.0,65.0,75.0,69.0,72.0,0.41,0.44
20200217,0,Nanchang,27.0,16.0,14.0,27.0,24.0,5.0,5.0,8.0,7.0,75.0,90.0,78.0,83.0,0.27,0.36
20200217,0,Hefei,33.0,19.0,20.0,33.0,30.0,5.0,5.0,20.0,11.0,56.0,88.0,72.0,82.0,0.39,0.41
20200217,0,Hohhot,21.0,8.0,10.0,11.0,19.0,10.0,16.0,11.0,11.0,68.0,83.0,76.0,80.0,0.55,0.65
20200217,0,Harbin,43.0,30.0,18.0,30.0,23.0,24.0,16.0,21.0,13.0,50.0,83.0,61.0,77.0,0.71,0.57
20200217,0,Tianjin,22.0,4.0,6.0,9.0,9.0,3.0,4.0,7.0,9.0,71.0,83.0,70.0,79.0,0.32,0.32
20200217,0,Taiyuan,27.0,14.0,13.0,27.0,31.0,8.0,9.0,17.0,12.0,58.0,85.0,73.0,80.0,0.4,0.39
20200217,0,Guangzhou,14.0,7.0,4.0,11.0,6.0,5.0,5.0,8.0,9.0,44.0,53.0,49.0,49.0,0.66,0.69
20200217,0,Chengdu,58.0,32.0,25.0,66.0,69.0,6.0,5.0,17.0,13.0,65.0,96.0,78.0,89.0,0.5,0.47
20200217,0,Lhasa,36.0,24.0,9.0,36.0,16.0,8.0,7.0,27.0,10.0,43.0,85.0,70.0,80.0,1.17,0.57
20200217,0,Kunming,81.0,60.0,37.0,59.0,40.0,12.0,9.0,24.0,11.0,38.0,90.0,66.0,75.0,0.75,0.63
20200217,0,Hangzhou,38.0,23.0,15.0,38.0,28.0,6.0,5.0,8.0,8.0,86.0,87.0,82.0,83.0,0.52,0.53
20200217,0,Wuhan,26.0,14.0,11.0,26.0,22.0,5.0,6.0,27.0,13.0,39.0,83.0,64.0,78.0,0.68,0.6
20200217,0,Shenyang,52.0,11.0,16.0,53.0,108.0,10.0,8.0,12.0,9.0,58.0,71.0,63.0,69.0,0.42,0.44
20200217,0,Jinan,24.0,14.0,13.0,24.0,26.0,12.0,10.0,20.0,13.0,52.0,86.0,68.0,82.0,0.57,0.57
20200217,0,Haikou,19.0,4.0,6.0,8.0,14.0,3.0,3.0,4.0,6.0,62.0,65.0,60.0,60.0,0.65,0.65
20200217,0,Shijiazhuang,26.0,12.0,11.0,26.0,26.0,3.0,5.0,7.0,8.0,77.0,84.0,74.0,81.0,0.22,0.2
20200217,0,Fuzhou,15.0,3.0,3.0,8.0,6.0,4.0,4.0,6.0,8.0,49.0,57.0,46.0,47.0,0.6,0.74
20200217,0,Xining,50.0,26.0,32.0,50.0,59.0,15.0,19.0,19.0,26.0,99.0,112.0,102.0,105.0,0.63,1.2
20200217,0,Xi'an,51.0,36.0,23.0,42.0,35.0,11.0,9.0,28.0,17.0,44.0,97.0,72.0,90.0,0.68,0.54
20200217,0,Guiyang,32.0,22.0,16.0,32.0,28.0,13.0,11.0,4.0,4.0,56.0,75.0,61.0,71.0,0.43,0.41
20200217,0,Zhengzhou,30.0,14.0,9.0,30.0,28.0,8.0,8.0,18.0,11.0,62.0,94.0,78.0,88.0,0.56,0.42
20200217,0,Chongqing,50.0,30.0,24.0,50.0,47.0,6.0,6.0,22.0,12.0,54.0,93.0,73.0,84.0,0.53,0.44
20200217,0,Yinchuan,54.0,38.0,24.0,54.0,39.0,16.0,16.0,44.0,29.0,39.0,95.0,65.0,86.0,0.84,0.72
20200217,0,Changchun,21.0,15.0,19.0,18.0,29.0,9.0,11.0,8.0,8.0,61.0,74.0,66.0,71.0,0.39,0.39
20200217,0,Changsha,27.0,14.0,12.0,27.0,21.0,5.0,5.0,11.0,5.0,70.0,91.0,82.0,87.0,0.46,0.49
20200217,1,Shanghai,30.0,21.0,25.0,27.0,36.0,6.0,6.0,13.0,14.0,68.0,83.0,68.0,68.0,0.56,0.61
20200217,1,Urumqi,69.0,50.0,62.0,64.0,70.0,10.0,7.0,46.0,35.0,48.0,101.0,48.0,48.0,1.27,1.22
20200217,1,Lanzhou,63.0,42.0,34.0,76.0,68.0,21.0,21.0,48.0,40.0,32.0,136.0,32.0,32.0,0.93,1.07
20200217,1,Beijing,20.0,3.0,3.0,9.0,9.0,2.0,2.0,5.0,5.0,65.0,74.0,65.0,65.0,0.23,0.2
20200217,1,Nanjing,22.0,12.0,21.0,22.0,37.0,4.0,4.0,14.0,13.0,71.0,92.0,71.0,71.0,0.56,0.6
20200217,1,Nanning,22.0,12.0,6.0,22.0,14.0,7.0,7.0,7.0,6.0,66.0,75.0,66.0,66.0,0.4,0.43
20200217,1,Nanchang,25.0,14.0,15.0,25.0,25.0,6.0,5.0,6.0,7.0,78.0,90.0,78.0,78.0,0.26,0.34
20200217,1,Hefei,34.0,18.0,20.0,34.0,31.0,5.0,5.0,23.0,12.0,50.0,88.0,50.0,50.0,0.39,0.41
20200217,1,Hohhot,22.0,7.0,10.0,10.0,19.0,9.0,15.0,8.0,11.0,71.0,83.0,71.0,71.0,0.55,0.63
20200217,1,Harbin,43.0,30.0,18.0,29.0,22.0,29.0,15.0,25.0,14.0,46.0,82.0,46.0,46.0,0.69,0.56
20200217,1,Tianjin,22.0,5.0,6.0,8.0,9.0,3.0,4.0,7.0,9.0,70.0,83.0,70.0,70.0,0.32,0.32
20200217,1,Taiyuan,31.0,16.0,13.0,31.0,31.0,9.0,9.0,22.0,12.0,50.0,85.0,50.0,50.0,0.41,0.4
20200217,1,Guangzhou,14.0,8.0,4.0,12.0,6.0,4.0,5.0,8.0,9.0,44.0,52.0,44.0,44.0,0.64,0.69
20200217,1,Chengdu,61.0,35.0,25.0,72.0,69.0,7.0,5.0,15.0,13.0,62.0,96.0,62.0,62.0,0.53,0.47
20200217,1,Lhasa,36.0,25.0,9.0,32.0,17.0,8.0,7.0,24.0,10.0,43.0,85.0,43.0,43.0,1.13,0.58
20200217,1,Kunming,81.0,60.0,37.0,61.0,41.0,14.0,9.0,24.0,11.0,35.0,90.0,35.0,35.0,0.77,0.63
20200217,1,Hangzhou,39.0,23.0,16.0,39.0,29.0,6.0,5.0,8.0,8.0,83.0,87.0,83.0,83.0,0.54,0.52
20200217,1,Wuhan,25.0,14.0,11.0,25.0,22.0,5.0,6.0,28.0,13.0,34.0,83.0,34.0,34.0,0.64,0.6
20200217,1,Shenyang,47.0,10.0,16.0,47.0,106.0,10.0,8.0,10.0,9.0,60.0,71.0,60.0,60.0,0.44,0.43
20200217,1,Jinan,24.0,15.0,13.0,24.0,25.0,14.0,10.0,25.0,13.0,44.0,86.0,44.0,44.0,0.9,0.58
