date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200219,0,Shanghai,23.0,10.0,18.0,16.0,23.0,5.0,8.0,23.0,27.0,73.0,97.0,76.0,84.0,0.36,0.6
20200219,0,Urumqi,125.0,95.0,82.0,98.0,95.0,7.0,8.0,37.0,28.0,58.0,97.0,79.0,87.0,1.35,1.23
20200219,0,Lanzhou,65.0,36.0,37.0,80.0,78.0,12.0,19.0,62.0,45.0,30.0,112.0,74.0,93.0,1.03,1.05
20200219,0,Beijing,39.0,27.0,17.0,34.0,23.0,2.0,3.0,53.0,33.0,16.0,72.0,36.0,63.0,0.65,0.49
20200219,0,Nanjing,34.0,24.0,17.0,34.0,25.0,5.0,6.0,23.0,27.0,81.0,111.0,88.0,102.0,0.71,0.63
20200219,0,Nanning,100.0,75.0,36.0,79.0,41.0,10.0,10.0,18.0,14.0,81.0,107.0,94.0,101.0,0.69,0.5
20200219,0,Nanchang,43.0,30.0,22.0,38.0,31.0,6.0,6.0,31.0,20.0,56.0,118.0,86.0,110.0,0.37,0.36
20200219,0,Hefei,44.0,31.0,22.0,31.0,31.0,6.0,6.0,25.0,27.0,72.0,106.0,84.0,99.0,0.53,0.44
20200219,0,Hohhot,103.0,71.0,39.0,156.0,57.0,26.0,25.0,49.0,34.0,32.0,85.0,60.0,73.0,1.88,1.25
20200219,0,Harbin,66.0,48.0,36.0,53.0,43.0,25.0,22.0,28.0,21.0,58.0,96.0,74.0,88.0,0.83,0.67
20200219,0,Tianjin,88.0,65.0,39.0,73.0,47.0,9.0,12.0,74.0,45.0,16.0,98.0,45.0,69.0,1.02,0.85
20200219,0,Taiyuan,79.0,58.0,46.0,83.0,70.0,29.0,37.0,75.0,50.0,7.0,87.0,40.0,66.0,0.99,0.91
20200219,0,Guangzhou,52.0,35.0,16.0,53.0,24.0,5.0,6.0,64.0,22.0,9.0,106.0,55.0,96.0,0.86,0.54
20200219,0,Chengdu,61.0,44.0,49.0,66.0,79.0,6.0,9.0,14.0,21.0,74.0,94.0,80.0,83.0,0.56,0.63
20200219,0,Lhasa,22.0,11.0,6.0,18.0,14.0,6.0,6.0,10.0,7.0,69.0,91.0,80.0,88.0,0.58,0.47
20200219,0,Kunming,80.0,59.0,50.0,55.0,52.0,7.0,7.0,17.0,16.0,49.0,59.0,50.0,52.0,1.05,0.77
