date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20200501,0,Shanghai,55.0,30.0,35.0,60.0,66.0,10.0,10.0,33.0,40.0,71.0,223.0,118.0,192.0,0.62,0.69
20200501,0,Urumqi,277.0,24.0,31.0,404.0,163.0,8.0,9.0,18.0,19.0,83.0,127.0,92.0,105.0,0.57,0.58
20200501,0,Lanzhou,104.0,45.0,35.0,158.0,121.0,16.0,20.0,119.0,66.0,12.0,191.0,87.0,158.0,1.25,0.95
20200501,0,Beijing,119.0,90.0,90.0,140.0,126.0,6.0,9.0,45.0,44.0,133.0,308.0,218.0,275.0,1.06,1.0
20200501,0,Nanjing,74.0,45.0,42.0,97.0,88.0,25.0,17.0,53.0,51.0,103.0,210.0,123.0,189.0,1.02,1.01
20200501,0,Nanning,48.0,25.0,31.0,48.0,62.0,12.0,11.0,34.0,25.0,46.0,117.0,79.0,103.0,0.87,0.79
20200501,0,Nanchang,82.0,43.0,49.0,114.0,125.0,27.0,23.0,75.0,57.0,45.0,190.0,105.0,168.0,0.49,0.63
20200501,0,Hefei,41.0,29.0,43.0,10.0,95.0,5.0,8.0,25.0,48.0,104.0,177.0,100.0,159.0,0.4,0.59
20200501,0,Hohhot,87.0,33.0,34.0,124.0,105.0,9.0,12.0,77.0,59.0,11.0,153.0,82.0,144.0,0.84,0.76
20200501,0,Harbin,66.0,48.0,55.0,69.0,72.0,16.0,16.0,24.0,28.0,107.0,165.0,134.0,148.0,0.75,0.75
20200501,0,Tianjin,85.0,56.0,68.0,119.0,113.0,10.0,13.0,41.0,35.0,124.0,275.0,173.0,239.0,0.74,0.94
20200501,0,Taiyuan,114.0,71.0,58.0,178.0,131.0,27.0,20.0,114.0,81.0,28.0,215.0,111.0,187.0,1.06,0.94
20200501,0,Guangzhou,53.0,22.0,30.0,56.0,69.0,6.0,8.0,60.0,54.0,32.0,218.0,111.0,183.0,0.67,0.72
20200501,0,Chengdu,93.0,69.0,42.0,107.0,67.0,8.0,6.0,41.0,36.0,122.0,202.0,159.0,177.0,0.73,0.56
20200501,0,Lhasa,34.0,13.0,10.0,34.0,27.0,6.0,6.0,21.0,20.0,82.0,128.0,107.0,120.0,0.45,0.43
20200501,0,Kunming,53.0,27.0,16.0,55.0,28.0,10.0,8.0,55.0,24.0,25.0,92.0,64.0,86.0,0.82,0.68
20200501,0,Hangzhou,75.0,50.0,42.0,100.0,86.0,7.0,7.0,86.0,60.0,17.0,180.0,70.0,151.0,0.9,0.8
20200501,0,Wuhan,64.0,46.0,46.0,54.0,80.0,7.0,10.0,24.0,42.0,79.0,143.0,72.0,120.0,0.79,0.86
20200501,0,Shenyang,66.0,40.0,33.0,82.0,81.0,26.0,19.0,37.0,27.0,83.0,176.0,111.0,159.0,1.24,0.86
20200501,0,Jinan,81.0,48.0,42.0,112.0,91.0,14.0,14.0,19.0,21.0,165.0,213.0,179.0,202.0,0.76,0.86
