city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20200210,3.9583333333333335,50.041666666666664,1.4191666666666667,103.0,124.29166666666667,76.0,163.70833333333334
Changchun,20200210,25.833333333333332,30.166666666666668,0.7033333333333333,63.458333333333336,57.375,76.0,78.08333333333333
Changsha,20200210,6.458333333333333,18.708333333333332,1.0033333333333332,37.916666666666664,40.375,64.0,56.666666666666664
Chengdu,20200210,6.291666666666667,14.75,0.7154166666666666,40.416666666666664,33.958333333333336,82.0,48.291666666666664
Chongqing,20200210,7.75,28.166666666666668,0.9591666666666666,69.5,57.458333333333336,40.0,78.16666666666667
Fuzhou,20200210,4.416666666666667,10.25,0.65625,32.916666666666664,26.166666666666668,112.0,38.166666666666664
Guangzhou,20200210,5.166666666666667,18.25,0.7012499999999999,29.875,24.5,57.0,34.916666666666664
Guiyang,20200210,13.083333333333334,8.75,0.625,34.916666666666664,23.916666666666668,61.0,35.958333333333336
Haikou,20200210,2.875,4.333333333333333,0.6529166666666667,22.375,15.708333333333334,90.0,26.875
Hangzhou,20200210,5.458333333333333,13.5,0.69625,34.375,26.583333333333332,78.0,38.041666666666664
Harbin,20200210,36.208333333333336,31.625,1.0229166666666667,120.33333333333333,106.45833333333333,96.0,140.54166666666666
Hefei,20200210,5.208333333333333,17.833333333333332,0.5595833333333333,37.166666666666664,35.333333333333336,80.0,50.333333333333336
Hohhot,20200210,23.25,39.958333333333336,1.5570833333333332,77.41666666666667,60.875,93.0,83.125
Jinan,20200210,15.291666666666666,24.958333333333332,0.9616666666666666,86.91666666666667,67.45833333333333,117.0,90.66666666666667
Kunming,20200210,7.25,8.125,0.6058333333333333,21.041666666666668,18.583333333333332,85.0,27.708333333333332
Lanzhou,20200210,27.75,63.75,1.6866666666666665,87.20833333333333,59.125,92.0,80.29166666666667
Lhasa,20200210,5.875,7.833333333333333,0.74375,14.458333333333334,8.416666666666666,96.0,26.5
Nanchang,20200210,7.166666666666667,24.333333333333332,0.6629166666666667,36.083333333333336,30.5,61.0,43.541666666666664
Nanjing,20200210,5.375,26.083333333333332,0.7266666666666667,38.875,31.125,87.0,44.625
Nanning,20200210,6.708333333333333,15.75,0.7595833333333334,28.583333333333332,23.583333333333332,52.0,33.541666666666664
Shanghai,20200210,7.666666666666667,34.708333333333336,0.7125,42.041666666666664,48.75,104.0,67.04166666666667
Shenyang,20200210,29.375,56.916666666666664,2.8125,216.5,162.0,79.0,207.5
Shijiazhuang,20200210,20.541666666666668,34.166666666666664,1.22,96.70833333333333,66.45833333333333,109.0,89.91666666666667
Taiyuan,20200210,31.916666666666668,37.708333333333336,0.9970833333333333,69.58333333333333,50.083333333333336,89.0,69.0
Tianjin,20200210,12.75,65.08333333333333,2.0608333333333335,158.08333333333334,169.79166666666666,85.0,219.79166666666666
Urumqi,20200210,13.333333333333334,34.875,1.3591666666666666,69.04166666666667,65.29166666666667,117.0,88.0
Wuhan,20200210,7.833333333333333,27.041666666666668,1.0050000000000001,44.291666666666664,42.541666666666664,62.0,59.625
Xi'an,20200210,15.0,35.833333333333336,1.1866666666666668,103.66666666666667,100.875,108.0,132.625
Xining,20200210,19.916666666666668,33.541666666666664,1.6254166666666665,39.5,27.375,88.0,43.916666666666664
Yinchuan,20200210,25.208333333333332,39.833333333333336,1.24,70.5,46.458333333333336,95.0,65.20833333333333
Zhengzhou,20200210,8.625,17.333333333333332,0.4895833333333333,41.458333333333336,31.625,121.0,46.666666666666664
