city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20200413,2.5,32.708333333333336,0.4295833333333334,67.20833333333333,26.0,103.0,58.208333333333336
Changchun,20200413,13.333333333333334,81.58333333333333,1.4445833333333333,247.16666666666666,238.29166666666666,154.0,256.7916666666667
Changsha,20200413,7.625,56.291666666666664,0.8329166666666667,61.0,40.791666666666664,128.0,61.208333333333336
Chengdu,20200413,4.541666666666667,32.333333333333336,0.6533333333333333,70.41666666666667,41.125,87.0,63.0
Chongqing,20200413,9.083333333333334,61.583333333333336,0.8404166666666666,67.29166666666667,33.083333333333336,84.0,59.0
Fuzhou,20200413,5.541666666666667,22.791666666666668,0.5183333333333333,51.833333333333336,28.625,143.0,49.791666666666664
Guangzhou,20200413,7.583333333333333,39.625,0.56375,44.833333333333336,23.708333333333332,128.0,42.125
Guiyang,20200413,9.333333333333334,31.833333333333332,0.5670833333333333,50.916666666666664,22.041666666666668,92.0,47.291666666666664
Haikou,20200413,5.416666666666667,7.958333333333333,0.5754166666666667,35.0,13.791666666666666,140.0,39.375
Hangzhou,20200413,7.208333333333333,39.708333333333336,0.6304166666666667,84.83333333333333,42.583333333333336,151.0,67.625
Harbin,20200413,18.583333333333332,53.916666666666664,0.9566666666666667,175.58333333333334,149.5,154.0,186.875
Hefei,20200413,9.75,51.75,0.5437500000000001,81.45833333333333,30.666666666666668,122.0,66.0
Hohhot,20200413,12.416666666666666,41.583333333333336,0.7333333333333334,57.25,25.25,112.0,52.541666666666664
Jinan,20200413,16.125,46.958333333333336,0.7770833333333332,94.08333333333333,38.208333333333336,142.0,72.29166666666667
Kunming,20200413,6.791666666666667,23.833333333333332,0.7433333333333333,35.791666666666664,20.916666666666668,75.0,37.291666666666664
Lanzhou,20200413,12.583333333333334,53.416666666666664,0.7804166666666666,126.04166666666667,40.25,113.0,88.20833333333333
Lhasa,20200413,6.458333333333333,17.791666666666668,0.4533333333333333,37.75,11.791666666666666,94.0,38.166666666666664
Nanchang,20200413,10.708333333333334,42.583333333333336,0.3558333333333333,69.95833333333333,33.625,141.0,60.125
Nanjing,20200413,9.25,40.0,0.8595833333333333,72.95833333333333,38.541666666666664,159.0,62.333333333333336
Nanning,20200413,13.208333333333334,44.25,0.6095833333333334,55.833333333333336,30.25,92.0,52.166666666666664
Shanghai,20200413,9.875,52.166666666666664,0.8566666666666666,79.0,54.708333333333336,140.0,74.79166666666667
Shenyang,20200413,25.583333333333332,73.125,1.1345833333333333,180.625,120.25,184.0,158.375
Shijiazhuang,20200413,16.458333333333332,53.333333333333336,0.6808333333333333,97.5,39.666666666666664,99.0,73.95833333333333
Taiyuan,20200413,17.25,65.54166666666667,0.72375,113.58333333333333,40.25,101.0,81.66666666666667
Tianjin,20200413,12.041666666666666,61.083333333333336,0.8175,101.08333333333333,54.458333333333336,130.0,81.16666666666667
Urumqi,20200413,10.666666666666666,54.291666666666664,0.9500000000000001,275.625,57.625,117.0,163.08333333333334
Wuhan,20200413,8.5,43.333333333333336,0.5725,45.458333333333336,27.208333333333332,126.0,46.708333333333336
Xi'an,20200413,11.375,76.79166666666667,0.6754166666666667,111.45833333333333,51.291666666666664,75.0,82.16666666666667
Xining,20200413,13.916666666666666,37.291666666666664,1.1683333333333332,95.41666666666667,46.375,102.0,75.875
Yinchuan,20200413,15.166666666666666,40.833333333333336,0.62,64.125,25.5,153.0,57.541666666666664
Zhengzhou,20200413,11.75,60.541666666666664,0.5725,90.70833333333333,37.875,143.0,70.625
