city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20200128,13.083333333333334,39.708333333333336,2.0570833333333334,145.95833333333334,171.125,109.0,219.70833333333334
Changchun,20200128,35.041666666666664,49.541666666666664,1.8145833333333332,185.5,190.58333333333334,113.0,237.79166666666666
Changsha,20200128,4.041666666666667,10.041666666666666,0.8291666666666667,38.75,45.75,89.0,63.583333333333336
Chengdu,20200128,5.791666666666667,21.541666666666668,0.8979166666666667,53.458333333333336,49.041666666666664,43.0,67.75
Chongqing,20200128,6.458333333333333,18.416666666666668,0.7604166666666666,26.75,21.875,49.0,31.25
Fuzhou,20200128,4.0,5.208333333333333,0.5558333333333333,9.166666666666666,6.125,62.0,17.583333333333332
Guangzhou,20200128,4.416666666666667,9.791666666666666,0.6570833333333334,15.958333333333334,13.041666666666666,72.0,20.041666666666668
Guiyang,20200128,13.75,6.958333333333333,0.6120833333333333,33.791666666666664,27.125,58.0,38.916666666666664
Haikou,20200128,3.0,4.5,0.8495833333333334,17.5,12.916666666666666,81.0,22.875
Hangzhou,20200128,4.333333333333333,10.041666666666666,0.9791666666666666,34.958333333333336,29.541666666666668,63.0,42.0
Harbin,20200128,47.5,52.208333333333336,1.58375,174.58333333333334,156.375,90.0,200.16666666666666
Hefei,20200128,4.416666666666667,18.916666666666668,0.74625,64.29166666666667,71.125,63.0,95.20833333333333
Hohhot,20200128,20.541666666666668,47.25,2.8425,224.875,218.91666666666666,66.0,268.9166666666667
Jinan,20200128,23.0,28.833333333333332,1.3325,100.375,83.66666666666667,106.0,111.29166666666667
Kunming,20200128,8.25,12.041666666666666,0.5925,33.875,29.541666666666668,85.0,42.291666666666664
Lanzhou,20200128,28.666666666666668,50.666666666666664,1.7833333333333332,98.0,71.75,83.0,96.125
Lhasa,20200128,5.916666666666667,15.416666666666666,0.7016666666666667,22.458333333333332,11.75,82.0,25.541666666666668
Nanchang,20200128,4.458333333333333,10.0,0.7479166666666667,36.916666666666664,38.166666666666664,68.0,53.791666666666664
Nanjing,20200128,3.7083333333333335,16.666666666666668,0.6875,73.875,65.16666666666667,66.0,87.83333333333333
Nanning,20200128,6.416666666666667,8.375,0.6529166666666667,28.25,26.333333333333332,63.0,37.583333333333336
Shanghai,20200128,6.0,24.333333333333332,1.0991666666666666,65.75,81.625,62.0,108.33333333333333
Shenyang,20200128,25.833333333333332,42.291666666666664,1.7750000000000001,219.125,185.625,106.0,231.0
Shijiazhuang,20200128,20.125,32.125,2.1941666666666664,239.91666666666666,196.70833333333334,92.0,246.125
Taiyuan,20200128,22.125,28.083333333333332,1.0995833333333334,114.58333333333333,100.625,88.0,132.79166666666666
Tianjin,20200128,19.541666666666668,48.458333333333336,2.129583333333333,171.08333333333334,201.625,84.0,251.0
Urumqi,20200128,8.125,54.166666666666664,1.6895833333333332,92.83333333333333,109.70833333333333,78.0,143.79166666666666
Wuhan,20200128,5.041666666666667,15.416666666666666,0.7029166666666667,60.666666666666664,56.583333333333336,80.0,77.08333333333333
Xi'an,20200128,8.916666666666666,21.083333333333332,1.0641666666666667,57.208333333333336,56.375,78.0,76.91666666666667
Xining,20200128,21.375,29.791666666666668,2.07875,67.75,57.0,93.0,77.58333333333333
Yinchuan,20200128,11.208333333333334,27.208333333333332,1.0325,67.875,58.0,93.0,78.875
Zhengzhou,20200128,12.333333333333334,38.333333333333336,1.05125,82.33333333333333,77.125,108.0,102.79166666666667
