city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20200407,5.416666666666667,36.458333333333336,0.58375,105.95833333333333,48.666666666666664,92.0,83.41666666666667
Changchun,20200407,8.708333333333334,34.125,0.72625,88.33333333333333,68.08333333333333,88.0,95.875
Changsha,20200407,7.958333333333333,56.291666666666664,0.9120833333333334,82.75,59.041666666666664,156.0,80.83333333333333
Chengdu,20200407,6.416666666666667,46.208333333333336,0.8937499999999999,105.375,75.54166666666667,83.0,100.79166666666667
Chongqing,20200407,8.0,53.708333333333336,1.0216666666666667,64.41666666666667,37.708333333333336,86.0,56.75
Fuzhou,20200407,4.666666666666667,25.958333333333332,0.62125,32.791666666666664,22.666666666666668,113.0,37.625
Guangzhou,20200407,6.208333333333333,44.333333333333336,0.8420833333333334,34.333333333333336,20.458333333333332,53.0,33.541666666666664
Guiyang,20200407,15.5,27.0,0.6554166666666666,58.791666666666664,34.041666666666664,94.0,54.0
Haikou,20200407,3.125,14.125,0.91,14.833333333333334,8.125,55.0,17.083333333333332
Hangzhou,20200407,6.375,55.75,0.5779166666666667,75.0,33.583333333333336,121.0,62.583333333333336
Harbin,20200407,11.708333333333334,16.708333333333332,0.44458333333333333,24.083333333333332,10.541666666666666,76.0,24.708333333333332
Hefei,20200407,13.458333333333334,66.54166666666667,0.6104166666666667,68.75,28.5,88.0,58.916666666666664
Hohhot,20200407,10.125,27.75,0.65125,58.75,20.333333333333332,122.0,53.5
Jinan,20200407,19.458333333333332,41.083333333333336,0.9058333333333333,121.0,50.041666666666664,143.0,85.70833333333333
Kunming,20200407,7.333333333333333,27.708333333333332,0.805,61.208333333333336,43.416666666666664,123.0,65.33333333333333
Lanzhou,20200407,8.75,34.041666666666664,0.6720833333333333,62.333333333333336,32.875,109.0,56.458333333333336
Lhasa,20200407,7.166666666666667,14.541666666666666,0.4366666666666667,22.25,8.166666666666666,115.0,31.166666666666668
Nanchang,20200407,13.041666666666666,58.083333333333336,0.6470833333333333,103.08333333333333,46.083333333333336,145.0,76.83333333333333
Nanjing,20200407,8.458333333333334,61.625,0.8620833333333334,66.54166666666667,28.083333333333332,103.0,57.791666666666664
Nanning,20200407,11.458333333333334,35.625,0.94125,72.95833333333333,49.125,101.0,67.875
Shanghai,20200407,7.416666666666667,58.75,0.5291666666666667,45.416666666666664,24.625,92.0,45.291666666666664
Shenyang,20200407,8.0,25.291666666666668,0.48833333333333334,74.125,37.833333333333336,101.0,64.125
Shijiazhuang,20200407,11.541666666666666,54.583333333333336,0.7758333333333334,193.29166666666666,75.875,96.0,125.20833333333333
Taiyuan,20200407,17.208333333333332,71.83333333333333,0.8579166666666667,139.70833333333334,71.20833333333333,123.0,101.25
Tianjin,20200407,8.041666666666666,39.791666666666664,0.7295833333333333,93.04166666666667,42.791666666666664,94.0,79.66666666666667
Urumqi,20200407,9.708333333333334,40.416666666666664,0.80125,98.91666666666667,24.541666666666668,119.0,74.625
Wuhan,20200407,10.541666666666666,40.916666666666664,0.9275000000000001,64.91666666666667,40.041666666666664,144.0,58.25
Xi'an,20200407,9.208333333333334,58.75,0.65625,100.58333333333333,41.625,109.0,75.625
Xining,20200407,6.583333333333333,32.125,0.7433333333333333,44.791666666666664,25.125,109.0,44.916666666666664
Yinchuan,20200407,15.083333333333334,42.875,0.7075,83.54166666666667,31.041666666666668,130.0,67.04166666666667
Zhengzhou,20200407,12.75,55.666666666666664,0.6458333333333334,111.41666666666667,53.708333333333336,152.0,81.0
