city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20200614,2.375,12.5,0.22416666666666665,24.291666666666668,6.416666666666667,139.0,35.083333333333336
Changchun,20200614,3.2916666666666665,14.708333333333334,0.3283333333333333,20.125,7.0,149.0,28.166666666666668
Changsha,20200614,5.125,14.375,0.70375,37.666666666666664,26.625,122.0,40.208333333333336
Chengdu,20200614,5.041666666666667,43.583333333333336,0.625,60.125,30.458333333333332,148.0,56.083333333333336
Chongqing,20200614,5.666666666666667,26.333333333333332,0.6816666666666666,43.0,29.166666666666668,115.0,43.125
Fuzhou,20200614,4.166666666666667,10.416666666666666,0.42416666666666664,28.625,9.0,80.0,29.583333333333332
Guangzhou,20200614,5.5,18.416666666666668,0.5491666666666667,15.583333333333334,6.75,63.0,17.0
Guiyang,20200614,6.166666666666667,21.875,0.6649999999999999,27.25,14.0,48.0,27.291666666666668
Haikou,20200614,3.5833333333333335,14.291666666666666,0.47500000000000003,16.583333333333332,6.791666666666667,62.0,19.333333333333332
Hangzhou,20200614,4.916666666666667,33.25,0.5962500000000001,40.125,18.583333333333332,99.0,40.375
Harbin,20200614,10.25,13.541666666666666,0.47500000000000003,12.625,7.166666666666667,104.0,27.0
Hefei,20200614,3.375,27.875,0.45541666666666664,21.625,10.791666666666666,75.0,24.375
Hohhot,20200614,6.958333333333333,19.708333333333332,0.47458333333333336,33.875,10.791666666666666,132.0,38.75
Jinan,20200614,10.958333333333334,20.75,0.6054166666666666,77.375,27.25,191.0,72.75
Kunming,20200614,7.625,17.166666666666668,0.5383333333333333,18.958333333333332,14.958333333333334,103.0,28.375
Lanzhou,20200614,11.083333333333334,37.833333333333336,0.88125,61.583333333333336,25.666666666666668,125.0,55.041666666666664
Lhasa,20200614,6.833333333333333,11.875,0.44916666666666666,32.458333333333336,11.541666666666666,102.0,33.791666666666664
Nanchang,20200614,13.041666666666666,19.0,0.325,26.458333333333332,9.041666666666666,81.0,29.166666666666668
Nanjing,20200614,5.083333333333333,24.208333333333332,0.8441666666666667,16.833333333333332,12.75,73.0,21.166666666666668
Nanning,20200614,7.041666666666667,30.875,0.7475,40.083333333333336,22.083333333333332,101.0,41.333333333333336
Shanghai,20200614,6.25,41.125,0.8220833333333334,39.083333333333336,29.916666666666668,121.0,45.0
Shenyang,20200614,6.541666666666667,18.375,0.41041666666666665,28.875,10.708333333333334,105.0,35.625
Shijiazhuang,20200614,6.708333333333333,20.208333333333332,0.25666666666666665,47.25,13.958333333333334,155.0,49.5
Taiyuan,20200614,9.916666666666666,35.083333333333336,0.44416666666666665,50.5,14.416666666666666,164.0,54.291666666666664
Tianjin,20200614,4.333333333333333,17.583333333333332,0.3775,27.291666666666668,11.583333333333334,176.0,38.5
Urumqi,20200614,8.208333333333334,23.208333333333332,0.6041666666666666,43.75,12.75,131.0,46.125
Wuhan,20200614,4.25,27.125,0.8666666666666667,18.791666666666668,14.791666666666666,50.0,22.75
Xi'an,20200614,6.583333333333333,42.791666666666664,0.5954166666666666,75.45833333333333,25.125,179.0,69.91666666666667
Xining,20200614,10.0,33.791666666666664,1.02875,42.875,25.5,97.0,42.666666666666664
Yinchuan,20200614,8.666666666666666,27.833333333333332,0.4083333333333334,36.916666666666664,12.75,136.0,42.125
Zhengzhou,20200614,6.791666666666667,28.0,0.645,75.58333333333333,21.083333333333332,167.0,66.54166666666667
