city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20200617,2.5416666666666665,19.125,0.44333333333333336,84.5,20.958333333333332,166.0,67.66666666666667
Changchun,20200617,6.666666666666667,33.583333333333336,0.42291666666666666,37.291666666666664,13.5,129.0,38.5
Changsha,20200617,7.166666666666667,12.291666666666666,0.52125,25.0,9.333333333333334,87.0,25.166666666666668
Chengdu,20200617,3.5833333333333335,26.458333333333332,0.6883333333333334,20.208333333333332,11.708333333333334,77.0,21.416666666666668
Chongqing,20200617,6.541666666666667,26.208333333333332,0.6166666666666667,22.75,12.208333333333334,64.0,22.75
Fuzhou,20200617,5.291666666666667,23.833333333333332,0.54125,56.333333333333336,20.541666666666668,130.0,52.791666666666664
Guangzhou,20200617,5.833333333333333,27.291666666666668,0.6075,23.666666666666668,9.25,71.0,24.791666666666668
Guiyang,20200617,6.916666666666667,11.916666666666666,0.535,25.791666666666668,10.875,57.0,25.791666666666668
Haikou,20200617,3.25,9.833333333333334,0.37333333333333335,17.708333333333332,6.166666666666667,42.0,17.75
Hangzhou,20200617,4.791666666666667,20.458333333333332,0.545,29.625,15.333333333333334,103.0,35.125
Harbin,20200617,11.0,17.625,0.5091666666666667,19.291666666666668,9.75,79.0,22.083333333333332
Hefei,20200617,4.166666666666667,19.125,0.7291666666666666,55.541666666666664,41.041666666666664,91.0,60.583333333333336
Hohhot,20200617,8.25,20.541666666666668,0.6295833333333333,45.166666666666664,19.833333333333332,146.0,48.583333333333336
Jinan,20200617,5.708333333333333,23.208333333333332,0.6666666666666666,52.458333333333336,37.291666666666664,103.0,52.666666666666664
Kunming,20200617,7.875,15.458333333333334,0.5695833333333333,22.25,8.5,61.0,22.625
Lanzhou,20200617,7.375,37.75,0.6383333333333333,37.708333333333336,21.041666666666668,148.0,41.666666666666664
Lhasa,20200617,7.25,14.75,0.445,18.666666666666668,11.208333333333334,94.0,25.0
Nanchang,20200617,11.791666666666666,13.666666666666666,0.3333333333333333,29.291666666666668,9.375,99.0,30.541666666666668
Nanjing,20200617,5.958333333333333,28.708333333333332,1.01125,51.541666666666664,33.791666666666664,112.0,51.083333333333336
Nanning,20200617,4.75,13.666666666666666,0.6645833333333333,24.541666666666668,9.458333333333334,57.0,24.625
Shanghai,20200617,4.666666666666667,32.041666666666664,0.6425,45.083333333333336,38.916666666666664,118.0,57.541666666666664
Shenyang,20200617,31.625,35.666666666666664,1.1975,81.41666666666667,34.791666666666664,258.0,90.625
Shijiazhuang,20200617,10.166666666666666,18.208333333333332,0.4791666666666667,39.958333333333336,20.916666666666668,136.0,42.583333333333336
Taiyuan,20200617,18.5,51.666666666666664,1.0083333333333333,91.25,51.833333333333336,139.0,74.625
Tianjin,20200617,4.875,15.916666666666666,0.52,52.75,18.916666666666668,169.0,50.708333333333336
Urumqi,20200617,9.041666666666666,35.916666666666664,0.6791666666666667,76.75,21.416666666666668,115.0,63.083333333333336
Wuhan,20200617,4.875,17.416666666666668,0.5608333333333334,25.708333333333332,12.958333333333334,98.0,28.916666666666668
Xi'an,20200617,4.041666666666667,18.833333333333332,0.8075,16.291666666666668,9.416666666666666,88.0,26.75
Xining,20200617,8.458333333333334,29.5,0.6033333333333334,25.958333333333332,15.041666666666666,118.0,30.875
Yinchuan,20200617,10.458333333333334,19.541666666666668,0.49,43.458333333333336,22.166666666666668,153.0,47.0
Zhengzhou,20200617,3.0,13.875,0.6266666666666667,13.583333333333334,10.333333333333334,121.0,28.291666666666668
