city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20200512,2.2916666666666665,13.416666666666666,0.23625,125.83333333333333,18.125,103.0,87.79166666666667
Changchun,20200512,3.4166666666666665,20.541666666666668,0.3566666666666667,21.25,8.875,81.0,25.958333333333332
Changsha,20200512,8.75,28.375,0.5875,82.625,35.958333333333336,146.0,66.25
Chengdu,20200512,6.166666666666667,65.95833333333333,0.5983333333333333,123.5,55.5,72.0,87.45833333333333
Chongqing,20200512,7.916666666666667,42.541666666666664,0.7216666666666667,61.166666666666664,30.083333333333332,105.0,55.791666666666664
Fuzhou,20200512,4.375,30.75,0.9766666666666667,53.0,40.666666666666664,114.0,57.125
Guangzhou,20200512,6.208333333333333,30.791666666666668,0.8770833333333333,39.75,23.625,121.0,38.5
Guiyang,20200512,7.0,15.458333333333334,0.5683333333333334,37.458333333333336,19.25,92.0,37.333333333333336
Haikou,20200512,4.25,15.625,0.5933333333333334,22.208333333333332,8.916666666666666,84.0,25.583333333333332
Hangzhou,20200512,6.458333333333333,35.25,0.4791666666666667,45.375,13.75,148.0,47.041666666666664
Harbin,20200512,11.208333333333334,16.083333333333332,0.49124999999999996,16.666666666666668,9.291666666666666,87.0,24.791666666666668
Hefei,20200512,5.458333333333333,49.583333333333336,0.3425,86.20833333333333,23.916666666666668,125.0,68.33333333333333
Hohhot,20200512,5.416666666666667,12.083333333333334,0.4725,1066.6666666666667,213.0,109.0,329.0416666666667
Jinan,20200512,10.041666666666666,27.5,0.525,86.91666666666667,17.291666666666668,110.0,68.66666666666667
Kunming,20200512,9.583333333333334,20.958333333333332,0.6458333333333334,63.5,41.25,136.0,64.75
Lanzhou,20200512,14.75,50.333333333333336,0.775,87.625,28.625,124.0,68.58333333333333
Lhasa,20200512,6.458333333333333,11.416666666666666,0.4283333333333333,25.833333333333332,12.875,132.0,40.25
Nanchang,20200512,9.375,22.666666666666668,0.35624999999999996,84.125,22.416666666666668,154.0,67.29166666666667
Nanjing,20200512,9.333333333333334,43.0,0.6270833333333333,69.25,17.583333333333332,157.0,60.166666666666664
Nanning,20200512,8.166666666666666,20.291666666666668,1.055,38.416666666666664,24.958333333333332,133.0,40.75
Shanghai,20200512,8.75,38.833333333333336,0.6408333333333334,63.916666666666664,24.541666666666668,159.0,58.791666666666664
Shenyang,20200512,5.833333333333333,20.291666666666668,0.3475,53.333333333333336,13.041666666666666,91.0,48.541666666666664
Shijiazhuang,20200512,8.583333333333334,24.875,0.2558333333333333,137.20833333333334,24.041666666666668,82.0,93.875
Taiyuan,20200512,13.0,38.583333333333336,0.5329166666666666,191.91666666666666,56.0,110.0,121.25
Tianjin,20200512,3.8333333333333335,18.166666666666668,0.3283333333333333,100.45833333333333,19.708333333333332,108.0,74.54166666666667
Urumqi,20200512,8.333333333333334,25.625,0.5499999999999999,94.125,23.75,116.0,72.29166666666667
Wuhan,20200512,9.5,46.375,0.5233333333333333,80.58333333333333,29.25,143.0,65.58333333333333
Xi'an,20200512,6.458333333333333,44.25,0.48208333333333336,58.958333333333336,18.166666666666668,108.0,54.5
Xining,20200512,12.5,37.541666666666664,0.7637499999999999,66.875,30.208333333333332,112.0,58.416666666666664
Yinchuan,20200512,17.958333333333332,38.708333333333336,0.45208333333333334,50.291666666666664,18.333333333333332,132.0,50.291666666666664
Zhengzhou,20200512,7.833333333333333,29.166666666666668,0.37041666666666667,86.04166666666667,22.75,141.0,68.29166666666667
