city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20200114,3.9166666666666665,30.0,0.41875,24.5,16.625,53.0,26.0
Changchun,20200114,29.916666666666668,78.54166666666667,1.72,162.66666666666666,167.70833333333334,29.0,213.66666666666666
Changsha,20200114,5.0,38.833333333333336,1.1104166666666666,61.916666666666664,74.16666666666667,47.0,99.08333333333333
Chengdu,20200114,6.875,56.708333333333336,1.2679166666666666,130.29166666666666,97.33333333333333,14.0,128.04166666666666
Chongqing,20200114,10.0,44.125,0.9591666666666666,69.04166666666667,48.708333333333336,12.0,67.29166666666667
Fuzhou,20200114,5.416666666666667,28.375,0.77375,51.666666666666664,38.75,102.0,56.0
Guangzhou,20200114,8.708333333333334,65.95833333333333,1.1054166666666667,76.29166666666667,38.875,71.0,63.416666666666664
Guiyang,20200114,8.583333333333334,17.125,0.77625,23.125,16.875,42.0,25.416666666666668
Haikou,20200114,2.9583333333333335,13.208333333333334,0.6691666666666666,31.0,12.708333333333334,99.0,31.333333333333332
Hangzhou,20200114,9.75,55.541666666666664,1.37125,167.75,114.45833333333333,61.0,150.25
Harbin,20200114,46.0,82.41666666666667,1.7833333333333332,251.83333333333334,253.41666666666666,39.0,302.9583333333333
Hefei,20200114,8.875,55.875,1.1312499999999999,116.125,124.95833333333333,60.0,164.375
Hohhot,20200114,26.833333333333332,67.83333333333333,2.1483333333333334,130.79166666666666,113.20833333333333,50.0,148.66666666666666
Jinan,20200114,18.375,49.833333333333336,1.0191666666666668,88.20833333333333,61.958333333333336,55.0,85.45833333333333
Kunming,20200114,10.875,32.125,0.7675,41.458333333333336,23.375,75.0,41.25
Lanzhou,20200114,17.75,62.0,1.6179166666666667,87.25,55.166666666666664,57.0,75.875
Lhasa,20200114,8.958333333333334,32.666666666666664,1.3170833333333334,55.791666666666664,32.958333333333336,72.0,52.041666666666664
Nanchang,20200114,7.5,35.541666666666664,0.8716666666666667,100.33333333333333,76.625,63.0,102.25
Nanjing,20200114,9.291666666666666,59.958333333333336,1.45375,170.625,134.41666666666666,68.0,177.29166666666666
Nanning,20200114,8.333333333333334,34.5,1.145,62.416666666666664,46.5,21.0,65.08333333333333
Shanghai,20200114,9.541666666666666,63.791666666666664,1.2979166666666668,89.04166666666667,121.16666666666667,62.0,159.45833333333334
Shenyang,20200114,25.375,66.5,1.2029166666666666,123.125,97.29166666666667,39.0,128.625
Shijiazhuang,20200114,18.291666666666668,73.66666666666667,1.6591666666666667,162.83333333333334,116.125,43.0,152.54166666666666
Taiyuan,20200114,23.458333333333332,61.833333333333336,1.1095833333333334,83.04166666666667,61.958333333333336,40.0,83.875
Tianjin,20200114,11.708333333333334,54.25,0.96125,49.791666666666664,29.0,44.0,47.291666666666664
Urumqi,20200114,11.375,72.33333333333333,2.1354166666666665,140.41666666666666,154.0,32.0,200.45833333333334
Wuhan,20200114,7.833333333333333,39.291666666666664,1.2154166666666666,121.625,108.79166666666667,67.0,143.125
Xi'an,20200114,14.416666666666666,50.0,1.2141666666666666,113.08333333333333,90.91666666666667,39.0,120.5
Xining,20200114,28.791666666666668,65.70833333333333,2.86875,93.91666666666667,88.875,66.0,118.20833333333333
Yinchuan,20200114,11.0,47.291666666666664,1.8025,127.04166666666667,91.66666666666667,65.0,120.91666666666667
Zhengzhou,20200114,11.916666666666666,60.916666666666664,1.64125,190.20833333333334,183.0,75.0,229.95833333333334
