city,date,SO_2,NO_2,CO,PM_10,PM_2_5,O3_8h_max,AQI_avg
Beijing,20200316,2.9166666666666665,21.875,0.37916666666666665,70.54166666666667,24.916666666666668,76.0,60.583333333333336
Changchun,20200316,10.416666666666666,27.791666666666668,0.6708333333333334,62.375,26.291666666666668,80.0,54.833333333333336
Changsha,20200316,8.875,45.208333333333336,0.735,80.95833333333333,39.375,80.0,65.75
Chengdu,20200316,5.666666666666667,28.041666666666668,0.5466666666666666,50.75,26.666666666666668,71.0,47.166666666666664
Chongqing,20200316,8.833333333333334,44.083333333333336,0.9091666666666667,95.54166666666667,66.45833333333333,22.0,89.41666666666667
Fuzhou,20200316,5.0,20.708333333333332,0.4891666666666667,57.0,21.708333333333332,141.0,53.583333333333336
Guangzhou,20200316,7.666666666666667,40.0,0.7287500000000001,64.20833333333333,30.583333333333332,132.0,57.375
Guiyang,20200316,8.0,22.125,0.7166666666666667,35.291666666666664,24.041666666666668,69.0,36.041666666666664
Haikou,20200316,3.0833333333333335,9.458333333333334,0.755,38.25,18.666666666666668,88.0,38.208333333333336
Hangzhou,20200316,6.5,40.708333333333336,0.5499999999999999,66.70833333333333,26.375,112.0,57.875
Harbin,20200316,14.416666666666666,20.875,0.56625,36.166666666666664,23.25,89.0,37.708333333333336
Hefei,20200316,10.875,59.083333333333336,0.6545833333333333,96.16666666666667,40.625,89.0,73.33333333333333
Hohhot,20200316,18.625,34.458333333333336,0.8704166666666667,71.29166666666667,38.5,92.0,65.91666666666667
Jinan,20200316,12.333333333333334,31.708333333333332,0.7083333333333334,84.25,29.166666666666668,106.0,67.375
Kunming,20200316,10.583333333333334,43.125,0.7987500000000001,78.20833333333333,42.333333333333336,134.0,67.375
Lanzhou,20200316,7.958333333333333,39.791666666666664,0.7425,63.416666666666664,37.916666666666664,108.0,58.0
Lhasa,20200316,5.458333333333333,7.208333333333333,0.4483333333333333,25.583333333333332,8.833333333333334,123.0,39.916666666666664
Nanchang,20200316,12.625,57.666666666666664,0.5554166666666667,123.54166666666667,42.166666666666664,73.0,87.125
Nanjing,20200316,8.75,39.0,0.7691666666666667,63.083333333333336,24.458333333333332,106.0,55.958333333333336
Nanning,20200316,6.291666666666667,30.875,0.99375,58.25,48.666666666666664,48.0,67.16666666666667
Shanghai,20200316,5.833333333333333,28.458333333333332,0.5054166666666666,39.083333333333336,17.041666666666668,88.0,37.5
Shenyang,20200316,17.291666666666668,28.958333333333332,0.6695833333333333,93.25,25.791666666666668,78.0,71.91666666666667
Shijiazhuang,20200316,11.833333333333334,36.875,0.7079166666666666,85.95833333333333,39.333333333333336,69.0,68.16666666666667
Taiyuan,20200316,28.458333333333332,54.458333333333336,0.7079166666666667,93.20833333333333,40.0,93.0,70.58333333333333
Tianjin,20200316,7.875,33.833333333333336,0.5670833333333333,72.16666666666667,26.458333333333332,85.0,61.291666666666664
Urumqi,20200316,12.333333333333334,48.458333333333336,1.1170833333333334,104.125,50.166666666666664,100.0,78.125
Wuhan,20200316,11.875,31.25,1.0529166666666667,85.45833333333333,43.666666666666664,95.0,68.0
Xi'an,20200316,8.166666666666666,48.916666666666664,0.4925,86.58333333333333,35.166666666666664,96.0,67.91666666666667
Xining,20200316,6.083333333333333,31.916666666666668,0.7320833333333333,53.041666666666664,31.25,103.0,51.458333333333336
Yinchuan,20200316,19.041666666666668,60.291666666666664,0.9116666666666666,74.04166666666667,40.791666666666664,107.0,62.5
Zhengzhou,20200316,17.333333333333332,57.416666666666664,0.7008333333333333,101.08333333333333,51.291666666666664,94.0,77.125
