date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190104,0,Shanghai,35.0,21.0,47.0,25.0,53.0,8.0,9.0,69.0,58.0,27.0,62.0,34.0,55.0,0.46,0.7
20190104,0,Urumqi,252.0,202.0,155.0,269.0,228.0,8.0,9.0,74.0,67.0,17.0,28.0,21.0,24.0,3.17,2.73
20190104,0,Lanzhou,75.0,55.0,61.0,95.0,91.0,37.0,38.0,71.0,60.0,11.0,61.0,28.0,42.0,1.5,1.67
20190104,0,Beijing,200.0,150.0,123.0,168.0,136.0,20.0,21.0,91.0,82.0,5.0,19.0,6.0,12.0,2.2,1.91
20190104,0,Nanjing,95.0,71.0,103.0,113.0,143.0,14.0,17.0,79.0,66.0,5.0,39.0,10.0,30.0,0.88,1.0
20190104,0,Nanning,41.0,29.0,31.0,29.0,35.0,7.0,8.0,43.0,35.0,5.0,32.0,8.0,26.0,0.91,0.73
20190104,0,Nanchang,42.0,26.0,50.0,42.0,73.0,3.0,6.0,41.0,37.0,5.0,26.0,10.0,21.0,1.24,1.17
20190104,0,Hefei,144.0,110.0,114.0,108.0,131.0,5.0,12.0,61.0,66.0,5.0,24.0,7.0,18.0,1.19,1.29
20190104,0,Hohhot,38.0,8.0,84.0,38.0,129.0,11.0,25.0,19.0,53.0,49.0,59.0,49.0,51.0,0.75,2.12
20190104,0,Harbin,94.0,70.0,92.0,94.0,116.0,47.0,46.0,51.0,57.0,26.0,45.0,24.0,35.0,1.39,1.47
20190104,0,Tianjin,237.0,187.0,131.0,207.0,151.0,27.0,32.0,112.0,94.0,5.0,35.0,7.0,22.0,2.42,1.86
20190104,0,Taiyuan,256.0,206.0,180.0,299.0,288.0,92.0,74.0,108.0,103.0,6.0,15.0,5.0,11.0,2.99,2.97
20190104,0,Guangzhou,60.0,43.0,26.0,65.0,41.0,7.0,6.0,56.0,40.0,3.0,40.0,9.0,29.0,1.03,0.83
20190104,0,Chengdu,88.0,65.0,74.0,89.0,100.0,6.0,7.0,53.0,47.0,11.0,24.0,11.0,14.0,0.8,0.91
20190104,0,Lhasa,46.0,32.0,15.0,45.0,33.0,7.0,6.0,49.0,25.0,47.0,100.0,71.0,88.0,1.07,0.65
20190104,0,Kunming,32.0,17.0,13.0,32.0,27.0,9.0,11.0,41.0,28.0,20.0,59.0,35.0,54.0,0.8,0.76
20190104,0,Hangzhou,151.0,116.0,105.0,166.0,140.0,10.0,9.0,66.0,66.0,4.0,8.0,4.0,7.0,1.59,1.31
20190104,0,Wuhan,103.0,77.0,71.0,89.0,79.0,8.0,12.0,64.0,53.0,4.0,36.0,9.0,25.0,1.64,1.26
20190104,0,Shenyang,80.0,59.0,77.0,95.0,120.0,39.0,53.0,51.0,59.0,19.0,32.0,13.0,24.0,1.58,2.05
20190104,0,Jinan,249.0,199.0,169.0,291.0,265.0,57.0,48.0,114.0,88.0,9.0,91.0,24.0,66.0,2.11,1.88
20190104,0,Haikou,17.0,12.0,27.0,10.0,26.0,4.0,6.0,20.0,17.0,29.0,55.0,37.0,40.0,0.85,0.88
20190104,0,Shijiazhuang,279.0,229.0,199.0,315.0,291.0,49.0,49.0,112.0,100.0,8.0,17.0,8.0,13.0,2.99,3.16
20190104,0,Fuzhou,16.0,11.0,13.0,15.0,19.0,4.0,4.0,27.0,26.0,37.0,48.0,42.0,44.0,0.72,0.86
20190104,0,Xining,51.0,32.0,56.0,51.0,81.0,40.0,23.0,46.0,54.0,31.0,67.0,36.0,57.0,1.33,2.2
20190104,0,Xi'an,336.0,286.0,290.0,320.0,333.0,15.0,14.0,61.0,80.0,25.0,49.0,25.0,29.0,2.09,2.45
20190104,0,Guiyang,21.0,14.0,29.0,21.0,44.0,10.0,16.0,25.0,25.0,13.0,42.0,24.0,32.0,0.77,0.71
20190104,0,Zhengzhou,248.0,198.0,154.0,216.0,187.0,9.0,19.0,89.0,78.0,6.0,55.0,25.0,34.0,1.34,1.3
20190104,0,Chongqing,80.0,59.0,64.0,81.0,88.0,6.0,9.0,45.0,40.0,8.0,32.0,11.0,20.0,0.91,0.9
20190104,0,Yinchuan,135.0,103.0,98.0,173.0,173.0,42.0,46.0,64.0,66.0,12.0,35.0,12.0,28.0,1.9,2.26
20190104,0,Changchun,85.0,63.0,50.0,84.0,73.0,31.0,35.0,48.0,44.0,26.0,57.0,29.0,44.0,1.23,1.05
20190104,0,Changsha,78.0,57.0,73.0,,72.0,5.0,5.0,38.0,46.0,8.0,19.0,4.0,12.0,0.93,1.04
20190104,1,Shanghai,28.0,15.0,44.0,19.0,51.0,7.0,9.0,55.0,57.0,37.0,62.0,37.0,37.0,0.42,0.67
20190104,1,Urumqi,258.0,208.0,156.0,285.0,229.0,7.0,9.0,72.0,67.0,16.0,28.0,16.0,16.0,2.93,2.73
20190104,1,Lanzhou,78.0,57.0,61.0,89.0,91.0,24.0,37.0,63.0,60.0,16.0,61.0,16.0,16.0,1.03,1.63
20190104,1,Beijing,143.0,109.0,120.0,122.0,133.0,15.0,20.0,75.0,82.0,8.0,17.0,8.0,8.0,1.57,1.87
20190104,1,Nanjing,94.0,70.0,101.0,103.0,140.0,11.0,16.0,78.0,67.0,5.0,39.0,5.0,5.0,0.93,0.99
20190104,1,Nanning,37.0,26.0,30.0,29.0,35.0,7.0,8.0,41.0,36.0,5.0,32.0,5.0,5.0,0.9,0.73
20190104,1,Nanchang,37.0,26.0,49.0,37.0,72.0,3.0,6.0,37.0,37.0,9.0,26.0,9.0,9.0,1.17,1.17
20190104,1,Hefei,140.0,107.0,115.0,,132.0,4.0,11.0,59.0,65.0,3.0,24.0,3.0,3.0,1.18,1.29
20190104,1,Hohhot,29.0,8.0,79.0,29.0,122.0,12.0,24.0,21.0,50.0,48.0,60.0,48.0,48.0,0.77,1.98
