date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190224,0,Shanghai,179.0,135.0,122.0,,121.0,9.0,9.0,103.0,65.0,39.0,104.0,70.0,85.0,1.33,1.22
20190224,0,Urumqi,44.0,31.0,55.0,41.0,86.0,5.0,8.0,51.0,41.0,40.0,70.0,57.0,63.0,1.15,1.28
20190224,0,Lanzhou,55.0,39.0,51.0,58.0,89.0,8.0,19.0,21.0,56.0,73.0,106.0,67.0,79.0,0.57,1.3
20190224,0,Beijing,259.0,209.0,136.0,,75.0,8.0,9.0,70.0,66.0,49.0,113.0,81.0,93.0,1.78,1.59
20190224,0,Nanjing,180.0,136.0,120.0,192.0,155.0,10.0,10.0,90.0,66.0,9.0,85.0,32.0,61.0,1.69,1.47
20190224,0,Nanning,19.0,9.0,18.0,19.0,23.0,9.0,7.0,22.0,24.0,24.0,32.0,24.0,26.0,1.0,1.01
20190224,0,Nanchang,70.0,51.0,26.0,68.0,38.0,4.0,3.0,28.0,26.0,47.0,56.0,45.0,47.0,0.74,0.8
20190224,0,Hefei,153.0,117.0,84.0,131.0,103.0,5.0,4.0,81.0,55.0,12.0,97.0,40.0,73.0,1.41,0.97
20190224,0,Hohhot,45.0,22.0,51.0,45.0,79.0,18.0,25.0,56.0,56.0,33.0,92.0,52.0,76.0,1.13,1.3
20190224,0,Harbin,221.0,171.0,76.0,205.0,128.0,23.0,23.0,48.0,41.0,51.0,112.0,65.0,91.0,1.22,0.95
20190224,0,Tianjin,126.0,96.0,91.0,101.0,100.0,31.0,20.0,95.0,82.0,19.0,128.0,54.0,95.0,2.2,1.81
20190224,0,Taiyuan,232.0,182.0,91.0,244.0,137.0,75.0,41.0,116.0,79.0,8.0,110.0,44.0,76.0,2.29,1.63
20190224,0,Guangzhou,14.0,4.0,12.0,6.0,16.0,4.0,4.0,28.0,32.0,19.0,30.0,17.0,23.0,1.02,1.01
20190224,0,Chengdu,73.0,53.0,81.0,74.0,112.0,5.0,6.0,43.0,53.0,12.0,45.0,23.0,30.0,0.73,0.97
20190224,0,Lhasa,62.0,18.0,10.0,74.0,39.0,4.0,4.0,7.0,14.0,70.0,81.0,61.0,76.0,0.48,0.57
20190224,0,Kunming,58.0,41.0,35.0,66.0,53.0,22.0,15.0,62.0,34.0,27.0,89.0,62.0,83.0,1.1,0.7
20190224,0,Hangzhou,104.0,78.0,65.0,106.0,81.0,9.0,9.0,56.0,37.0,9.0,66.0,28.0,56.0,1.11,0.99
20190224,0,Wuhan,76.0,56.0,54.0,79.0,71.0,6.0,8.0,59.0,54.0,5.0,66.0,15.0,51.0,1.06,1.01
20190224,0,Shenyang,73.0,53.0,116.0,85.0,158.0,43.0,57.0,55.0,69.0,45.0,102.0,58.0,80.0,1.99,1.89
20190224,0,Jinan,186.0,140.0,133.0,232.0,203.0,46.0,40.0,120.0,99.0,15.0,123.0,51.0,101.0,2.08,1.73
20190224,0,Haikou,29.0,20.0,13.0,26.0,29.0,5.0,5.0,17.0,12.0,17.0,61.0,27.0,51.0,0.8,0.4
20190224,0,Shijiazhuang,201.0,151.0,178.0,216.0,256.0,29.0,25.0,103.0,81.0,27.0,143.0,92.0,111.0,1.76,2.13
20190224,0,Fuzhou,19.0,13.0,15.0,14.0,21.0,4.0,4.0,22.0,16.0,50.0,79.0,58.0,66.0,0.78,0.68
20190224,0,Xining,70.0,51.0,43.0,82.0,75.0,17.0,11.0,23.0,32.0,86.0,103.0,88.0,91.0,0.93,1.3
20190224,0,Xi'an,177.0,134.0,111.0,220.0,163.0,15.0,12.0,97.0,68.0,14.0,129.0,62.0,106.0,1.6,1.48
20190224,0,Guiyang,37.0,26.0,16.0,34.0,26.0,7.0,10.0,13.0,14.0,37.0,54.0,45.0,49.0,0.52,0.59
20190224,0,Zhengzhou,238.0,188.0,201.0,261.0,242.0,11.0,12.0,131.0,90.0,13.0,132.0,58.0,114.0,1.44,1.36
20190224,0,Chongqing,47.0,33.0,38.0,46.0,51.0,6.0,7.0,39.0,34.0,22.0,56.0,30.0,41.0,0.67,0.82
20190224,0,Yinchuan,99.0,74.0,61.0,120.0,96.0,28.0,30.0,109.0,60.0,17.0,117.0,62.0,101.0,1.72,1.78
20190224,0,Changchun,89.0,66.0,95.0,90.0,113.0,17.0,18.0,33.0,45.0,70.0,93.0,69.0,85.0,0.81,1.19
20190224,0,Changsha,34.0,24.0,39.0,,23.0,5.0,4.0,31.0,28.0,34.0,62.0,37.0,52.0,0.92,0.81
