date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20181216,0,Shanghai,34.0,19.0,13.0,18.0,26.0,5.0,6.0,67.0,54.0,16.0,56.0,17.0,44.0,0.5,0.41
20181216,0,Urumqi,254.0,204.0,216.0,237.0,267.0,10.0,18.0,77.0,71.0,21.0,38.0,22.0,30.0,2.7,2.75
20181216,0,Lanzhou,93.0,64.0,71.0,136.0,130.0,37.0,35.0,78.0,71.0,3.0,29.0,7.0,19.0,2.47,1.97
20181216,0,Beijing,150.0,115.0,91.0,146.0,117.0,12.0,14.0,96.0,85.0,5.0,19.0,5.0,12.0,1.84,1.54
20181216,0,Nanjing,44.0,28.0,23.0,44.0,42.0,6.0,9.0,55.0,48.0,7.0,46.0,7.0,41.0,0.66,0.57
20181216,0,Nanning,51.0,36.0,44.0,52.0,58.0,13.0,9.0,34.0,32.0,6.0,25.0,9.0,19.0,1.06,0.97
20181216,0,Nanchang,69.0,50.0,65.0,60.0,91.0,3.0,7.0,49.0,48.0,4.0,21.0,8.0,8.0,1.2,1.31
20181216,0,Hefei,106.0,80.0,56.0,89.0,76.0,4.0,7.0,42.0,54.0,6.0,21.0,4.0,10.0,0.84,0.83
20181216,0,Hohhot,220.0,170.0,108.0,287.0,186.0,45.0,47.0,84.0,74.0,8.0,14.0,8.0,10.0,3.97,2.67
20181216,0,Harbin,109.0,82.0,57.0,125.0,97.0,42.0,33.0,55.0,44.0,16.0,50.0,19.0,43.0,1.32,0.94
20181216,0,Tianjin,257.0,207.0,133.0,231.0,154.0,21.0,23.0,90.0,74.0,4.0,45.0,7.0,28.0,2.14,1.58
20181216,0,Taiyuan,111.0,84.0,155.0,170.0,274.0,56.0,102.0,80.0,91.0,6.0,43.0,25.0,26.0,1.21,2.3
20181216,0,Guangzhou,60.0,43.0,32.0,62.0,48.0,12.0,8.0,55.0,45.0,9.0,90.0,28.0,56.0,1.01,0.94
20181216,0,Chengdu,113.0,85.0,79.0,131.0,117.0,7.0,9.0,54.0,56.0,7.0,48.0,15.0,34.0,1.04,0.91
20181216,0,Lhasa,64.0,44.0,21.0,77.0,49.0,7.0,7.0,53.0,34.0,27.0,90.0,49.0,79.0,0.97,0.7
20181216,0,Kunming,34.0,17.0,16.0,34.0,31.0,13.0,14.0,37.0,27.0,14.0,59.0,30.0,52.0,0.88,0.84
20181216,0,Hangzhou,70.0,51.0,82.0,82.0,133.0,9.0,10.0,57.0,67.0,3.0,5.0,4.0,5.0,1.27,1.42
20181216,0,Wuhan,183.0,138.0,108.0,147.0,117.0,10.0,11.0,60.0,59.0,8.0,37.0,12.0,22.0,1.07,1.07
20181216,0,Shenyang,104.0,78.0,60.0,112.0,97.0,48.0,40.0,47.0,46.0,27.0,52.0,27.0,44.0,1.32,1.35
20181216,0,Jinan,63.0,45.0,65.0,76.0,114.0,16.0,20.0,41.0,47.0,40.0,69.0,44.0,59.0,0.7,0.89
20181216,0,Haikou,41.0,29.0,28.0,41.0,43.0,6.0,7.0,9.0,17.0,74.0,74.0,55.0,55.0,0.8,0.82
20181216,0,Shijiazhuang,253.0,203.0,164.0,304.0,252.0,30.0,40.0,102.0,99.0,3.0,10.0,4.0,7.0,3.09,2.57
