date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190406,0,Shanghai,110.0,83.0,67.0,86.0,86.0,8.0,9.0,66.0,50.0,112.0,181.0,133.0,156.0,0.91,0.86
20190406,0,Urumqi,97.0,33.0,30.0,143.0,175.0,8.0,9.0,66.0,34.0,51.0,128.0,100.0,114.0,1.1,0.67
20190406,0,Lanzhou,98.0,46.0,38.0,146.0,117.0,13.0,26.0,98.0,77.0,5.0,225.0,57.0,138.0,1.2,1.13
20190406,0,Beijing,157.0,45.0,40.0,264.0,292.0,6.0,3.0,27.0,25.0,48.0,100.0,66.0,84.0,0.49,0.34
20190406,0,Nanjing,86.0,64.0,59.0,117.0,96.0,17.0,17.0,69.0,44.0,65.0,170.0,109.0,151.0,1.02,0.96
20190406,0,Nanning,54.0,23.0,15.0,58.0,31.0,8.0,9.0,48.0,23.0,13.0,94.0,50.0,80.0,0.97,0.83
20190406,0,Nanchang,54.0,24.0,22.0,58.0,48.0,11.0,12.0,53.0,25.0,21.0,147.0,79.0,122.0,0.91,0.6
20190406,0,Hefei,75.0,55.0,59.0,78.0,87.0,6.0,7.0,44.0,40.0,80.0,154.0,112.0,137.0,0.76,0.81
20190406,0,Hohhot,45.0,12.0,26.0,45.0,91.0,7.0,13.0,11.0,36.0,75.0,132.0,84.0,104.0,0.58,0.83
20190406,0,Harbin,54.0,38.0,44.0,46.0,50.0,13.0,13.0,31.0,26.0,49.0,87.0,54.0,76.0,0.79,0.68
20190406,0,Tianjin,65.0,14.0,35.0,79.0,407.0,8.0,10.0,27.0,27.0,78.0,95.0,73.0,88.0,0.49,0.54
20190406,0,Taiyuan,116.0,37.0,65.0,181.0,183.0,17.0,32.0,92.0,72.0,27.0,152.0,78.0,129.0,0.84,1.0
20190406,0,Guangzhou,57.0,35.0,27.0,63.0,53.0,7.0,7.0,68.0,39.0,5.0,134.0,56.0,111.0,1.25,0.96
20190406,0,Chengdu,61.0,31.0,45.0,72.0,67.0,10.0,10.0,86.0,48.0,25.0,140.0,83.0,118.0,1.13,0.79
20190406,0,Lhasa,37.0,15.0,13.0,37.0,38.0,3.0,4.0,33.0,17.0,104.0,159.0,138.0,151.0,0.57,0.53
20190406,0,Kunming,41.0,29.0,35.0,24.0,69.0,10.0,15.0,40.0,44.0,45.0,147.0,76.0,114.0,0.54,0.66
20190406,0,Hangzhou,58.0,30.0,27.0,65.0,48.0,7.0,7.0,60.0,39.0,31.0,158.0,78.0,136.0,0.79,0.72
20190406,0,Wuhan,71.0,36.0,32.0,91.0,53.0,7.0,8.0,85.0,37.0,18.0,126.0,64.0,107.0,0.94,0.82
20190406,0,Shenyang,106.0,75.0,23.0,162.0,129.0,18.0,8.0,77.0,24.0,11.0,97.0,47.0,93.0,0.93,0.42
