date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190331,0,Shanghai,44.0,16.0,57.0,44.0,70.0,7.0,8.0,25.0,48.0,90.0,122.0,93.0,99.0,0.56,0.78
20190331,0,Urumqi,91.0,39.0,31.0,131.0,111.0,11.0,10.0,69.0,50.0,42.0,120.0,80.0,100.0,1.1,0.88
20190331,0,Lanzhou,91.0,47.0,36.0,131.0,125.0,15.0,14.0,91.0,50.0,8.0,131.0,63.0,106.0,0.9,0.8
20190331,0,Beijing,29.0,8.0,5.0,29.0,26.0,2.0,3.0,33.0,9.0,40.0,82.0,63.0,79.0,0.32,0.24
20190331,0,Nanjing,53.0,13.0,68.0,56.0,120.0,13.0,15.0,26.0,42.0,69.0,119.0,80.0,99.0,0.54,0.94
20190331,0,Nanning,67.0,47.0,40.0,84.0,71.0,8.0,9.0,37.0,39.0,48.0,101.0,60.0,83.0,0.91,0.9
20190331,0,Nanchang,91.0,51.0,44.0,131.0,97.0,9.0,9.0,24.0,37.0,111.0,118.0,110.0,111.0,0.71,1.09
20190331,0,Hefei,61.0,17.0,78.0,72.0,116.0,5.0,8.0,27.0,43.0,67.0,131.0,76.0,107.0,0.4,0.83
20190331,0,Hohhot,21.0,8.0,8.0,21.0,26.0,10.0,10.0,33.0,20.0,56.0,90.0,79.0,88.0,0.6,0.6
20190331,0,Harbin,54.0,38.0,45.0,48.0,80.0,15.0,14.0,22.0,28.0,59.0,88.0,68.0,81.0,0.65,0.71
20190331,0,Tianjin,47.0,20.0,10.0,47.0,55.0,7.0,4.0,51.0,18.0,32.0,89.0,62.0,85.0,0.41,0.29
20190331,0,Taiyuan,53.0,14.0,14.0,55.0,68.0,9.0,8.0,47.0,22.0,37.0,101.0,68.0,98.0,0.6,0.5
20190331,0,Guangzhou,50.0,30.0,28.0,50.0,48.0,6.0,6.0,71.0,44.0,10.0,215.0,77.0,145.0,0.8,0.81
20190331,0,Chengdu,72.0,36.0,50.0,94.0,112.0,7.0,9.0,38.0,56.0,51.0,100.0,70.0,84.0,0.58,0.83
20190331,0,Lhasa,47.0,15.0,13.0,47.0,38.0,4.0,5.0,9.0,14.0,73.0,94.0,79.0,88.0,0.43,0.45
20190331,0,Kunming,72.0,39.0,31.0,94.0,64.0,16.0,14.0,78.0,40.0,29.0,112.0,74.0,104.0,0.84,0.66
20190331,0,Hangzhou,60.0,35.0,52.0,70.0,92.0,7.0,8.0,29.0,39.0,83.0,131.0,100.0,111.0,0.68,0.85
20190331,0,Wuhan,61.0,37.0,60.0,72.0,121.0,12.0,9.0,38.0,45.0,70.0,110.0,86.0,99.0,1.08,1.16
20190331,0,Shenyang,46.0,25.0,45.0,46.0,65.0,9.0,17.0,23.0,27.0,61.0,83.0,71.0,72.0,0.49,0.69
20190331,0,Jinan,66.0,24.0,23.0,82.0,100.0,8.0,6.0,78.0,29.0,14.0,108.0,68.0,101.0,0.61,0.39
20190331,0,Haikou,23.0,12.0,16.0,23.0,29.0,5.0,5.0,10.0,15.0,35.0,60.0,41.0,52.0,0.4,0.43
20190331,0,Shijiazhuang,70.0,28.0,17.0,90.0,48.0,13.0,6.0,71.0,18.0,19.0,100.0,61.0,97.0,0.46,0.29
20190331,0,Fuzhou,34.0,13.0,13.0,32.0,33.0,4.0,4.0,8.0,18.0,108.0,136.0,107.0,116.0,0.44,0.52
20190331,0,Xining,79.0,34.0,37.0,107.0,136.0,20.0,16.0,36.0,30.0,68.0,97.0,79.0,84.0,0.87,0.9
20190331,0,Xi'an,74.0,32.0,20.0,98.0,94.0,9.0,6.0,71.0,32.0,27.0,107.0,67.0,99.0,0.58,0.44
20190331,0,Guiyang,68.0,48.0,41.0,85.0,76.0,7.0,8.0,19.0,27.0,83.0,116.0,94.0,107.0,0.68,0.66
20190331,0,Zhengzhou,75.0,33.0,38.0,100.0,124.0,7.0,6.0,38.0,37.0,58.0,103.0,77.0,92.0,0.51,0.52
20190331,0,Chongqing,41.0,27.0,41.0,41.0,88.0,5.0,10.0,16.0,51.0,67.0,75.0,59.0,59.0,0.49,0.81
20190331,0,Yinchuan,57.0,31.0,18.0,63.0,43.0,17.0,12.0,38.0,25.0,59.0,105.0,83.0,101.0,0.78,0.7
