date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190125,0,Shanghai,73.0,53.0,96.0,64.0,100.0,8.0,14.0,93.0,90.0,28.0,103.0,55.0,89.0,0.94,1.13
20190125,0,Urumqi,304.0,254.0,181.0,315.0,226.0,15.0,11.0,81.0,76.0,17.0,35.0,18.0,25.0,2.92,2.42
20190125,0,Lanzhou,72.0,41.0,49.0,94.0,87.0,25.0,28.0,82.0,68.0,4.0,68.0,32.0,57.0,1.2,1.27
20190125,0,Beijing,76.0,56.0,58.0,76.0,75.0,11.0,12.0,62.0,53.0,28.0,53.0,17.0,41.0,1.12,1.2
20190125,0,Nanjing,171.0,130.0,105.0,192.0,154.0,15.0,16.0,114.0,92.0,42.0,118.0,65.0,101.0,1.06,1.21
20190125,0,Nanning,78.0,57.0,89.0,95.0,131.0,12.0,15.0,71.0,61.0,45.0,94.0,70.0,78.0,1.23,1.3
20190125,0,Nanchang,131.0,80.0,63.0,212.0,146.0,13.0,13.0,113.0,78.0,8.0,103.0,30.0,81.0,1.39,1.21
20190125,0,Hefei,145.0,111.0,92.0,142.0,128.0,16.0,16.0,109.0,89.0,23.0,121.0,43.0,94.0,1.09,1.11
20190125,0,Hohhot,34.0,12.0,30.0,34.0,71.0,12.0,18.0,24.0,43.0,49.0,60.0,47.0,55.0,0.7,1.28
20190125,0,Harbin,83.0,61.0,64.0,88.0,94.0,37.0,39.0,39.0,49.0,27.0,56.0,25.0,44.0,1.13,1.28
20190125,0,Tianjin,59.0,42.0,48.0,63.0,74.0,12.0,14.0,59.0,63.0,13.0,47.0,13.0,31.0,0.86,1.16
20190125,0,Taiyuan,151.0,116.0,91.0,196.0,166.0,78.0,60.0,92.0,88.0,8.0,42.0,11.0,28.0,1.59,1.97
20190125,0,Guangzhou,108.0,81.0,67.0,123.0,100.0,8.0,10.0,116.0,87.0,20.0,161.0,77.0,129.0,1.16,1.12
20190125,0,Chengdu,166.0,126.0,105.0,179.0,160.0,12.0,10.0,74.0,75.0,10.0,42.0,19.0,28.0,1.03,1.01
20190125,0,Lhasa,32.0,10.0,10.0,32.0,25.0,5.0,7.0,12.0,15.0,65.0,94.0,72.0,84.0,0.47,0.52
20190125,0,Kunming,48.0,25.0,24.0,48.0,42.0,18.0,14.0,41.0,35.0,42.0,94.0,61.0,84.0,0.74,0.72
20190125,0,Hangzhou,177.0,134.0,96.0,195.0,153.0,10.0,11.0,101.0,69.0,20.0,127.0,65.0,103.0,1.17,1.13
20190125,0,Wuhan,126.0,96.0,82.0,160.0,117.0,16.0,17.0,125.0,88.0,7.0,103.0,30.0,83.0,1.56,1.22
20190125,0,Shenyang,65.0,47.0,55.0,70.0,84.0,23.0,41.0,45.0,48.0,22.0,62.0,25.0,45.0,0.85,1.16
20190125,0,Jinan,216.0,166.0,95.0,279.0,183.0,66.0,41.0,116.0,79.0,9.0,109.0,36.0,82.0,2.21,1.47
20190125,0,Haikou,59.0,42.0,34.0,55.0,52.0,6.0,6.0,15.0,11.0,102.0,151.0,111.0,119.0,0.72,0.7
20190125,0,Shijiazhuang,133.0,101.0,111.0,183.0,179.0,21.0,29.0,78.0,78.0,4.0,35.0,12.0,25.0,1.97,1.83
20190125,0,Fuzhou,74.0,54.0,50.0,69.0,71.0,6.0,6.0,43.0,35.0,83.0,140.0,104.0,125.0,0.62,0.74
20190125,0,Xining,71.0,52.0,66.0,72.0,94.0,19.0,27.0,29.0,52.0,64.0,75.0,63.0,65.0,0.9,2.27
20190125,0,Xi'an,187.0,141.0,153.0,194.0,207.0,35.0,30.0,90.0,96.0,12.0,20.0,9.0,13.0,2.08,2.0
20190125,0,Guiyang,56.0,40.0,44.0,57.0,68.0,15.0,21.0,35.0,33.0,19.0,53.0,23.0,43.0,0.86,0.82
20190125,0,Zhengzhou,256.0,206.0,160.0,264.0,211.0,27.0,19.0,103.0,112.0,7.0,25.0,8.0,16.0,2.05,1.59
20190125,0,Chongqing,204.0,154.0,106.0,216.0,158.0,21.0,14.0,68.0,68.0,7.0,13.0,7.0,9.0,1.44,1.29
20190125,0,Yinchuan,101.0,46.0,60.0,151.0,125.0,33.0,48.0,56.0,58.0,12.0,50.0,16.0,37.0,1.74,2.32
20190125,0,Changchun,47.0,33.0,91.0,47.0,100.0,14.0,17.0,36.0,41.0,27.0,65.0,36.0,51.0,0.68,1.12
20190125,0,Changsha,128.0,97.0,74.0,163.0,106.0,11.0,10.0,102.0,71.0,4.0,104.0,20.0,77.0,1.81,1.2
20190125,1,Shanghai,66.0,48.0,92.0,54.0,98.0,8.0,13.0,87.0,88.0,31.0,103.0,31.0,31.0,0.86,1.07
20190125,1,Urumqi,286.0,236.0,185.0,290.0,233.0,12.0,11.0,81.0,76.0,14.0,35.0,14.0,14.0,2.77,2.48
20190125,1,Lanzhou,68.0,41.0,48.0,85.0,86.0,21.0,27.0,78.0,67.0,5.0,68.0,5.0,5.0,1.03,1.27
20190125,1,Beijing,56.0,40.0,57.0,48.0,74.0,8.0,12.0,50.0,53.0,30.0,53.0,30.0,30.0,0.73,1.19
20190125,1,Nanjing,177.0,134.0,107.0,182.0,155.0,16.0,17.0,110.0,92.0,37.0,118.0,37.0,37.0,1.1,1.19
20190125,1,Nanning,84.0,62.0,88.0,97.0,127.0,13.0,15.0,68.0,61.0,44.0,94.0,44.0,44.0,1.24,1.27
20190125,1,Nanchang,138.0,76.0,63.0,225.0,147.0,15.0,13.0,108.0,79.0,8.0,103.0,8.0,8.0,1.37,1.2
20190125,1,Hefei,146.0,112.0,93.0,140.0,128.0,18.0,16.0,104.0,88.0,23.0,121.0,23.0,23.0,1.12,1.11
20190125,1,Hohhot,33.0,9.0,27.0,33.0,67.0,10.0,18.0,23.0,40.0,50.0,61.0,50.0,50.0,0.67,1.25
20190125,1,Harbin,64.0,46.0,64.0,70.0,94.0,39.0,40.0,34.0,49.0,29.0,56.0,29.0,29.0,0.95,1.28
20190125,1,Tianjin,71.0,52.0,48.0,70.0,75.0,12.0,15.0,59.0,62.0,12.0,47.0,12.0,12.0,0.9,1.15
20190125,1,Taiyuan,139.0,106.0,92.0,182.0,167.0,64.0,61.0,86.0,88.0,10.0,42.0,10.0,10.0,1.61,1.97
20190125,1,Guangzhou,106.0,80.0,68.0,111.0,100.0,7.0,10.0,100.0,87.0,23.0,161.0,23.0,23.0,1.12,1.11
20190125,1,Chengdu,164.0,125.0,107.0,179.0,162.0,11.0,10.0,77.0,75.0,7.0,42.0,7.0,7.0,1.09,1.03
20190125,1,Lhasa,28.0,8.0,10.0,28.0,25.0,4.0,7.0,13.0,15.0,61.0,90.0,61.0,61.0,0.47,0.52
20190125,1,Kunming,40.0,25.0,24.0,40.0,41.0,18.0,14.0,41.0,35.0,43.0,94.0,43.0,43.0,0.74,0.72
20190125,1,Hangzhou,173.0,131.0,98.0,191.0,155.0,9.0,11.0,95.0,69.0,17.0,127.0,17.0,17.0,1.17,1.11
20190125,1,Wuhan,135.0,103.0,83.0,171.0,119.0,16.0,17.0,119.0,88.0,7.0,103.0,7.0,7.0,1.52,1.27
20190125,1,Shenyang,70.0,51.0,55.0,75.0,84.0,24.0,40.0,49.0,48.0,18.0,62.0,18.0,18.0,0.86,1.12
20190125,1,Jinan,220.0,170.0,100.0,261.0,184.0,66.0,41.0,114.0,81.0,9.0,109.0,9.0,9.0,2.21,1.54
20190125,1,Haikou,61.0,44.0,34.0,59.0,52.0,6.0,6.0,19.0,11.0,89.0,136.0,89.0,89.0,0.72,0.7
20190125,1,Shijiazhuang,143.0,109.0,110.0,184.0,177.0,21.0,28.0,79.0,77.0,4.0,35.0,4.0,4.0,1.84,1.81
20190125,1,Fuzhou,71.0,52.0,50.0,74.0,70.0,6.0,6.0,41.0,35.0,74.0,140.0,74.0,74.0,0.6,0.74
20190125,1,Xining,60.0,43.0,65.0,58.0,92.0,18.0,27.0,26.0,50.0,68.0,76.0,68.0,68.0,0.83,2.2
20190125,1,Xi'an,191.0,144.0,153.0,192.0,206.0,31.0,30.0,87.0,96.0,12.0,20.0,12.0,12.0,1.95,2.02
20190125,1,Guiyang,50.0,35.0,42.0,48.0,64.0,11.0,18.0,28.0,32.0,21.0,53.0,21.0,21.0,0.82,0.81
20190125,1,Zhengzhou,287.0,237.0,165.0,291.0,217.0,38.0,20.0,107.0,112.0,10.0,25.0,10.0,10.0,2.44,1.61
20190125,1,Chongqing,200.0,150.0,109.0,211.0,162.0,19.0,14.0,65.0,68.0,7.0,13.0,7.0,7.0,1.37,1.29
20190125,1,Yinchuan,102.0,45.0,59.0,153.0,127.0,33.0,48.0,52.0,56.0,12.0,50.0,12.0,12.0,1.46,2.24
20190125,1,Changchun,54.0,38.0,86.0,56.0,97.0,16.0,17.0,38.0,40.0,24.0,65.0,24.0,24.0,0.72,1.07
20190125,1,Changsha,124.0,94.0,74.0,146.0,106.0,11.0,10.0,100.0,72.0,4.0,104.0,4.0,4.0,1.73,1.19
20190125,2,Shanghai,59.0,42.0,89.0,54.0,97.0,8.0,13.0,79.0,86.0,34.0,103.0,33.0,33.0,0.74,1.04
20190125,2,Urumqi,280.0,230.0,190.0,269.0,238.0,12.0,11.0,79.0,76.0,16.0,35.0,15.0,16.0,2.72,2.55
20190125,2,Lanzhou,69.0,43.0,47.0,87.0,85.0,22.0,26.0,77.0,66.0,4.0,68.0,5.0,6.0,1.0,1.17
20190125,2,Beijing,28.0,13.0,55.0,28.0,72.0,3.0,12.0,26.0,51.0,47.0,54.0,40.0,40.0,0.37,1.15
20190125,2,Nanjing,180.0,136.0,109.0,187.0,157.0,17.0,17.0,107.0,91.0,31.0,118.0,34.0,38.0,1.23,1.18
20190125,2,Nanning,98.0,73.0,86.0,114.0,124.0,11.0,14.0,79.0,61.0,31.0,94.0,38.0,45.0,1.23,1.27
20190125,2,Nanchang,156.0,80.0,64.0,262.0,151.0,16.0,14.0,101.0,79.0,9.0,103.0,8.0,9.0,1.43,1.21
20190125,2,Hefei,149.0,114.0,94.0,141.0,129.0,19.0,17.0,98.0,88.0,27.0,121.0,25.0,26.0,1.2,1.11
20190125,2,Hohhot,30.0,7.0,24.0,30.0,63.0,10.0,16.0,23.0,37.0,48.0,61.0,48.0,50.0,0.75,1.17
20190125,2,Harbin,61.0,44.0,64.0,64.0,94.0,38.0,41.0,30.0,48.0,31.0,56.0,30.0,30.0,0.91,1.26
20190125,2,Tianjin,79.0,58.0,50.0,78.0,76.0,13.0,15.0,62.0,62.0,9.0,47.0,11.0,12.0,1.01,1.16
20190125,2,Taiyuan,135.0,103.0,93.0,179.0,167.0,53.0,61.0,80.0,87.0,15.0,42.0,12.0,12.0,1.63,1.97
20190125,2,Guangzhou,105.0,79.0,68.0,105.0,99.0,7.0,10.0,96.0,86.0,19.0,161.0,21.0,23.0,1.11,1.11
20190125,2,Chengdu,169.0,128.0,108.0,181.0,161.0,11.0,11.0,73.0,71.0,6.0,45.0,6.0,6.0,1.02,1.0
20190125,2,Lhasa,21.0,6.0,10.0,21.0,25.0,4.0,7.0,21.0,16.0,50.0,88.0,56.0,61.0,0.6,0.53
20190125,2,Kunming,39.0,25.0,24.0,39.0,41.0,14.0,14.0,34.0,34.0,50.0,94.0,46.0,49.0,0.76,0.72
20190125,2,Hangzhou,169.0,128.0,100.0,184.0,156.0,8.0,11.0,87.0,70.0,13.0,127.0,15.0,17.0,1.21,1.12
20190125,2,Wuhan,131.0,100.0,84.0,182.0,122.0,16.0,17.0,117.0,88.0,6.0,103.0,7.0,7.0,1.53,1.27
20190125,2,Shenyang,71.0,52.0,54.0,80.0,82.0,23.0,39.0,52.0,48.0,14.0,62.0,16.0,18.0,0.91,1.08
20190125,2,Jinan,225.0,175.0,104.0,270.0,188.0,56.0,42.0,105.0,82.0,10.0,109.0,9.0,9.0,2.16,1.57
20190125,2,Haikou,66.0,48.0,34.0,57.0,51.0,7.0,6.0,23.0,12.0,79.0,127.0,84.0,89.0,0.72,0.7
20190125,2,Shijiazhuang,154.0,118.0,109.0,177.0,176.0,21.0,28.0,78.0,77.0,4.0,35.0,4.0,4.0,1.86,1.81
20190125,2,Fuzhou,70.0,51.0,50.0,70.0,70.0,5.0,6.0,41.0,35.0,63.0,140.0,68.0,74.0,0.62,0.72
20190125,2,Xining,53.0,35.0,63.0,56.0,89.0,17.0,26.0,28.0,49.0,66.0,77.0,67.0,68.0,0.9,2.13
20190125,2,Xi'an,204.0,154.0,154.0,197.0,206.0,32.0,31.0,83.0,95.0,11.0,20.0,12.0,12.0,1.88,2.01
20190125,2,Guiyang,43.0,30.0,40.0,42.0,60.0,10.0,17.0,24.0,31.0,23.0,53.0,22.0,22.0,0.81,0.79
20190125,2,Zhengzhou,264.0,214.0,169.0,325.0,223.0,38.0,21.0,107.0,112.0,6.0,25.0,8.0,10.0,2.49,1.64
20190125,2,Chongqing,197.0,148.0,111.0,203.0,165.0,18.0,15.0,61.0,68.0,7.0,12.0,7.0,7.0,1.3,1.31
20190125,2,Yinchuan,97.0,43.0,58.0,143.0,127.0,25.0,46.0,46.0,54.0,16.0,50.0,14.0,14.0,1.4,2.16
20190125,2,Changchun,52.0,35.0,80.0,53.0,92.0,20.0,17.0,38.0,39.0,24.0,65.0,24.0,25.0,0.7,1.03
20190125,2,Changsha,121.0,92.0,74.0,138.0,107.0,10.0,10.0,99.0,72.0,3.0,104.0,4.0,4.0,1.58,1.22
20190125,3,Shanghai,53.0,37.0,85.0,46.0,96.0,8.0,13.0,83.0,84.0,26.0,103.0,30.0,33.0,0.66,1.01
20190125,3,Urumqi,275.0,225.0,193.0,229.0,241.0,12.0,11.0,81.0,76.0,15.0,35.0,15.0,16.0,2.72,2.52
20190125,3,Lanzhou,63.0,42.0,47.0,75.0,84.0,19.0,25.0,75.0,66.0,8.0,68.0,6.0,7.0,0.77,1.13
20190125,3,Beijing,28.0,7.0,53.0,28.0,70.0,3.0,11.0,17.0,50.0,54.0,57.0,45.0,45.0,0.25,1.14
20190125,3,Nanjing,177.0,134.0,112.0,188.0,158.0,17.0,17.0,118.0,92.0,19.0,118.0,29.0,38.0,1.31,1.18
20190125,3,Nanning,100.0,75.0,85.0,117.0,122.0,12.0,14.0,69.0,61.0,37.0,94.0,38.0,45.0,1.19,1.27
20190125,3,Nanchang,134.0,82.0,64.0,217.0,153.0,14.0,14.0,98.0,79.0,8.0,103.0,8.0,9.0,1.54,1.24
20190125,3,Hefei,153.0,117.0,95.0,140.0,130.0,17.0,17.0,100.0,88.0,21.0,121.0,24.0,28.0,1.18,1.11
20190125,3,Hohhot,27.0,8.0,22.0,27.0,61.0,10.0,16.0,18.0,35.0,54.0,62.0,52.0,53.0,0.68,1.08
20190125,3,Harbin,55.0,39.0,63.0,59.0,93.0,36.0,41.0,29.0,48.0,29.0,56.0,30.0,31.0,0.87,1.25
20190125,3,Tianjin,85.0,63.0,51.0,83.0,78.0,14.0,15.0,61.0,62.0,9.0,47.0,10.0,13.0,1.13,1.19
20190125,3,Taiyuan,129.0,98.0,94.0,174.0,168.0,45.0,61.0,73.0,87.0,21.0,44.0,15.0,15.0,1.5,1.96
20190125,3,Guangzhou,104.0,78.0,70.0,98.0,99.0,6.0,10.0,96.0,86.0,12.0,161.0,18.0,23.0,1.08,1.11
20190125,3,Chengdu,167.0,127.0,110.0,180.0,164.0,11.0,11.0,67.0,72.0,7.0,42.0,7.0,7.0,1.02,1.05
20190125,3,Lhasa,25.0,7.0,10.0,25.0,26.0,4.0,7.0,23.0,16.0,45.0,88.0,52.0,61.0,0.63,0.53
20190125,3,Kunming,48.0,25.0,24.0,48.0,41.0,11.0,14.0,29.0,33.0,55.0,94.0,49.0,53.0,0.66,0.72
20190125,3,Hangzhou,167.0,127.0,102.0,182.0,158.0,7.0,11.0,84.0,70.0,10.0,127.0,14.0,17.0,1.19,1.1
20190125,3,Wuhan,130.0,99.0,84.0,182.0,124.0,15.0,17.0,117.0,89.0,5.0,103.0,6.0,7.0,1.43,1.26
20190125,3,Shenyang,63.0,45.0,52.0,74.0,81.0,23.0,39.0,50.0,48.0,14.0,62.0,15.0,19.0,0.85,1.05
20190125,3,Jinan,228.0,178.0,109.0,272.0,193.0,42.0,43.0,93.0,83.0,10.0,109.0,10.0,10.0,1.89,1.59
20190125,3,Haikou,60.0,43.0,34.0,59.0,51.0,6.0,6.0,17.0,12.0,82.0,126.0,83.0,90.0,0.72,0.7
20190125,3,Shijiazhuang,154.0,118.0,109.0,180.0,175.0,20.0,27.0,78.0,76.0,4.0,35.0,4.0,4.0,2.07,1.8
20190125,3,Fuzhou,71.0,52.0,50.0,78.0,70.0,5.0,6.0,41.0,35.0,56.0,140.0,64.0,74.0,0.64,0.72
20190125,3,Xining,70.0,51.0,62.0,67.0,88.0,17.0,26.0,31.0,48.0,67.0,77.0,67.0,68.0,0.83,2.03
20190125,3,Xi'an,208.0,158.0,154.0,203.0,206.0,32.0,31.0,79.0,94.0,10.0,20.0,11.0,12.0,1.82,2.0
20190125,3,Guiyang,43.0,30.0,37.0,39.0,56.0,10.0,16.0,21.0,31.0,23.0,53.0,22.0,23.0,0.82,0.79
20190125,3,Zhengzhou,213.0,163.0,171.0,296.0,228.0,34.0,21.0,90.0,111.0,7.0,25.0,8.0,10.0,2.23,1.65
