date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190624,0,Shanghai,46.0,32.0,27.0,40.0,32.0,5.0,5.0,29.0,19.0,45.0,123.0,76.0,112.0,0.51,0.5
20190624,0,Urumqi,20.0,10.0,12.0,16.0,43.0,6.0,7.0,25.0,21.0,65.0,121.0,87.0,112.0,0.48,0.52
20190624,0,Lanzhou,30.0,16.0,10.0,30.0,27.0,12.0,8.0,20.0,23.0,71.0,118.0,87.0,103.0,0.47,0.57
20190624,0,Beijing,62.0,30.0,40.0,74.0,88.0,5.0,8.0,35.0,35.0,108.0,286.0,196.0,258.0,0.89,0.8
20190624,0,Nanjing,67.0,34.0,24.0,83.0,50.0,7.0,9.0,69.0,37.0,53.0,188.0,118.0,170.0,0.71,0.62
20190624,0,Nanning,22.0,10.0,13.0,22.0,27.0,7.0,6.0,22.0,20.0,34.0,74.0,54.0,64.0,0.71,0.64
20190624,0,Nanchang,44.0,23.0,27.0,44.0,47.0,8.0,5.0,29.0,19.0,125.0,162.0,137.0,148.0,0.61,0.56
20190624,0,Hefei,59.0,29.0,25.0,67.0,45.0,5.0,4.0,48.0,30.0,93.0,157.0,129.0,149.0,0.6,0.58
20190624,0,Hohhot,48.0,27.0,26.0,48.0,45.0,7.0,9.0,43.0,27.0,75.0,148.0,114.0,135.0,0.83,0.82
20190624,0,Harbin,56.0,24.0,20.0,62.0,51.0,12.0,12.0,61.0,42.0,31.0,120.0,64.0,106.0,0.65,0.66
20190624,0,Tianjin,58.0,23.0,27.0,65.0,58.0,7.0,10.0,29.0,29.0,116.0,217.0,147.0,190.0,0.81,0.73
20190624,0,Taiyuan,78.0,57.0,50.0,94.0,86.0,10.0,12.0,46.0,35.0,108.0,237.0,148.0,211.0,0.8,0.84
20190624,0,Guangzhou,36.0,18.0,12.0,36.0,30.0,6.0,5.0,50.0,24.0,8.0,92.0,30.0,71.0,0.77,0.61
20190624,0,Chengdu,26.0,14.0,17.0,26.0,29.0,6.0,6.0,14.0,15.0,78.0,124.0,91.0,113.0,0.54,0.59
