date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190226,0,Shanghai,89.0,66.0,76.0,73.0,72.0,5.0,7.0,56.0,79.0,65.0,100.0,68.0,82.0,0.82,1.16
20190226,0,Urumqi,106.0,80.0,79.0,130.0,94.0,6.0,7.0,61.0,45.0,37.0,65.0,45.0,57.0,1.65,1.58
20190226,0,Lanzhou,82.0,49.0,48.0,113.0,86.0,10.0,17.0,34.0,38.0,56.0,76.0,57.0,63.0,0.63,0.77
20190226,0,Beijing,60.0,43.0,51.0,69.0,75.0,8.0,9.0,57.0,49.0,19.0,73.0,39.0,67.0,0.7,0.95
20190226,0,Nanjing,88.0,65.0,106.0,113.0,152.0,10.0,17.0,63.0,86.0,41.0,193.0,81.0,161.0,1.03,1.43
20190226,0,Nanning,53.0,36.0,35.0,56.0,50.0,8.0,8.0,31.0,30.0,28.0,41.0,26.0,34.0,1.0,1.03
20190226,0,Nanchang,160.0,122.0,75.0,163.0,109.0,13.0,9.0,66.0,47.0,31.0,84.0,61.0,74.0,1.62,1.13
20190226,0,Hefei,196.0,147.0,111.0,174.0,149.0,9.0,9.0,137.0,92.0,39.0,154.0,63.0,130.0,1.46,1.4
20190226,0,Hohhot,78.0,57.0,25.0,74.0,41.0,17.0,18.0,53.0,34.0,31.0,89.0,53.0,77.0,1.18,0.92
20190226,0,Harbin,207.0,157.0,138.0,194.0,156.0,25.0,23.0,45.0,43.0,47.0,115.0,57.0,89.0,1.02,1.09
20190226,0,Tianjin,34.0,16.0,49.0,29.0,69.0,9.0,23.0,68.0,64.0,11.0,69.0,27.0,52.0,0.7,1.56
20190226,0,Taiyuan,210.0,160.0,149.0,211.0,214.0,27.0,36.0,67.0,74.0,58.0,127.0,85.0,110.0,1.8,1.91
20190226,0,Guangzhou,24.0,17.0,19.0,24.0,32.0,4.0,5.0,35.0,34.0,7.0,28.0,10.0,23.0,1.07,1.02
20190226,0,Chengdu,56.0,40.0,55.0,58.0,80.0,4.0,7.0,34.0,48.0,37.0,47.0,23.0,35.0,0.67,0.89
20190226,0,Lhasa,73.0,19.0,17.0,96.0,100.0,3.0,4.0,6.0,7.0,96.0,101.0,97.0,98.0,0.47,0.47
20190226,0,Kunming,58.0,31.0,34.0,65.0,60.0,17.0,19.0,20.0,36.0,78.0,98.0,71.0,86.0,0.62,0.84
20190226,0,Hangzhou,204.0,154.0,135.0,223.0,189.0,13.0,17.0,95.0,88.0,4.0,40.0,6.0,20.0,1.8,1.59
20190226,0,Wuhan,138.0,105.0,78.0,141.0,105.0,15.0,13.0,87.0,83.0,7.0,44.0,19.0,27.0,1.83,1.33
20190226,0,Shenyang,151.0,116.0,40.0,116.0,60.0,34.0,21.0,69.0,44.0,19.0,83.0,33.0,72.0,1.17,0.64
20190226,0,Jinan,169.0,128.0,162.0,224.0,260.0,40.0,43.0,99.0,104.0,31.0,156.0,66.0,115.0,1.76,1.84
20190226,0,Haikou,38.0,16.0,21.0,38.0,42.0,5.0,5.0,17.0,16.0,20.0,64.0,29.0,39.0,0.95,0.95
20190226,0,Shijiazhuang,206.0,156.0,178.0,239.0,253.0,26.0,25.0,102.0,75.0,21.0,140.0,77.0,117.0,1.87,1.89
20190226,0,Fuzhou,28.0,18.0,18.0,28.0,29.0,4.0,4.0,18.0,27.0,68.0,75.0,61.0,61.0,0.48,0.78
20190226,0,Xining,60.0,40.0,40.0,69.0,63.0,13.0,14.0,27.0,32.0,65.0,94.0,70.0,84.0,1.0,1.13
20190226,0,Xi'an,167.0,127.0,125.0,198.0,181.0,11.0,12.0,90.0,67.0,39.0,127.0,88.0,112.0,1.44,1.43
20190226,0,Guiyang,100.0,75.0,45.0,97.0,61.0,24.0,16.0,29.0,21.0,39.0,72.0,52.0,62.0,0.66,0.6
