date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190403,0,Shanghai,57.0,32.0,30.0,63.0,64.0,6.0,7.0,68.0,48.0,48.0,131.0,72.0,125.0,0.73,0.7
20190403,0,Urumqi,81.0,26.0,20.0,111.0,77.0,6.0,8.0,67.0,41.0,30.0,110.0,74.0,100.0,0.95,0.73
20190403,0,Lanzhou,93.0,42.0,28.0,136.0,84.0,8.0,12.0,114.0,52.0,16.0,133.0,85.0,124.0,0.8,0.57
20190403,0,Beijing,75.0,55.0,30.0,99.0,66.0,11.0,6.0,48.0,40.0,52.0,96.0,66.0,88.0,0.92,0.58
20190403,0,Nanjing,72.0,40.0,38.0,93.0,83.0,13.0,14.0,92.0,60.0,21.0,117.0,63.0,105.0,0.8,0.74
20190403,0,Nanning,39.0,27.0,24.0,39.0,36.0,6.0,7.0,34.0,34.0,4.0,32.0,4.0,19.0,1.11,1.07
20190403,0,Nanchang,22.0,11.0,25.0,20.0,70.0,3.0,7.0,14.0,46.0,71.0,79.0,72.0,72.0,0.46,0.67
20190403,0,Hefei,39.0,21.0,40.0,39.0,97.0,5.0,15.0,49.0,74.0,42.0,69.0,35.0,54.0,0.52,0.73
20190403,0,Hohhot,55.0,22.0,15.0,60.0,37.0,13.0,11.0,65.0,27.0,23.0,107.0,71.0,102.0,0.9,0.67
20190403,0,Harbin,69.0,50.0,40.0,64.0,67.0,13.0,16.0,44.0,30.0,45.0,96.0,62.0,90.0,0.73,0.65
20190403,0,Tianjin,48.0,24.0,30.0,48.0,59.0,8.0,16.0,52.0,44.0,54.0,121.0,72.0,93.0,0.51,0.87
20190403,0,Taiyuan,95.0,57.0,41.0,139.0,109.0,18.0,18.0,56.0,45.0,79.0,120.0,102.0,108.0,0.77,0.86
20190403,0,Guangzhou,69.0,48.0,34.0,88.0,60.0,7.0,7.0,84.0,55.0,11.0,143.0,47.0,95.0,1.03,0.91
20190403,0,Chengdu,54.0,38.0,40.0,58.0,57.0,6.0,6.0,56.0,33.0,12.0,87.0,45.0,74.0,0.88,0.81
20190403,0,Lhasa,27.0,11.0,10.0,22.0,25.0,4.0,5.0,24.0,14.0,85.0,118.0,104.0,110.0,0.58,0.47
20190403,0,Kunming,39.0,27.0,54.0,36.0,77.0,10.0,14.0,41.0,41.0,65.0,130.0,91.0,114.0,0.5,1.0
20190403,0,Hangzhou,49.0,25.0,43.0,49.0,90.0,7.0,9.0,33.0,64.0,48.0,79.0,52.0,61.0,0.6,0.72
20190403,0,Wuhan,44.0,31.0,34.0,34.0,59.0,6.0,9.0,39.0,55.0,42.0,85.0,64.0,73.0,0.96,1.13
20190403,0,Shenyang,94.0,70.0,38.0,101.0,65.0,20.0,22.0,83.0,40.0,14.0,103.0,51.0,94.0,1.06,0.8
20190403,0,Jinan,98.0,57.0,55.0,146.0,130.0,16.0,19.0,62.0,55.0,54.0,150.0,105.0,131.0,0.73,0.84
20190403,0,Haikou,33.0,11.0,13.0,33.0,33.0,5.0,4.0,10.0,9.0,72.0,99.0,71.0,91.0,0.45,0.42
20190403,0,Shijiazhuang,120.0,91.0,61.0,151.0,132.0,18.0,18.0,45.0,53.0,76.0,164.0,100.0,137.0,0.73,0.79
20190403,0,Fuzhou,45.0,27.0,21.0,45.0,50.0,5.0,5.0,36.0,22.0,40.0,116.0,66.0,99.0,0.55,0.48
20190403,0,Xining,57.0,25.0,54.0,64.0,98.0,17.0,15.0,50.0,34.0,82.0,137.0,105.0,126.0,0.73,0.87
20190403,0,Xi'an,77.0,37.0,52.0,103.0,161.0,7.0,11.0,69.0,67.0,28.0,73.0,32.0,52.0,0.73,0.88
20190403,0,Guiyang,66.0,48.0,31.0,61.0,48.0,7.0,8.0,25.0,19.0,22.0,63.0,31.0,54.0,0.78,0.68
20190403,0,Zhengzhou,138.0,105.0,97.0,154.0,165.0,16.0,14.0,63.0,71.0,59.0,117.0,88.0,98.0,0.88,0.89
20190403,0,Chongqing,49.0,31.0,32.0,49.0,54.0,6.0,9.0,49.0,44.0,15.0,52.0,25.0,36.0,0.77,0.8
20190403,0,Yinchuan,62.0,30.0,25.0,73.0,53.0,10.0,20.0,73.0,33.0,31.0,126.0,83.0,119.0,0.8,0.9
20190403,0,Changchun,96.0,72.0,41.0,133.0,74.0,14.0,11.0,78.0,45.0,12.0,96.0,43.0,92.0,1.14,0.69
20190403,0,Changsha,24.0,17.0,32.0,,39.0,5.0,7.0,21.0,34.0,55.0,70.0,41.0,55.0,0.71,0.8
20190403,1,Shanghai,53.0,31.0,31.0,56.0,64.0,6.0,7.0,66.0,49.0,43.0,131.0,43.0,43.0,0.78,0.71
20190403,1,Urumqi,92.0,28.0,21.0,134.0,77.0,10.0,8.0,68.0,41.0,26.0,110.0,26.0,26.0,1.02,0.73
20190403,1,Lanzhou,113.0,46.0,29.0,175.0,88.0,10.0,12.0,113.0,55.0,9.0,133.0,9.0,9.0,0.87,0.6
20190403,1,Beijing,70.0,51.0,30.0,85.0,66.0,10.0,6.0,56.0,40.0,40.0,96.0,40.0,40.0,0.85,0.6
20190403,1,Nanjing,69.0,42.0,38.0,88.0,83.0,13.0,14.0,97.0,61.0,14.0,117.0,14.0,14.0,0.81,0.73
20190403,1,Nanning,47.0,30.0,25.0,47.0,37.0,7.0,7.0,32.0,34.0,4.0,29.0,4.0,4.0,1.11,1.09
20190403,1,Nanchang,26.0,18.0,24.0,23.0,64.0,3.0,6.0,14.0,42.0,70.0,79.0,70.0,70.0,0.5,0.67
20190403,1,Hefei,41.0,18.0,39.0,41.0,93.0,5.0,15.0,53.0,72.0,37.0,68.0,37.0,37.0,0.52,0.72
20190403,1,Hohhot,53.0,23.0,14.0,56.0,37.0,12.0,11.0,61.0,28.0,25.0,107.0,25.0,25.0,0.87,0.67
20190403,1,Harbin,70.0,51.0,40.0,63.0,66.0,21.0,16.0,36.0,30.0,50.0,96.0,50.0,50.0,0.71,0.65
20190403,1,Tianjin,41.0,18.0,30.0,41.0,59.0,9.0,16.0,49.0,44.0,53.0,121.0,53.0,53.0,0.59,0.88
20190403,1,Taiyuan,94.0,59.0,41.0,138.0,111.0,19.0,18.0,68.0,45.0,57.0,120.0,57.0,57.0,0.84,0.87
20190403,1,Guangzhou,60.0,35.0,34.0,69.0,62.0,7.0,7.0,78.0,56.0,10.0,143.0,10.0,10.0,0.9,0.91
20190403,1,Chengdu,53.0,36.0,40.0,56.0,57.0,6.0,6.0,54.0,36.0,6.0,87.0,6.0,6.0,0.88,0.82
20190403,1,Lhasa,27.0,14.0,11.0,27.0,26.0,4.0,4.0,24.0,14.0,78.0,116.0,78.0,78.0,0.6,0.5
20190403,1,Kunming,44.0,28.0,52.0,44.0,75.0,12.0,14.0,48.0,40.0,54.0,130.0,54.0,54.0,0.52,0.98
20190403,1,Hangzhou,51.0,28.0,42.0,52.0,88.0,6.0,9.0,35.0,62.0,42.0,79.0,42.0,42.0,0.59,0.71
20190403,1,Wuhan,40.0,28.0,34.0,29.0,56.0,6.0,9.0,39.0,54.0,38.0,85.0,38.0,38.0,0.81,1.12
20190403,1,Shenyang,106.0,80.0,38.0,114.0,65.0,26.0,22.0,84.0,41.0,9.0,103.0,9.0,9.0,1.15,0.8
20190403,1,Jinan,90.0,53.0,55.0,129.0,129.0,14.0,19.0,72.0,56.0,37.0,150.0,37.0,37.0,0.69,0.86
