date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20181201,0,Shanghai,65.0,32.0,58.0,80.0,109.0,6.0,7.0,57.0,70.0,53.0,118.0,59.0,95.0,0.43,0.74
20181201,0,Urumqi,109.0,54.0,75.0,167.0,155.0,10.0,9.0,39.0,49.0,37.0,62.0,25.0,42.0,1.12,1.73
20181201,0,Lanzhou,84.0,44.0,67.0,117.0,169.0,29.0,36.0,78.0,81.0,7.0,70.0,19.0,41.0,1.65,2.13
20181201,0,Beijing,146.0,112.0,92.0,200.0,184.0,10.0,12.0,95.0,83.0,4.0,26.0,4.0,16.0,2.21,1.92
20181201,0,Nanjing,266.0,216.0,177.0,318.0,263.0,13.0,13.0,98.0,79.0,6.0,77.0,14.0,51.0,2.29,1.78
20181201,0,Nanning,99.0,74.0,72.0,99.0,106.0,7.0,11.0,50.0,61.0,15.0,53.0,17.0,39.0,1.23,1.13
20181201,0,Nanchang,91.0,66.0,54.0,132.0,114.0,12.0,17.0,67.0,64.0,18.0,104.0,28.0,76.0,1.34,1.26
20181201,0,Hefei,223.0,173.0,174.0,182.0,192.0,3.0,4.0,42.0,58.0,29.0,44.0,24.0,32.0,1.39,1.64
20181201,0,Hohhot,124.0,91.0,82.0,198.0,167.0,37.0,36.0,73.0,66.0,4.0,40.0,9.0,29.0,2.13,2.05
20181201,0,Harbin,35.0,24.0,32.0,35.0,57.0,18.0,25.0,26.0,33.0,30.0,46.0,24.0,38.0,0.57,0.7
20181201,0,Tianjin,150.0,115.0,60.0,240.0,153.0,14.0,15.0,97.0,72.0,3.0,59.0,12.0,38.0,1.91,1.21
20181201,0,Taiyuan,234.0,184.0,163.0,364.0,356.0,49.0,59.0,103.0,106.0,5.0,16.0,6.0,11.0,2.46,2.43
20181201,0,Guangzhou,91.0,68.0,67.0,116.0,101.0,10.0,11.0,123.0,79.0,7.0,180.0,67.0,133.0,1.06,1.0
20181201,0,Chengdu,116.0,88.0,105.0,137.0,163.0,7.0,8.0,73.0,68.0,2.0,29.0,4.0,15.0,1.46,1.3
20181201,0,Lhasa,49.0,20.0,18.0,49.0,45.0,4.0,4.0,36.0,30.0,43.0,89.0,53.0,77.0,0.7,0.62
20181201,0,Kunming,49.0,30.0,25.0,49.0,47.0,18.0,23.0,50.0,43.0,20.0,86.0,39.0,73.0,0.86,0.9
20181201,0,Hangzhou,140.0,107.0,105.0,204.0,186.0,10.0,11.0,100.0,102.0,4.0,66.0,10.0,34.0,1.5,1.35
20181201,0,Wuhan,232.0,182.0,202.0,211.0,214.0,6.0,13.0,44.0,58.0,17.0,60.0,20.0,44.0,1.69,2.06
20181201,0,Shenyang,71.0,40.0,44.0,91.0,95.0,20.0,30.0,43.0,48.0,20.0,49.0,12.0,39.0,0.66,1.11
20181201,0,Jinan,263.0,196.0,142.0,394.0,326.0,21.0,22.0,87.0,71.0,7.0,45.0,13.0,28.0,2.95,1.62
20181201,0,Haikou,36.0,16.0,16.0,36.0,37.0,5.0,4.0,10.0,9.0,62.0,79.0,62.0,73.0,0.53,0.53
20181201,0,Shijiazhuang,202.0,152.0,124.0,333.0,297.0,15.0,22.0,91.0,82.0,2.0,31.0,5.0,19.0,2.09,2.1
20181201,0,Fuzhou,70.0,38.0,28.0,90.0,73.0,7.0,8.0,58.0,33.0,27.0,101.0,49.0,86.0,0.8,0.6
20181201,0,Xining,111.0,84.0,71.0,121.0,126.0,11.0,20.0,71.0,72.0,14.0,57.0,21.0,43.0,2.33,2.23
20181201,0,Xi'an,205.0,155.0,191.0,301.0,350.0,22.0,26.0,96.0,95.0,6.0,46.0,12.0,30.0,2.25,2.07
20181201,0,Guiyang,71.0,52.0,49.0,79.0,81.0,19.0,15.0,26.0,34.0,33.0,69.0,33.0,56.0,0.72,0.68
20181201,0,Zhengzhou,230.0,180.0,149.0,352.0,314.0,11.0,13.0,79.0,66.0,5.0,48.0,9.0,31.0,1.5,1.31
20181201,0,Chongqing,60.0,42.0,37.0,70.0,54.0,7.0,7.0,48.0,43.0,5.0,19.0,7.0,12.0,1.09,1.0
20181201,0,Yinchuan,104.0,69.0,68.0,157.0,159.0,26.0,34.0,77.0,69.0,6.0,55.0,14.0,38.0,1.9,1.98
20181201,0,Changchun,37.0,19.0,25.0,37.0,56.0,10.0,17.0,26.0,31.0,29.0,42.0,30.0,37.0,0.54,0.7
20181201,0,Changsha,343.0,293.0,161.0,,129.0,8.0,9.0,45.0,56.0,29.0,80.0,38.0,56.0,1.5,1.13
20181201,1,Shanghai,63.0,29.0,55.0,76.0,107.0,6.0,7.0,52.0,68.0,53.0,118.0,53.0,53.0,0.42,0.73
20181201,1,Urumqi,115.0,48.0,71.0,179.0,153.0,10.0,9.0,32.0,47.0,44.0,64.0,44.0,44.0,0.97,1.65
20181201,1,Lanzhou,81.0,43.0,62.0,112.0,164.0,26.0,30.0,73.0,84.0,6.0,81.0,6.0,6.0,1.6,1.9
20181201,1,Beijing,131.0,100.0,91.0,162.0,174.0,7.0,11.0,84.0,79.0,4.0,25.0,4.0,4.0,2.1,1.9
20181201,1,Nanjing,250.0,200.0,178.0,304.0,264.0,12.0,12.0,86.0,80.0,5.0,77.0,5.0,5.0,2.11,1.79
20181201,1,Nanning,98.0,73.0,71.0,98.0,104.0,7.0,11.0,52.0,61.0,12.0,51.0,12.0,12.0,1.26,1.14
20181201,1,Nanchang,94.0,70.0,54.0,135.0,114.0,12.0,17.0,62.0,63.0,12.0,104.0,12.0,12.0,1.54,1.26
20181201,1,Hefei,223.0,173.0,175.0,189.0,192.0,3.0,4.0,38.0,58.0,28.0,44.0,28.0,28.0,1.38,1.61
20181201,1,Hohhot,118.0,85.0,81.0,186.0,168.0,37.0,36.0,73.0,66.0,4.0,40.0,4.0,4.0,2.33,2.05
20181201,1,Harbin,42.0,24.0,32.0,42.0,57.0,26.0,25.0,27.0,33.0,28.0,46.0,28.0,28.0,0.61,0.68
20181201,1,Tianjin,149.0,114.0,64.0,225.0,159.0,14.0,15.0,93.0,73.0,3.0,59.0,3.0,3.0,1.86,1.25
20181201,1,Taiyuan,210.0,160.0,164.0,334.0,355.0,44.0,59.0,98.0,107.0,6.0,16.0,6.0,6.0,2.21,2.44
20181201,1,Guangzhou,79.0,58.0,66.0,105.0,100.0,10.0,11.0,112.0,80.0,3.0,180.0,3.0,3.0,0.93,0.96
20181201,1,Chengdu,114.0,86.0,105.0,134.0,163.0,7.0,8.0,67.0,68.0,3.0,29.0,3.0,3.0,1.47,1.31
20181201,1,Lhasa,52.0,21.0,23.0,54.0,56.0,5.0,4.0,31.0,26.0,34.0,76.0,34.0,34.0,0.78,0.72
20181201,1,Kunming,56.0,33.0,25.0,62.0,48.0,15.0,23.0,55.0,42.0,12.0,86.0,12.0,12.0,0.98,0.9
20181201,1,Hangzhou,144.0,110.0,106.0,205.0,188.0,10.0,11.0,95.0,102.0,4.0,66.0,4.0,4.0,1.48,1.35
20181201,1,Wuhan,240.0,190.0,201.0,222.0,213.0,6.0,13.0,41.0,58.0,16.0,60.0,16.0,16.0,1.7,2.06
20181201,1,Shenyang,64.0,31.0,42.0,77.0,93.0,16.0,29.0,30.0,46.0,30.0,48.0,30.0,30.0,0.56,1.08
20181201,1,Jinan,266.0,200.0,151.0,396.0,340.0,21.0,21.0,85.0,73.0,7.0,39.0,7.0,7.0,2.73,1.72
20181201,1,Haikou,33.0,16.0,16.0,33.0,37.0,5.0,4.0,9.0,9.0,60.0,79.0,60.0,60.0,0.53,0.53
20181201,1,Shijiazhuang,200.0,150.0,126.0,336.0,299.0,15.0,22.0,90.0,83.0,2.0,31.0,2.0,2.0,2.16,2.13
20181201,1,Fuzhou,69.0,38.0,29.0,87.0,74.0,6.0,8.0,50.0,33.0,26.0,101.0,26.0,26.0,0.8,0.6
20181201,1,Xining,110.0,83.0,71.0,118.0,123.0,18.0,19.0,70.0,71.0,13.0,57.0,13.0,13.0,2.27,2.2
20181201,1,Xi'an,194.0,146.0,188.0,285.0,346.0,20.0,25.0,91.0,94.0,5.0,46.0,5.0,5.0,2.05,2.05
20181201,1,Guiyang,69.0,50.0,49.0,75.0,81.0,20.0,15.0,25.0,33.0,34.0,69.0,34.0,34.0,0.7,0.68
20181201,1,Zhengzhou,227.0,177.0,151.0,367.0,316.0,11.0,13.0,76.0,67.0,5.0,48.0,5.0,5.0,1.45,1.33
20181201,1,Chongqing,59.0,41.0,36.0,68.0,54.0,7.0,7.0,45.0,44.0,5.0,17.0,5.0,5.0,1.09,1.02
20181201,1,Yinchuan,105.0,66.0,67.0,160.0,157.0,23.0,33.0,69.0,67.0,7.0,55.0,7.0,7.0,1.46,1.92
20181201,1,Changchun,34.0,18.0,23.0,34.0,55.0,10.0,17.0,23.0,30.0,29.0,42.0,29.0,29.0,0.52,0.68
20181201,1,Changsha,363.0,313.0,173.0,,127.0,8.0,9.0,37.0,52.0,38.0,80.0,38.0,38.0,1.56,1.16
20181201,2,Shanghai,61.0,25.0,52.0,72.0,105.0,6.0,7.0,50.0,67.0,51.0,118.0,52.0,53.0,0.4,0.7
20181201,2,Urumqi,120.0,50.0,67.0,190.0,153.0,10.0,9.0,32.0,45.0,42.0,64.0,43.0,45.0,1.03,1.58
20181201,2,Lanzhou,79.0,41.0,61.0,108.0,160.0,21.0,30.0,69.0,82.0,4.0,81.0,5.0,6.0,1.45,1.85
