date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190404,0,Shanghai,59.0,42.0,47.0,45.0,64.0,6.0,8.0,42.0,61.0,82.0,103.0,88.0,94.0,0.66,0.76
20190404,0,Urumqi,87.0,38.0,26.0,123.0,133.0,7.0,8.0,77.0,40.0,24.0,122.0,79.0,106.0,0.83,0.75
20190404,0,Lanzhou,64.0,34.0,40.0,78.0,106.0,8.0,20.0,25.0,65.0,116.0,190.0,111.0,144.0,0.43,0.77
20190404,0,Beijing,96.0,72.0,57.0,113.0,86.0,9.0,8.0,52.0,50.0,72.0,151.0,111.0,128.0,0.59,0.65
20190404,0,Nanjing,85.0,60.0,57.0,119.0,111.0,13.0,15.0,47.0,58.0,76.0,158.0,107.0,137.0,0.67,0.76
20190404,0,Nanning,14.0,10.0,24.0,12.0,46.0,6.0,6.0,26.0,30.0,29.0,46.0,27.0,32.0,0.94,1.03
20190404,0,Nanchang,33.0,10.0,13.0,33.0,29.0,5.0,4.0,64.0,24.0,7.0,83.0,37.0,70.0,0.61,0.51
20190404,0,Hefei,114.0,86.0,53.0,134.0,97.0,11.0,9.0,87.0,50.0,59.0,177.0,108.0,159.0,0.94,0.77
20190404,0,Hohhot,84.0,56.0,27.0,117.0,64.0,19.0,14.0,91.0,46.0,13.0,131.0,64.0,113.0,1.3,0.83
20190404,0,Harbin,50.0,24.0,37.0,50.0,95.0,16.0,15.0,13.0,22.0,72.0,113.0,76.0,99.0,0.4,0.55
20190404,0,Tianjin,88.0,65.0,41.0,125.0,77.0,16.0,13.0,48.0,52.0,89.0,161.0,98.0,137.0,0.77,0.71
20190404,0,Taiyuan,145.0,111.0,91.0,211.0,169.0,36.0,27.0,116.0,71.0,28.0,194.0,97.0,165.0,1.23,1.14
20190404,0,Guangzhou,59.0,36.0,35.0,68.0,70.0,7.0,9.0,64.0,68.0,19.0,128.0,44.0,104.0,0.85,0.88
20190404,0,Chengdu,67.0,48.0,28.0,83.0,46.0,6.0,6.0,64.0,42.0,7.0,88.0,44.0,79.0,0.88,0.74
20190404,0,Lhasa,52.0,18.0,16.0,53.0,37.0,3.0,4.0,44.0,25.0,48.0,97.0,72.0,87.0,0.67,0.6
20190404,0,Kunming,52.0,31.0,33.0,54.0,53.0,17.0,18.0,63.0,47.0,39.0,116.0,80.0,96.0,0.7,0.84
20190404,0,Hangzhou,76.0,54.0,40.0,102.0,68.0,8.0,7.0,67.0,55.0,5.0,61.0,20.0,46.0,0.93,0.72
