date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190117,0,Shanghai,66.0,48.0,30.0,82.0,59.0,9.0,8.0,74.0,44.0,17.0,66.0,31.0,55.0,0.7,0.59
20190117,0,Urumqi,89.0,66.0,91.0,60.0,105.0,11.0,12.0,70.0,66.0,24.0,50.0,30.0,37.0,1.72,1.75
20190117,0,Lanzhou,77.0,53.0,45.0,104.0,81.0,37.0,34.0,70.0,61.0,3.0,78.0,25.0,46.0,1.6,1.53
20190117,0,Beijing,90.0,67.0,38.0,116.0,74.0,11.0,10.0,74.0,58.0,2.0,60.0,13.0,37.0,1.15,0.82
20190117,0,Nanjing,83.0,56.0,39.0,116.0,83.0,8.0,8.0,66.0,40.0,9.0,52.0,20.0,41.0,1.06,0.88
20190117,0,Nanning,24.0,17.0,18.0,22.0,30.0,7.0,7.0,33.0,28.0,19.0,43.0,21.0,38.0,1.09,1.01
20190117,0,Nanchang,101.0,76.0,85.0,126.0,139.0,7.0,9.0,74.0,45.0,5.0,41.0,22.0,31.0,1.37,1.31
20190117,0,Hefei,85.0,52.0,32.0,119.0,91.0,9.0,8.0,76.0,47.0,5.0,43.0,12.0,33.0,0.89,0.58
20190117,0,Hohhot,114.0,86.0,51.0,142.0,89.0,45.0,35.0,73.0,58.0,10.0,51.0,14.0,36.0,2.7,1.72
20190117,0,Harbin,24.0,17.0,22.0,23.0,47.0,20.0,24.0,17.0,24.0,47.0,55.0,43.0,47.0,0.59,0.7
20190117,0,Tianjin,114.0,86.0,54.0,147.0,115.0,33.0,22.0,74.0,57.0,8.0,53.0,12.0,37.0,1.51,1.23
20190117,0,Taiyuan,131.0,100.0,48.0,197.0,128.0,75.0,51.0,80.0,65.0,8.0,43.0,11.0,32.0,2.0,1.46
20190117,0,Guangzhou,37.0,26.0,24.0,37.0,35.0,6.0,6.0,44.0,32.0,15.0,41.0,25.0,35.0,1.15,1.24
20190117,0,Chengdu,135.0,103.0,62.0,154.0,102.0,10.0,8.0,64.0,51.0,11.0,82.0,36.0,65.0,0.77,0.69
20190117,0,Lhasa,54.0,23.0,15.0,58.0,28.0,10.0,6.0,51.0,23.0,36.0,112.0,58.0,88.0,1.38,0.67
