date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190323,0,Shanghai,28.0,9.0,16.0,16.0,34.0,4.0,5.0,20.0,21.0,90.0,96.0,89.0,92.0,0.46,0.49
20190323,0,Urumqi,67.0,47.0,31.0,84.0,67.0,10.0,10.0,68.0,44.0,34.0,108.0,75.0,96.0,1.07,0.92
20190323,0,Lanzhou,67.0,33.0,33.0,83.0,100.0,13.0,22.0,33.0,44.0,68.0,105.0,75.0,93.0,0.53,0.57
20190323,0,Beijing,50.0,7.0,7.0,50.0,32.0,3.0,2.0,7.0,18.0,73.0,87.0,75.0,82.0,0.21,0.25
20190323,0,Nanjing,45.0,19.0,19.0,45.0,41.0,13.0,10.0,57.0,28.0,40.0,85.0,59.0,72.0,0.63,0.53
20190323,0,Nanning,59.0,41.0,44.0,68.0,72.0,9.0,7.0,24.0,27.0,34.0,105.0,57.0,83.0,0.81,0.79
20190323,0,Nanchang,36.0,19.0,27.0,36.0,59.0,4.0,4.0,17.0,19.0,65.0,68.0,61.0,64.0,0.34,0.64
20190323,0,Hefei,53.0,22.0,23.0,55.0,44.0,4.0,4.0,54.0,29.0,38.0,80.0,50.0,73.0,0.44,0.44
20190323,0,Hohhot,23.0,10.0,11.0,23.0,38.0,9.0,10.0,15.0,18.0,69.0,90.0,78.0,85.0,0.52,0.58
20190323,0,Harbin,84.0,62.0,40.0,83.0,55.0,14.0,15.0,43.0,33.0,58.0,102.0,73.0,92.0,0.99,0.84
20190323,0,Tianjin,57.0,11.0,22.0,63.0,46.0,4.0,6.0,13.0,41.0,72.0,97.0,63.0,89.0,0.35,0.52
20190323,0,Taiyuan,53.0,14.0,20.0,55.0,61.0,7.0,13.0,34.0,41.0,52.0,100.0,58.0,85.0,0.51,0.74
20190323,0,Guangzhou,50.0,33.0,29.0,50.0,52.0,6.0,6.0,47.0,47.0,8.0,52.0,12.0,35.0,0.86,0.73
20190323,0,Chengdu,47.0,20.0,30.0,47.0,71.0,6.0,5.0,53.0,35.0,29.0,90.0,56.0,75.0,0.57,0.57
20190323,0,Lhasa,34.0,10.0,13.0,34.0,34.0,4.0,4.0,8.0,17.0,90.0,101.0,88.0,96.0,0.38,0.48
20190323,0,Kunming,67.0,41.0,26.0,83.0,50.0,16.0,10.0,58.0,30.0,51.0,114.0,83.0,106.0,0.8,0.6
20190323,0,Hangzhou,30.0,13.0,22.0,30.0,42.0,7.0,7.0,25.0,30.0,67.0,76.0,60.0,67.0,0.48,0.57
20190323,0,Wuhan,34.0,24.0,24.0,32.0,44.0,7.0,7.0,40.0,29.0,42.0,67.0,47.0,50.0,0.73,0.71
20190323,0,Shenyang,25.0,11.0,21.0,25.0,40.0,11.0,14.0,18.0,32.0,68.0,84.0,65.0,76.0,0.35,0.51
20190323,0,Jinan,69.0,41.0,28.0,88.0,72.0,15.0,15.0,31.0,37.0,74.0,103.0,82.0,95.0,0.54,0.55
20190323,0,Haikou,26.0,16.0,16.0,26.0,37.0,5.0,5.0,12.0,17.0,24.0,67.0,31.0,45.0,0.42,0.42
20190323,0,Shijiazhuang,82.0,47.0,31.0,113.0,79.0,14.0,12.0,64.0,38.0,27.0,103.0,69.0,97.0,0.61,0.5
20190323,0,Fuzhou,35.0,18.0,13.0,35.0,22.0,4.0,4.0,13.0,18.0,74.0,111.0,72.0,102.0,0.38,0.48
20190323,0,Xining,61.0,31.0,27.0,71.0,76.0,17.0,13.0,52.0,31.0,69.0,102.0,79.0,96.0,0.8,0.93
20190323,0,Xi'an,98.0,45.0,35.0,146.0,109.0,7.0,6.0,88.0,59.0,9.0,71.0,36.0,57.0,0.81,0.57
20190323,0,Guiyang,40.0,21.0,26.0,40.0,48.0,8.0,7.0,14.0,13.0,55.0,98.0,62.0,87.0,0.56,0.52
