date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190321,0,Shanghai,71.0,52.0,31.0,64.0,55.0,8.0,7.0,59.0,46.0,23.0,133.0,44.0,110.0,1.29,0.81
20190321,0,Urumqi,58.0,25.0,26.0,66.0,58.0,8.0,11.0,56.0,44.0,40.0,96.0,70.0,82.0,0.95,1.0
20190321,0,Lanzhou,92.0,30.0,39.0,133.0,154.0,11.0,11.0,20.0,25.0,82.0,96.0,85.0,89.0,0.23,0.37
20190321,0,Beijing,54.0,9.0,63.0,57.0,101.0,2.0,5.0,7.0,39.0,63.0,99.0,60.0,83.0,0.25,0.65
20190321,0,Nanjing,71.0,52.0,34.0,70.0,52.0,10.0,13.0,32.0,32.0,47.0,85.0,51.0,61.0,0.84,0.7
20190321,0,Nanning,43.0,21.0,26.0,43.0,52.0,6.0,7.0,28.0,26.0,21.0,82.0,34.0,62.0,0.59,0.83
20190321,0,Nanchang,72.0,46.0,32.0,93.0,91.0,8.0,13.0,27.0,34.0,64.0,122.0,68.0,104.0,1.01,0.91
20190321,0,Hefei,83.0,61.0,36.0,92.0,64.0,6.0,6.0,61.0,30.0,27.0,98.0,60.0,77.0,1.03,0.81
20190321,0,Hohhot,23.0,4.0,37.0,18.0,128.0,8.0,13.0,10.0,34.0,74.0,83.0,75.0,75.0,0.52,0.83
20190321,0,Harbin,327.0,277.0,62.0,14.0,96.0,11.0,15.0,33.0,25.0,52.0,83.0,50.0,72.0,1.27,0.91
20190321,0,Tianjin,60.0,43.0,63.0,48.0,90.0,6.0,12.0,52.0,56.0,32.0,101.0,64.0,81.0,0.82,1.11
20190321,0,Taiyuan,108.0,28.0,43.0,165.0,115.0,5.0,15.0,11.0,35.0,81.0,97.0,82.0,83.0,0.46,0.7
20190321,0,Guangzhou,51.0,24.0,26.0,52.0,53.0,6.0,6.0,57.0,50.0,3.0,53.0,19.0,43.0,0.71,0.71
20190321,0,Chengdu,70.0,51.0,72.0,90.0,110.0,8.0,7.0,98.0,62.0,5.0,153.0,71.0,118.0,1.16,1.07
20190321,0,Lhasa,28.0,12.0,13.0,28.0,37.0,4.0,6.0,8.0,14.0,91.0,108.0,90.0,103.0,0.38,0.45
