date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190119,0,Shanghai,71.0,52.0,82.0,61.0,102.0,7.0,11.0,60.0,74.0,54.0,108.0,59.0,83.0,0.68,0.97
20190119,0,Urumqi,161.0,123.0,127.0,173.0,162.0,9.0,9.0,58.0,59.0,29.0,42.0,28.0,35.0,1.73,1.93
20190119,0,Lanzhou,54.0,32.0,29.0,58.0,63.0,20.0,21.0,28.0,42.0,53.0,74.0,56.0,65.0,0.5,0.67
20190119,0,Beijing,57.0,30.0,64.0,64.0,105.0,6.0,15.0,46.0,75.0,24.0,31.0,10.0,18.0,0.7,1.41
20190119,0,Nanjing,111.0,84.0,79.0,146.0,140.0,14.0,13.0,74.0,67.0,35.0,87.0,47.0,67.0,1.06,1.14
20190119,0,Nanning,124.0,94.0,47.0,155.0,83.0,10.0,11.0,73.0,53.0,12.0,61.0,23.0,44.0,1.66,1.29
20190119,0,Nanchang,105.0,66.0,52.0,159.0,104.0,9.0,14.0,62.0,51.0,12.0,49.0,17.0,38.0,1.67,1.29
20190119,0,Hefei,60.0,43.0,72.0,49.0,109.0,5.0,10.0,30.0,56.0,44.0,98.0,57.0,79.0,0.99,0.99
20190119,0,Hohhot,27.0,11.0,44.0,27.0,83.0,15.0,25.0,34.0,48.0,42.0,66.0,48.0,56.0,0.68,1.53
20190119,0,Harbin,177.0,134.0,106.0,166.0,137.0,45.0,45.0,74.0,63.0,15.0,45.0,17.0,33.0,2.07,1.67
20190119,0,Tianjin,208.0,158.0,127.0,210.0,175.0,30.0,36.0,113.0,93.0,7.0,25.0,8.0,18.0,2.69,2.0
20190119,0,Taiyuan,102.0,76.0,82.0,153.0,176.0,51.0,59.0,87.0,83.0,8.0,42.0,11.0,24.0,1.53,1.93
20190119,0,Guangzhou,81.0,54.0,37.0,111.0,60.0,7.0,6.0,100.0,59.0,4.0,78.0,28.0,62.0,1.46,1.19
20190119,0,Chengdu,113.0,85.0,80.0,131.0,114.0,8.0,6.0,72.0,51.0,5.0,57.0,18.0,45.0,1.27,0.89
20190119,0,Lhasa,35.0,14.0,9.0,35.0,26.0,8.0,7.0,24.0,15.0,66.0,96.0,80.0,90.0,0.72,0.5
20190119,0,Kunming,61.0,38.0,29.0,71.0,50.0,18.0,19.0,55.0,40.0,11.0,72.0,37.0,63.0,1.2,1.16
20190119,0,Hangzhou,120.0,91.0,72.0,167.0,127.0,9.0,9.0,78.0,58.0,5.0,97.0,23.0,65.0,1.4,1.14
20190119,0,Wuhan,123.0,93.0,101.0,130.0,140.0,7.0,8.0,82.0,76.0,4.0,35.0,8.0,18.0,1.73,1.87
20190119,0,Shenyang,222.0,172.0,93.0,233.0,128.0,45.0,59.0,81.0,63.0,11.0,46.0,10.0,30.0,2.57,1.73
20190119,0,Jinan,136.0,104.0,90.0,179.0,179.0,56.0,40.0,94.0,72.0,9.0,83.0,18.0,60.0,1.91,1.56
20190119,0,Haikou,39.0,13.0,30.0,39.0,45.0,5.0,7.0,10.0,10.0,64.0,125.0,83.0,110.0,0.67,0.97
20190119,0,Shijiazhuang,263.0,213.0,127.0,309.0,210.0,70.0,54.0,121.0,93.0,7.0,29.0,9.0,19.0,2.91,2.24
20190119,0,Fuzhou,63.0,37.0,34.0,75.0,65.0,5.0,6.0,55.0,29.0,23.0,111.0,57.0,101.0,0.84,0.82
20190119,0,Xining,55.0,37.0,30.0,59.0,52.0,22.0,18.0,44.0,44.0,39.0,70.0,40.0,61.0,0.97,1.1
20190119,0,Xi'an,140.0,107.0,110.0,158.0,156.0,23.0,19.0,93.0,83.0,7.0,34.0,14.0,20.0,1.68,1.53
20190119,0,Guiyang,38.0,26.0,27.0,38.0,43.0,14.0,12.0,31.0,23.0,12.0,49.0,13.0,43.0,0.86,0.81
20190119,0,Zhengzhou,166.0,126.0,100.0,173.0,163.0,22.0,24.0,92.0,93.0,4.0,39.0,5.0,18.0,1.45,1.3
20190119,0,Chongqing,103.0,77.0,67.0,113.0,98.0,10.0,9.0,51.0,51.0,12.0,37.0,12.0,26.0,1.02,0.98
20190119,0,Yinchuan,95.0,71.0,65.0,136.0,120.0,39.0,54.0,62.0,65.0,14.0,44.0,17.0,35.0,1.64,1.96
20190119,0,Changchun,80.0,59.0,45.0,76.0,65.0,39.0,28.0,67.0,49.0,10.0,56.0,13.0,42.0,1.24,1.07
20190119,0,Changsha,79.0,58.0,56.0,77.0,66.0,6.0,6.0,62.0,43.0,5.0,54.0,17.0,46.0,1.53,1.3
20190119,1,Shanghai,66.0,48.0,80.0,57.0,99.0,7.0,11.0,57.0,72.0,54.0,108.0,54.0,54.0,0.67,0.97
20190119,1,Urumqi,154.0,118.0,127.0,164.0,162.0,9.0,9.0,52.0,58.0,31.0,42.0,31.0,31.0,1.72,1.9
20190119,1,Lanzhou,56.0,31.0,29.0,62.0,63.0,12.0,20.0,22.0,41.0,59.0,75.0,59.0,59.0,0.5,0.67
20190119,1,Beijing,41.0,18.0,61.0,41.0,102.0,24.0,15.0,38.0,73.0,27.0,33.0,27.0,27.0,0.54,1.39
20190119,1,Nanjing,123.0,93.0,79.0,149.0,139.0,13.0,13.0,77.0,67.0,29.0,87.0,29.0,29.0,1.12,1.14
20190119,1,Nanning,130.0,99.0,50.0,154.0,87.0,9.0,11.0,61.0,54.0,15.0,61.0,15.0,15.0,1.57,1.31
20190119,1,Nanchang,109.0,61.0,52.0,167.0,106.0,9.0,13.0,56.0,51.0,11.0,49.0,11.0,11.0,1.67,1.29
20190119,1,Hefei,59.0,42.0,70.0,49.0,105.0,5.0,10.0,38.0,55.0,33.0,98.0,33.0,33.0,1.0,0.98
20190119,1,Hohhot,26.0,6.0,41.0,26.0,80.0,14.0,24.0,31.0,46.0,45.0,66.0,45.0,45.0,0.73,1.48
20190119,1,Harbin,203.0,153.0,107.0,169.0,139.0,42.0,45.0,72.0,63.0,15.0,45.0,15.0,15.0,2.41,1.71
20190119,1,Tianjin,206.0,156.0,129.0,196.0,177.0,29.0,36.0,108.0,94.0,7.0,25.0,7.0,7.0,2.55,2.04
20190119,1,Taiyuan,102.0,75.0,81.0,153.0,174.0,52.0,59.0,85.0,83.0,9.0,42.0,9.0,9.0,1.61,1.91
20190119,1,Guangzhou,80.0,58.0,38.0,109.0,63.0,8.0,6.0,98.0,61.0,4.0,78.0,4.0,4.0,1.49,1.2
20190119,1,Chengdu,115.0,87.0,80.0,139.0,114.0,7.0,6.0,69.0,51.0,5.0,57.0,5.0,5.0,1.3,0.9
20190119,1,Lhasa,31.0,13.0,9.0,31.0,26.0,7.0,7.0,18.0,15.0,66.0,96.0,66.0,66.0,0.55,0.5
20190119,1,Kunming,60.0,40.0,30.0,70.0,51.0,23.0,19.0,58.0,40.0,6.0,72.0,6.0,6.0,1.26,1.14
20190119,1,Hangzhou,119.0,90.0,73.0,161.0,128.0,9.0,9.0,73.0,58.0,4.0,97.0,4.0,4.0,1.44,1.16
20190119,1,Wuhan,120.0,91.0,100.0,130.0,136.0,7.0,8.0,79.0,75.0,4.0,35.0,4.0,4.0,1.68,1.87
20190119,1,Shenyang,217.0,167.0,97.0,227.0,133.0,44.0,58.0,78.0,64.0,11.0,46.0,11.0,11.0,2.47,1.79
20190119,1,Jinan,156.0,119.0,92.0,200.0,179.0,63.0,41.0,99.0,74.0,8.0,83.0,8.0,8.0,1.97,1.58
20190119,1,Haikou,39.0,14.0,29.0,39.0,45.0,5.0,7.0,9.0,10.0,65.0,125.0,65.0,65.0,0.67,0.97
20190119,1,Shijiazhuang,263.0,213.0,131.0,322.0,217.0,68.0,55.0,118.0,94.0,7.0,29.0,7.0,7.0,2.91,2.3
20190119,1,Fuzhou,61.0,37.0,34.0,71.0,66.0,5.0,6.0,52.0,30.0,23.0,111.0,23.0,23.0,0.8,0.82
20190119,1,Xining,55.0,35.0,29.0,59.0,51.0,20.0,18.0,45.0,44.0,34.0,70.0,34.0,34.0,1.17,1.1
20190119,1,Xi'an,139.0,106.0,109.0,166.0,156.0,23.0,19.0,94.0,83.0,6.0,34.0,6.0,6.0,1.83,1.53
20190119,1,Guiyang,40.0,28.0,26.0,39.0,41.0,14.0,12.0,31.0,23.0,10.0,49.0,10.0,10.0,0.87,0.81
20190119,1,Zhengzhou,189.0,142.0,103.0,171.0,165.0,18.0,23.0,88.0,93.0,4.0,39.0,4.0,4.0,1.4,1.34
20190119,1,Chongqing,106.0,80.0,68.0,110.0,98.0,8.0,9.0,52.0,51.0,9.0,35.0,9.0,9.0,1.02,0.98
20190119,1,Yinchuan,79.0,58.0,64.0,108.0,119.0,39.0,52.0,56.0,64.0,16.0,44.0,16.0,16.0,1.52,1.9
20190119,1,Changchun,95.0,71.0,48.0,88.0,69.0,45.0,32.0,65.0,55.0,10.0,56.0,10.0,10.0,1.31,1.1
20190119,1,Changsha,78.0,57.0,56.0,70.0,66.0,6.0,6.0,57.0,43.0,7.0,54.0,7.0,7.0,1.39,1.3
20190119,2,Shanghai,60.0,43.0,78.0,55.0,97.0,7.0,11.0,49.0,70.0,59.0,108.0,56.0,56.0,0.63,0.92
20190119,2,Urumqi,163.0,124.0,126.0,192.0,165.0,9.0,9.0,53.0,57.0,28.0,42.0,29.0,31.0,1.75,1.87
20190119,2,Lanzhou,50.0,25.0,29.0,50.0,62.0,11.0,20.0,25.0,40.0,52.0,75.0,55.0,59.0,0.47,0.67
20190119,2,Beijing,37.0,13.0,59.0,37.0,99.0,8.0,15.0,31.0,72.0,32.0,35.0,30.0,30.0,0.42,1.35
20190119,2,Nanjing,133.0,101.0,80.0,156.0,139.0,13.0,13.0,80.0,67.0,20.0,87.0,25.0,29.0,1.12,1.13
20190119,2,Nanning,126.0,96.0,52.0,141.0,90.0,9.0,11.0,57.0,55.0,16.0,61.0,15.0,16.0,1.56,1.33
20190119,2,Nanchang,113.0,55.0,52.0,176.0,109.0,9.0,13.0,55.0,50.0,7.0,49.0,9.0,11.0,1.56,1.31
20190119,2,Hefei,64.0,46.0,68.0,68.0,102.0,5.0,10.0,37.0,53.0,42.0,98.0,37.0,37.0,0.98,0.99
20190119,2,Hohhot,23.0,10.0,39.0,23.0,76.0,15.0,23.0,39.0,44.0,38.0,66.0,42.0,45.0,0.87,1.4
20190119,2,Harbin,215.0,165.0,109.0,199.0,141.0,40.0,46.0,71.0,64.0,16.0,45.0,15.0,15.0,2.47,1.72
