date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190217,0,Shanghai,40.0,19.0,40.0,40.0,58.0,5.0,6.0,20.0,22.0,72.0,83.0,75.0,77.0,0.49,0.66
20190217,0,Urumqi,143.0,109.0,85.0,97.0,106.0,11.0,10.0,75.0,66.0,33.0,72.0,51.0,60.0,1.87,1.67
20190217,0,Lanzhou,59.0,34.0,35.0,67.0,83.0,33.0,35.0,21.0,29.0,59.0,74.0,61.0,66.0,0.67,0.67
20190217,0,Beijing,19.0,10.0,8.0,19.0,19.0,4.0,3.0,16.0,13.0,61.0,79.0,64.0,75.0,0.39,0.34
20190217,0,Nanjing,40.0,23.0,53.0,40.0,75.0,8.0,11.0,30.0,27.0,55.0,88.0,60.0,78.0,0.6,0.78
20190217,0,Nanning,24.0,16.0,26.0,24.0,41.0,7.0,7.0,24.0,23.0,7.0,14.0,7.0,10.0,1.2,1.29
20190217,0,Nanchang,70.0,51.0,18.0,71.0,30.0,3.0,3.0,27.0,21.0,21.0,46.0,26.0,33.0,1.11,1.0
20190217,0,Hefei,60.0,43.0,90.0,44.0,99.0,5.0,5.0,26.0,31.0,62.0,71.0,65.0,65.0,0.58,0.97
20190217,0,Hohhot,64.0,46.0,40.0,60.0,48.0,25.0,21.0,73.0,47.0,12.0,93.0,32.0,75.0,1.75,1.47
20190217,0,Harbin,47.0,33.0,55.0,45.0,73.0,22.0,25.0,27.0,33.0,40.0,74.0,47.0,64.0,0.8,0.91
20190217,0,Tianjin,26.0,17.0,10.0,26.0,22.0,7.0,5.0,35.0,20.0,42.0,79.0,53.0,75.0,0.56,0.44
20190217,0,Taiyuan,42.0,21.0,18.0,42.0,41.0,20.0,16.0,43.0,28.0,40.0,88.0,53.0,76.0,0.67,0.66
20190217,0,Guangzhou,63.0,45.0,26.0,69.0,43.0,5.0,5.0,40.0,41.0,17.0,120.0,39.0,84.0,1.11,0.8
20190217,0,Chengdu,66.0,46.0,50.0,82.0,94.0,6.0,6.0,33.0,45.0,28.0,42.0,29.0,35.0,0.9,1.0
20190217,0,Lhasa,55.0,15.0,7.0,60.0,21.0,6.0,5.0,12.0,10.0,74.0,89.0,78.0,85.0,0.57,0.48
20190217,0,Kunming,52.0,27.0,21.0,53.0,37.0,18.0,15.0,50.0,31.0,27.0,87.0,52.0,81.0,0.86,0.68
20190217,0,Hangzhou,84.0,62.0,46.0,79.0,59.0,8.0,7.0,57.0,38.0,7.0,50.0,17.0,42.0,1.13,0.98
20190217,0,Wuhan,131.0,100.0,70.0,117.0,87.0,6.0,5.0,25.0,27.0,46.0,47.0,37.0,37.0,0.97,0.96
20190217,0,Shenyang,81.0,60.0,35.0,75.0,51.0,36.0,21.0,61.0,41.0,13.0,65.0,29.0,57.0,1.0,0.69
20190217,0,Jinan,59.0,36.0,38.0,68.0,59.0,30.0,13.0,68.0,37.0,17.0,92.0,47.0,83.0,0.79,0.62
20190217,0,Haikou,20.0,6.0,9.0,20.0,22.0,4.0,5.0,7.0,8.0,33.0,50.0,34.0,41.0,0.45,0.45
20190217,0,Shijiazhuang,193.0,145.0,42.0,162.0,52.0,50.0,18.0,70.0,35.0,18.0,84.0,50.0,77.0,1.17,0.76
20190217,0,Fuzhou,20.0,5.0,5.0,8.0,11.0,4.0,4.0,13.0,16.0,64.0,71.0,61.0,62.0,0.52,0.46
20190217,0,Xining,61.0,34.0,49.0,71.0,108.0,8.0,28.0,12.0,28.0,76.0,96.0,74.0,78.0,0.7,1.13
20190217,0,Xi'an,118.0,89.0,72.0,128.0,115.0,17.0,16.0,58.0,44.0,14.0,54.0,29.0,46.0,1.31,1.13
20190217,0,Guiyang,15.0,7.0,9.0,15.0,16.0,5.0,7.0,8.0,11.0,43.0,44.0,40.0,40.0,0.66,0.67
20190217,0,Zhengzhou,128.0,97.0,105.0,144.0,134.0,10.0,10.0,88.0,50.0,26.0,92.0,62.0,83.0,1.09,1.2
20190217,0,Chongqing,40.0,28.0,26.0,37.0,35.0,5.0,7.0,21.0,24.0,47.0,68.0,55.0,59.0,0.64,0.77
20190217,0,Yinchuan,56.0,31.0,22.0,62.0,41.0,22.0,21.0,32.0,22.0,48.0,83.0,62.0,77.0,1.12,1.22
20190217,0,Changchun,45.0,26.0,56.0,45.0,62.0,22.0,27.0,30.0,37.0,46.0,81.0,46.0,71.0,0.67,0.82
20190217,0,Changsha,31.0,22.0,18.0,16.0,16.0,4.0,4.0,25.0,23.0,18.0,27.0,12.0,21.0,0.97,1.1
