date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190604,0,Shanghai,37.0,26.0,30.0,32.0,30.0,4.0,5.0,23.0,23.0,85.0,164.0,105.0,144.0,0.6,0.59
20190604,0,Urumqi,62.0,19.0,12.0,73.0,35.0,6.0,6.0,77.0,20.0,29.0,109.0,87.0,101.0,0.88,0.58
20190604,0,Lanzhou,74.0,34.0,19.0,98.0,50.0,9.0,10.0,89.0,40.0,12.0,158.0,68.0,140.0,0.6,0.47
20190604,0,Beijing,86.0,54.0,28.0,121.0,55.0,2.0,2.0,27.0,27.0,114.0,203.0,151.0,186.0,0.8,0.53
20190604,0,Nanjing,52.0,31.0,44.0,53.0,73.0,14.0,15.0,33.0,33.0,130.0,199.0,130.0,172.0,0.82,0.91
20190604,0,Nanning,55.0,33.0,33.0,59.0,65.0,11.0,10.0,26.0,32.0,64.0,146.0,81.0,125.0,0.85,0.87
20190604,0,Nanchang,87.0,40.0,37.0,123.0,82.0,19.0,17.0,81.0,43.0,16.0,157.0,74.0,138.0,1.18,0.91
20190604,0,Hefei,64.0,35.0,33.0,78.0,62.0,5.0,4.0,35.0,29.0,93.0,163.0,121.0,154.0,0.73,0.73
20190604,0,Hohhot,55.0,23.0,18.0,60.0,51.0,10.0,10.0,47.0,34.0,63.0,136.0,89.0,122.0,0.58,0.53
20190604,0,Harbin,42.0,15.0,11.0,42.0,29.0,6.0,8.0,46.0,24.0,40.0,98.0,52.0,90.0,0.53,0.52
20190604,0,Tianjin,60.0,43.0,40.0,68.0,74.0,9.0,10.0,25.0,25.0,128.0,220.0,138.0,198.0,0.82,0.9
20190604,0,Taiyuan,86.0,40.0,35.0,121.0,82.0,10.0,13.0,82.0,47.0,41.0,171.0,99.0,146.0,0.6,0.6
20190604,0,Guangzhou,43.0,23.0,18.0,43.0,30.0,6.0,6.0,69.0,39.0,10.0,148.0,58.0,125.0,0.8,0.71
20190604,0,Chengdu,81.0,51.0,49.0,112.0,107.0,8.0,8.0,95.0,65.0,42.0,246.0,132.0,220.0,1.36,1.01
20190604,0,Lhasa,57.0,19.0,12.0,64.0,26.0,6.0,6.0,9.0,11.0,128.0,138.0,128.0,134.0,0.4,0.37
20190604,0,Kunming,49.0,26.0,34.0,49.0,61.0,8.0,10.0,25.0,45.0,75.0,177.0,108.0,149.0,0.6,0.9
20190604,0,Hangzhou,58.0,41.0,42.0,66.0,68.0,6.0,7.0,36.0,37.0,54.0,236.0,135.0,206.0,0.77,0.86
20190604,0,Wuhan,63.0,32.0,34.0,76.0,73.0,8.0,5.0,62.0,52.0,59.0,171.0,103.0,162.0,1.04,0.79
20190604,0,Shenyang,56.0,40.0,34.0,52.0,48.0,10.0,12.0,50.0,25.0,34.0,146.0,88.0,132.0,0.81,0.82
20190604,0,Jinan,91.0,48.0,42.0,132.0,109.0,20.0,13.0,36.0,20.0,118.0,237.0,170.0,218.0,1.05,0.58
20190604,0,Haikou,22.0,12.0,12.0,22.0,28.0,4.0,6.0,18.0,26.0,24.0,100.0,32.0,74.0,0.55,0.53
20190604,0,Shijiazhuang,64.0,24.0,39.0,78.0,99.0,15.0,15.0,49.0,28.0,89.0,204.0,151.0,197.0,0.74,0.76
20190604,0,Fuzhou,35.0,22.0,20.0,35.0,25.0,4.0,4.0,43.0,31.0,10.0,67.0,14.0,59.0,1.2,0.94
20190604,0,Xining,52.0,28.0,21.0,53.0,37.0,18.0,19.0,34.0,23.0,55.0,150.0,98.0,141.0,0.8,1.1
20190604,0,Xi'an,65.0,27.0,27.0,79.0,64.0,6.0,6.0,90.0,45.0,21.0,187.0,90.0,167.0,0.68,0.5
20190604,0,Guiyang,64.0,35.0,38.0,78.0,81.0,8.0,9.0,54.0,37.0,30.0,158.0,84.0,143.0,0.77,0.74
20190604,0,Zhengzhou,68.0,30.0,33.0,86.0,105.0,6.0,10.0,54.0,49.0,73.0,184.0,83.0,145.0,0.4,0.47
20190604,0,Chongqing,71.0,41.0,39.0,91.0,93.0,8.0,10.0,87.0,61.0,47.0,250.0,136.0,217.0,1.08,0.96
20190604,0,Yinchuan,70.0,26.0,17.0,89.0,55.0,11.0,11.0,55.0,37.0,60.0,146.0,89.0,137.0,0.6,0.68
20190604,0,Changchun,40.0,26.0,20.0,40.0,26.0,3.0,4.0,34.0,29.0,59.0,118.0,70.0,104.0,0.63,0.6
20190604,0,Changsha,70.0,38.0,32.0,89.0,61.0,10.0,10.0,68.0,40.0,37.0,182.0,93.0,166.0,0.93,0.86
20190604,3,Shanghai,40.0,28.0,30.0,34.0,31.0,4.0,5.0,17.0,23.0,73.0,164.0,73.0,75.0,0.59,0.59
20190604,3,Urumqi,56.0,20.0,13.0,61.0,38.0,7.0,6.0,41.0,23.0,41.0,108.0,43.0,48.0,0.65,0.58
20190604,3,Lanzhou,71.0,27.0,19.0,92.0,49.0,14.0,10.0,81.0,43.0,18.0,158.0,18.0,19.0,0.55,0.47
20190604,3,Beijing,68.0,49.0,31.0,54.0,58.0,2.0,2.0,17.0,25.0,114.0,203.0,114.0,116.0,0.67,0.56
20190604,3,Nanjing,64.0,46.0,42.0,71.0,70.0,14.0,15.0,30.0,32.0,118.0,199.0,124.0,132.0,0.88,0.9
20190604,3,Nanning,45.0,26.0,32.0,45.0,61.0,6.0,10.0,24.0,29.0,46.0,146.0,48.0,49.0,0.7,0.83
