date,hour,city,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190528,0,Shanghai,33.0,10.0,28.0,22.0,31.0,4.0,5.0,12.0,21.0,104.0,160.0,97.0,107.0,0.43,0.69
20190528,0,Urumqi,35.0,11.0,17.0,35.0,57.0,5.0,6.0,30.0,28.0,50.0,96.0,71.0,87.0,0.53,0.55
20190528,0,Lanzhou,46.0,24.0,20.0,46.0,34.0,6.0,5.0,39.0,23.0,36.0,131.0,58.0,106.0,0.6,0.6
20190528,0,Beijing,25.0,13.0,6.0,25.0,15.0,3.0,3.0,46.0,14.0,35.0,102.0,68.0,96.0,0.32,0.19
20190528,0,Nanjing,38.0,7.0,15.0,38.0,44.0,11.0,12.0,28.0,29.0,69.0,98.0,88.0,90.0,0.6,0.74
20190528,0,Nanning,38.0,22.0,24.0,38.0,38.0,7.0,6.0,30.0,24.0,42.0,110.0,61.0,84.0,0.6,0.59
20190528,0,Nanchang,66.0,20.0,17.0,82.0,52.0,5.0,4.0,16.0,19.0,129.0,144.0,133.0,136.0,0.73,0.7
20190528,0,Hefei,40.0,21.0,19.0,40.0,54.0,3.0,3.0,19.0,23.0,97.0,162.0,124.0,149.0,0.72,0.78
20190528,0,Hohhot,53.0,21.0,8.0,55.0,17.0,8.0,7.0,57.0,18.0,33.0,110.0,76.0,105.0,0.62,0.43
20190528,0,Harbin,22.0,6.0,6.0,17.0,12.0,8.0,9.0,12.0,15.0,71.0,84.0,50.0,77.0,0.41,0.52
20190528,0,Tianjin,53.0,23.0,8.0,56.0,22.0,8.0,4.0,87.0,21.0,7.0,111.0,58.0,103.0,0.49,0.31
20190528,0,Taiyuan,59.0,22.0,11.0,67.0,37.0,9.0,7.0,60.0,20.0,43.0,120.0,85.0,113.0,0.5,0.41
20190528,0,Guangzhou,35.0,17.0,13.0,33.0,25.0,6.0,5.0,69.0,39.0,4.0,134.0,45.0,97.0,0.75,0.63
20190528,0,Chengdu,40.0,13.0,25.0,40.0,69.0,5.0,5.0,22.0,38.0,70.0,101.0,78.0,92.0,0.56,0.77
20190528,0,Lhasa,35.0,13.0,10.0,35.0,24.0,7.0,7.0,23.0,11.0,105.0,146.0,125.0,142.0,0.37,0.32
20190528,0,Kunming,31.0,18.0,23.0,31.0,33.0,6.0,8.0,17.0,22.0,84.0,125.0,98.0,113.0,0.46,0.56
20190528,0,Hangzhou,28.0,9.0,17.0,28.0,29.0,6.0,5.0,18.0,19.0,90.0,143.0,80.0,112.0,0.55,0.64
20190528,0,Wuhan,59.0,10.0,19.0,67.0,73.0,6.0,5.0,18.0,31.0,111.0,140.0,120.0,134.0,0.44,0.71
20190528,0,Shenyang,41.0,20.0,10.0,41.0,23.0,18.0,7.0,45.0,19.0,25.0,95.0,43.0,89.0,0.53,0.41
20190528,0,Jinan,64.0,21.0,14.0,77.0,45.0,10.0,6.0,58.0,23.0,41.0,117.0,81.0,108.0,0.49,0.48
20190528,0,Haikou,15.0,6.0,11.0,10.0,22.0,4.0,4.0,22.0,17.0,48.0,82.0,51.0,71.0,0.45,0.45
20190528,0,Shijiazhuang,52.0,16.0,14.0,54.0,47.0,25.0,8.0,40.0,13.0,65.0,122.0,98.0,115.0,0.47,0.33
20190528,0,Fuzhou,18.0,6.0,21.0,10.0,35.0,4.0,4.0,16.0,21.0,56.0,118.0,50.0,80.0,0.5,0.58
20190528,0,Xining,52.0,36.0,23.0,54.0,32.0,8.0,8.0,48.0,21.0,30.0,101.0,74.0,96.0,0.77,0.53
20190528,0,Xi'an,26.0,15.0,19.0,26.0,71.0,4.0,4.0,23.0,19.0,55.0,94.0,61.0,85.0,0.37,0.34
20190528,0,Guiyang,29.0,8.0,19.0,19.0,32.0,4.0,5.0,8.0,15.0,93.0,109.0,75.0,94.0,0.52,0.66
20190528,0,Zhengzhou,44.0,14.0,22.0,44.0,115.0,4.0,5.0,23.0,15.0,89.0,116.0,101.0,113.0,0.39,0.47
20190528,0,Chongqing,55.0,30.0,51.0,59.0,84.0,4.0,6.0,21.0,40.0,50.0,116.0,53.0,77.0,0.52,0.96
20190528,0,Yinchuan,49.0,17.0,13.0,49.0,32.0,8.0,10.0,70.0,22.0,30.0,110.0,79.0,106.0,0.56,0.54
20190528,0,Changchun,21.0,8.0,6.0,21.0,13.0,4.0,3.0,20.0,16.0,59.0,78.0,60.0,74.0,0.41,0.43
20190528,0,Changsha,60.0,16.0,23.0,69.0,61.0,8.0,7.0,21.0,23.0,128.0,170.0,148.0,156.0,0.48,0.68
20190528,1,Shanghai,31.0,9.0,28.0,21.0,31.0,5.0,5.0,12.0,21.0,100.0,160.0,100.0,100.0,0.44,0.66
20190528,1,Urumqi,28.0,8.0,16.0,28.0,54.0,5.0,6.0,31.0,26.0,47.0,96.0,47.0,47.0,0.57,0.55
20190528,1,Lanzhou,43.0,24.0,20.0,43.0,34.0,6.0,5.0,41.0,25.0,34.0,116.0,34.0,34.0,0.47,0.6
20190528,1,Beijing,36.0,15.0,6.0,36.0,16.0,2.0,3.0,54.0,16.0,30.0,102.0,30.0,30.0,0.32,0.22
20190528,1,Nanjing,37.0,9.0,15.0,37.0,44.0,12.0,12.0,32.0,29.0,60.0,98.0,60.0,60.0,0.66,0.72
20190528,1,Nanning,42.0,24.0,24.0,42.0,38.0,6.0,6.0,26.0,24.0,38.0,110.0,38.0,38.0,0.59,0.59
20190528,1,Nanchang,65.0,25.0,17.0,79.0,55.0,5.0,4.0,14.0,18.0,121.0,144.0,121.0,121.0,0.71,0.69
20190528,1,Hefei,36.0,19.0,19.0,36.0,55.0,4.0,3.0,17.0,22.0,102.0,162.0,102.0,102.0,0.63,0.76
20190528,1,Hohhot,52.0,17.0,8.0,54.0,19.0,8.0,7.0,53.0,19.0,35.0,110.0,35.0,35.0,0.55,0.45
20190528,1,Harbin,21.0,7.0,6.0,17.0,12.0,8.0,9.0,14.0,15.0,68.0,85.0,68.0,68.0,0.42,0.52
20190528,1,Tianjin,56.0,20.0,8.0,61.0,23.0,10.0,4.0,77.0,24.0,20.0,111.0,20.0,20.0,0.46,0.31
20190528,1,Taiyuan,41.0,28.0,11.0,41.0,37.0,16.0,7.0,50.0,22.0,50.0,120.0,50.0,50.0,0.5,0.43
20190528,1,Guangzhou,34.0,16.0,13.0,34.0,25.0,6.0,5.0,66.0,40.0,3.0,134.0,3.0,3.0,0.74,0.63
20190528,1,Chengdu,38.0,14.0,24.0,38.0,68.0,5.0,5.0,21.0,36.0,67.0,101.0,67.0,67.0,0.54,0.74
20190528,1,Lhasa,31.0,11.0,10.0,27.0,23.0,7.0,7.0,22.0,12.0,100.0,146.0,100.0,100.0,0.35,0.32
20190528,1,Kunming,29.0,17.0,23.0,29.0,32.0,5.0,7.0,14.0,22.0,90.0,125.0,90.0,90.0,0.46,0.54
20190528,1,Hangzhou,30.0,9.0,16.0,30.0,29.0,7.0,5.0,18.0,19.0,86.0,143.0,86.0,86.0,0.58,0.64
20190528,1,Wuhan,56.0,10.0,19.0,61.0,73.0,6.0,5.0,17.0,29.0,108.0,140.0,108.0,108.0,0.44,0.7
20190528,1,Shenyang,43.0,22.0,11.0,43.0,23.0,25.0,8.0,39.0,20.0,27.0,95.0,27.0,27.0,0.54,0.42
20190528,1,Jinan,59.0,18.0,14.0,68.0,45.0,7.0,6.0,50.0,25.0,50.0,117.0,50.0,50.0,0.41,0.47
20190528,1,Haikou,18.0,5.0,10.0,11.0,21.0,4.0,4.0,18.0,17.0,56.0,82.0,56.0,56.0,0.45,0.45
20190528,1,Shijiazhuang,54.0,15.0,13.0,57.0,47.0,32.0,9.0,47.0,14.0,52.0,122.0,52.0,52.0,0.5,0.34
20190528,1,Fuzhou,14.0,7.0,20.0,12.0,34.0,3.0,4.0,22.0,21.0,46.0,118.0,46.0,46.0,0.52,0.58
