date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190617,0,七台河,30.0,21.0,10.0,29.0,10.0,5.0,5.0,33.0,30.0,32.0,73.0,50.0,64.0,0.5,0.3
20190617,0,三亚,22.0,9.0,12.0,22.0,27.0,2.0,2.0,18.0,17.0,37.0,60.0,52.0,54.0,0.55,0.6
20190617,0,三明,40.0,22.0,20.0,40.0,40.0,5.0,6.0,33.0,21.0,32.0,151.0,76.0,140.0,0.63,0.63
20190617,0,三门峡,45.0,17.0,21.0,45.0,52.0,2.0,5.0,12.0,26.0,116.0,184.0,131.0,157.0,0.57,0.57
20190617,0,上海,119.0,90.0,77.0,103.0,73.0,8.0,11.0,62.0,42.0,86.0,264.0,175.0,242.0,0.71,0.7
20190617,0,上饶,59.0,33.0,34.0,67.0,64.0,10.0,18.0,24.0,19.0,89.0,161.0,129.0,151.0,0.65,0.6
20190617,0,东莞,41.0,20.0,25.0,41.0,41.0,8.0,9.0,18.0,22.0,117.0,181.0,124.0,166.0,0.72,0.72
20190617,0,东营,26.0,5.0,6.0,19.0,30.0,4.0,4.0,6.0,6.0,84.0,103.0,93.0,98.0,0.15,0.17
20190617,0,中卫,42.0,14.0,17.0,42.0,37.0,8.0,10.0,63.0,32.0,41.0,144.0,105.0,132.0,0.7,0.65
20190617,0,中山,39.0,19.0,21.0,28.0,27.0,2.0,2.0,8.0,15.0,126.0,154.0,132.0,146.0,0.57,0.57
20190617,0,临夏州,53.0,17.0,14.0,55.0,38.0,12.0,11.0,19.0,15.0,42.0,119.0,78.0,104.0,0.5,0.5
20190617,0,临安,59.0,42.0,34.0,55.0,45.0,3.0,3.0,24.0,17.0,33.0,132.0,64.0,111.0,0.8,0.7
20190617,0,临汾,57.0,21.0,31.0,64.0,75.0,11.0,22.0,25.0,26.0,151.0,269.0,176.0,238.0,0.66,1.18
20190617,0,临沂,55.0,17.0,26.0,60.0,78.0,7.0,12.0,32.0,30.0,70.0,204.0,114.0,159.0,0.45,0.55
20190617,0,临沧,37.0,26.0,27.0,36.0,20.0,5.0,6.0,20.0,14.0,26.0,78.0,51.0,72.0,0.65,0.6
20190617,0,丹东,17.0,8.0,6.0,17.0,14.0,9.0,7.0,20.0,11.0,33.0,76.0,52.0,73.0,0.5,0.47
20190617,0,丽水,43.0,17.0,22.0,43.0,48.0,7.0,7.0,41.0,22.0,50.0,162.0,112.0,138.0,0.47,0.53
20190617,0,丽江,29.0,20.0,13.0,26.0,16.0,12.0,11.0,15.0,16.0,57.0,75.0,58.0,69.0,0.55,0.6
20190617,0,义乌,57.0,36.0,38.0,63.0,69.0,11.0,9.0,28.0,40.0,76.0,160.0,79.0,136.0,0.6,0.65
20190617,0,乌兰察布,37.0,20.0,17.0,24.0,22.0,16.0,12.0,14.0,8.0,119.0,171.0,142.0,152.0,2.15,0.45
20190617,0,乌海,91.0,38.0,37.0,132.0,91.0,108.0,81.0,70.0,52.0,43.0,155.0,77.0,137.0,1.57,1.53
20190617,0,乌鲁木齐,55.0,13.0,12.0,59.0,50.0,6.0,8.0,21.0,29.0,82.0,158.0,104.0,126.0,0.55,0.47
20190617,0,乐山,55.0,39.0,28.0,53.0,35.0,8.0,9.0,37.0,24.0,25.0,79.0,53.0,64.0,0.9,0.6
20190617,0,九江,56.0,40.0,32.0,43.0,62.0,8.0,13.0,21.0,35.0,54.0,111.0,75.0,97.0,0.67,0.57
20190617,0,乳山,26.0,9.0,9.0,20.0,30.0,6.0,7.0,11.0,18.0,83.0,109.0,99.0,105.0,0.5,0.5
20190617,0,云浮,37.0,26.0,22.0,36.0,38.0,10.0,10.0,13.0,18.0,94.0,120.0,95.0,106.0,0.6,0.7
20190617,0,五家渠,71.0,27.0,14.0,91.0,52.0,6.0,6.0,8.0,13.0,78.0,127.0,100.0,120.0,0.4,0.4
20190617,0,亳州,44.0,25.0,32.0,44.0,58.0,8.0,12.0,12.0,13.0,113.0,189.0,138.0,171.0,0.6,0.65
20190617,0,伊春,26.0,15.0,11.0,26.0,20.0,5.0,6.0,7.0,6.0,23.0,72.0,39.0,63.0,0.4,0.4
20190617,0,伊犁哈萨克州,26.0,16.0,15.0,19.0,33.0,8.0,9.0,19.0,20.0,84.0,132.0,100.0,114.0,0.6,0.67
20190617,0,佛山,38.0,23.0,19.0,38.0,41.0,6.0,6.0,26.0,26.0,89.0,169.0,126.0,156.0,0.76,0.74
20190617,0,佳木斯,44.0,19.0,7.0,44.0,21.0,7.0,6.0,42.0,14.0,8.0,68.0,34.0,66.0,0.45,0.33
20190617,0,保定,38.0,23.0,21.0,38.0,36.0,18.0,9.0,29.0,21.0,60.0,122.0,92.0,99.0,0.33,0.37
20190617,0,保山,22.0,5.0,9.0,22.0,20.0,3.0,3.0,17.0,12.0,48.0,84.0,63.0,79.0,0.35,0.3
20190617,0,信阳,44.0,22.0,28.0,44.0,47.0,8.0,8.0,8.0,11.0,108.0,174.0,122.0,152.0,0.45,0.63
20190617,0,克州,47.0,5.0,8.0,31.0,28.0,2.0,2.0,16.0,14.0,150.0,163.0,148.0,150.0,0.5,0.4
