date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190324,0,七台河,37.0,26.0,25.0,,44.0,4.0,9.0,13.0,36.0,88.0,88.0,73.0,76.0,0.5,0.7
20190324,0,三亚,28.0,14.0,12.0,28.0,25.0,2.0,3.0,6.0,7.0,46.0,53.0,47.0,50.0,0.5,0.45
20190324,0,三明,11.0,5.0,4.0,9.0,8.0,3.0,4.0,11.0,10.0,34.0,53.0,37.0,50.0,0.53,0.63
20190324,0,三门峡,92.0,27.0,33.0,133.0,89.0,13.0,11.0,30.0,43.0,58.0,112.0,75.0,99.0,0.6,0.57
20190324,0,上海,93.0,69.0,28.0,72.0,43.0,7.0,8.0,32.0,37.0,96.0,121.0,92.0,102.0,0.74,0.67
20190324,0,上饶,45.0,25.0,31.0,45.0,45.0,22.0,9.0,20.0,18.0,56.0,100.0,59.0,81.0,0.55,0.6
20190324,0,东莞,11.0,5.0,16.0,8.0,22.0,7.0,7.0,21.0,27.0,29.0,30.0,24.0,25.0,0.84,0.92
20190324,0,东营,53.0,29.0,17.0,56.0,44.0,23.0,11.0,46.0,20.0,37.0,97.0,68.0,91.0,0.73,0.4
20190324,0,中卫,58.0,22.0,25.0,66.0,96.0,15.0,14.0,26.0,32.0,67.0,111.0,83.0,99.0,0.65,0.75
20190324,0,中山,13.0,5.0,14.0,13.0,24.0,5.0,5.0,26.0,32.0,13.0,28.0,12.0,12.0,0.7,0.73
20190324,0,临夏州,133.0,101.0,54.0,172.0,93.0,15.0,9.0,46.0,29.0,26.0,123.0,77.0,111.0,1.45,0.95
20190324,0,临安,69.0,40.0,22.0,87.0,45.0,3.0,3.0,39.0,23.0,38.0,97.0,59.0,89.0,0.7,0.5
20190324,0,临汾,73.0,38.0,22.0,96.0,59.0,22.0,19.0,81.0,36.0,8.0,132.0,60.0,106.0,1.26,0.8
20190324,0,临沂,65.0,29.0,42.0,79.0,96.0,9.0,15.0,37.0,42.0,63.0,113.0,77.0,99.0,0.43,0.6
20190324,0,临沧,70.0,51.0,38.0,72.0,59.0,14.0,15.0,17.0,16.0,64.0,103.0,104.0,94.0,1.2,1.0
20190324,0,丹东,42.0,22.0,22.0,42.0,37.0,14.0,16.0,36.0,21.0,38.0,85.0,56.0,76.0,0.82,0.7
20190324,0,丽水,30.0,21.0,22.0,28.0,34.0,6.0,6.0,29.0,19.0,26.0,84.0,52.0,75.0,0.47,0.47
20190324,0,丽江,44.0,11.0,8.0,44.0,42.0,7.0,7.0,14.0,10.0,76.0,102.0,89.0,97.0,0.75,0.65
20190324,0,义乌,49.0,28.0,22.0,49.0,38.0,10.0,8.0,60.0,34.0,44.0,110.0,57.0,95.0,0.6,0.5
20190324,0,乌兰察布,40.0,28.0,16.0,40.0,28.0,24.0,16.0,19.0,17.0,88.0,101.0,83.0,88.0,0.5,0.4
20190324,0,乌海,70.0,36.0,20.0,90.0,72.0,32.0,49.0,72.0,32.0,19.0,101.0,62.0,92.0,1.2,0.7
20190324,0,乌鲁木齐,89.0,57.0,56.0,127.0,124.0,13.0,12.0,90.0,50.0,20.0,120.0,79.0,101.0,1.44,1.08
20190324,0,乐山,55.0,36.0,26.0,59.0,45.0,6.0,9.0,32.0,29.0,37.0,75.0,50.0,61.0,0.53,0.5
20190324,0,九江,58.0,41.0,24.0,63.0,33.0,8.0,8.0,54.0,24.0,46.0,101.0,63.0,92.0,0.57,0.42
20190324,0,乳山,42.0,15.0,14.0,42.0,35.0,5.0,5.0,32.0,19.0,28.0,90.0,65.0,87.0,0.75,0.6
20190324,0,云浮,15.0,6.0,12.0,15.0,27.0,8.0,7.0,16.0,14.0,22.0,40.0,24.0,37.0,0.55,0.5
20190324,0,五家渠,81.0,60.0,58.0,68.0,104.0,9.0,10.0,44.0,41.0,36.0,100.0,72.0,91.0,1.5,1.4
20190324,0,亳州,109.0,82.0,59.0,120.0,91.0,11.0,8.0,47.0,29.0,49.0,124.0,84.0,110.0,0.5,0.35
20190324,0,伊春,94.0,70.0,24.0,88.0,35.0,7.0,7.0,20.0,13.0,77.0,92.0,80.0,87.0,0.55,0.4
20190324,0,伊犁哈萨克州,123.0,79.0,39.0,196.0,88.0,19.0,13.0,50.0,26.0,36.0,111.0,80.0,100.0,1.2,0.87
20190324,0,佛山,16.0,8.0,14.0,13.0,30.0,5.0,7.0,32.0,32.0,18.0,27.0,15.0,21.0,0.79,0.75
20190324,0,佳木斯,49.0,34.0,15.0,44.0,20.0,7.0,8.0,15.0,12.0,82.0,88.0,72.0,86.0,0.5,0.4
20190324,0,保定,61.0,32.0,16.0,71.0,43.0,19.0,6.0,25.0,13.0,62.0,103.0,83.0,95.0,0.48,0.27
20190324,0,保山,57.0,35.0,38.0,64.0,64.0,7.0,6.0,25.0,20.0,90.0,131.0,114.0,127.0,0.6,0.6
20190324,0,信阳,116.0,88.0,49.0,152.0,92.0,5.0,8.0,46.0,29.0,22.0,100.0,58.0,90.0,0.8,0.53
20190324,0,克州,500.0,233.0,192.0,1070.0,780.0,5.0,5.0,32.0,10.0,20.0,77.0,58.0,75.0,1.6,1.6
20190324,0,克拉玛依,70.0,32.0,18.0,89.0,58.0,7.0,6.0,20.0,21.0,83.0,117.0,98.0,108.0,0.54,0.48
20190324,0,六安,67.0,47.0,27.0,84.0,54.0,8.0,8.0,80.0,43.0,35.0,89.0,57.0,78.0,0.65,0.47
20190324,0,六盘水,68.0,49.0,18.0,70.0,38.0,11.0,14.0,21.0,19.0,63.0,95.0,73.0,86.0,0.53,0.4
20190324,0,兰州,101.0,46.0,40.0,152.0,113.0,14.0,16.0,54.0,66.0,62.0,142.0,79.0,124.0,0.8,0.93
20190324,0,兴安盟,33.0,18.0,16.0,33.0,29.0,9.0,5.0,18.0,8.0,55.0,90.0,67.0,85.0,1.3,0.33
20190324,0,内江,23.0,16.0,14.0,20.0,23.0,4.0,4.0,14.0,15.0,44.0,84.0,48.0,76.0,0.4,0.38
20190324,0,凉山州,21.0,11.0,12.0,21.0,23.0,12.0,10.0,11.0,11.0,63.0,87.0,67.0,79.0,0.53,0.53
20190324,0,包头,100.0,61.0,28.0,150.0,59.0,21.0,24.0,80.0,39.0,5.0,92.0,42.0,81.0,1.5,0.94
20190324,0,北京,59.0,27.0,11.0,67.0,33.0,6.0,3.0,36.0,14.0,43.0,90.0,67.0,81.0,0.35,0.26
20190324,0,北海,30.0,21.0,30.0,27.0,50.0,6.0,6.0,13.0,15.0,34.0,43.0,36.0,38.0,0.83,0.83
20190324,0,十堰,52.0,23.0,16.0,53.0,43.0,11.0,10.0,17.0,16.0,61.0,108.0,78.0,96.0,0.6,0.67
20190324,0,南京,68.0,43.0,28.0,85.0,56.0,13.0,13.0,78.0,44.0,34.0,118.0,69.0,97.0,0.67,0.7
20190324,0,南充,39.0,27.0,18.0,36.0,36.0,4.0,4.0,29.0,22.0,30.0,86.0,44.0,73.0,0.44,0.36
20190324,0,南宁,34.0,12.0,18.0,34.0,39.0,9.0,8.0,31.0,24.0,32.0,44.0,28.0,37.0,0.73,0.71
20190324,0,南平,16.0,5.0,6.0,10.0,11.0,3.0,5.0,8.0,9.0,50.0,67.0,44.0,56.0,0.6,0.7
20190324,0,南昌,58.0,24.0,17.0,65.0,39.0,7.0,6.0,67.0,28.0,31.0,104.0,60.0,87.0,0.49,0.34
20190324,0,南通,35.0,21.0,31.0,35.0,43.0,9.0,14.0,21.0,27.0,78.0,110.0,89.0,101.0,0.53,0.75
20190324,0,南阳,118.0,89.0,46.0,136.0,83.0,8.0,8.0,31.0,32.0,82.0,112.0,88.0,97.0,0.84,0.76
20190324,0,博州,73.0,35.0,28.0,96.0,68.0,13.0,10.0,73.0,18.0,29.0,117.0,92.0,111.0,2.4,0.8
20190324,0,即墨,53.0,27.0,21.0,55.0,43.0,10.0,9.0,29.0,26.0,61.0,100.0,70.0,96.0,0.5,0.45
20190324,0,厦门,28.0,7.0,13.0,18.0,33.0,4.0,7.0,13.0,25.0,91.0,96.0,70.0,74.0,0.4,0.5
20190324,0,双鸭山,81.0,38.0,26.0,112.0,42.0,11.0,6.0,26.0,18.0,47.0,84.0,47.0,80.0,1.27,0.53
20190324,0,句容,108.0,81.0,37.0,120.0,57.0,6.0,7.0,51.0,37.0,36.0,117.0,56.0,103.0,1.0,0.75
20190324,0,台州,50.0,21.0,11.0,50.0,27.0,5.0,4.0,19.0,12.0,87.0,118.0,104.0,112.0,0.47,0.37
20190324,0,合肥,96.0,66.0,31.0,142.0,64.0,10.0,5.0,116.0,51.0,5.0,113.0,51.0,98.0,1.22,0.54
20190324,0,吉安,52.0,33.0,27.0,54.0,45.0,13.0,13.0,22.0,21.0,48.0,65.0,49.0,58.0,0.48,0.5
20190324,0,吉林,24.0,10.0,34.0,23.0,48.0,6.0,9.0,11.0,19.0,78.0,104.0,79.0,98.0,0.53,0.67
20190324,0,吐鲁番地区,176.0,78.0,79.0,301.0,243.0,7.0,7.0,63.0,34.0,29.0,98.0,71.0,93.0,0.95,0.75
20190324,0,吕梁,61.0,23.0,18.0,71.0,64.0,14.0,14.0,65.0,35.0,4.0,97.0,47.0,93.0,0.53,0.57
20190324,0,吴忠,62.0,28.0,24.0,73.0,69.0,17.0,16.0,31.0,32.0,81.0,109.0,90.0,96.0,0.7,0.73
20190324,0,吴江,68.0,49.0,22.0,63.0,44.0,8.0,9.0,51.0,32.0,48.0,125.0,84.0,114.0,0.7,0.63
20190324,0,周口,91.0,68.0,59.0,117.0,115.0,15.0,12.0,47.0,32.0,56.0,120.0,82.0,108.0,0.97,0.95
20190324,0,呼伦贝尔,25.0,11.0,13.0,24.0,29.0,3.0,3.0,5.0,6.0,81.0,95.0,86.0,92.0,0.3,0.35
20190324,0,呼和浩特,88.0,65.0,24.0,117.0,50.0,19.0,15.0,82.0,33.0,13.0,101.0,61.0,93.0,1.28,0.75
20190324,0,和田地区,500.0,719.0,548.0,2306.0,1816.0,14.0,17.0,36.0,32.0,20.0,68.0,34.0,44.0,1.4,1.5
20190324,0,咸宁,64.0,46.0,29.0,58.0,52.0,5.0,5.0,30.0,20.0,29.0,113.0,57.0,100.0,0.7,0.53
20190324,0,咸阳,68.0,35.0,44.0,86.0,105.0,12.0,10.0,58.0,48.0,51.0,121.0,92.0,109.0,0.5,0.53
20190324,0,哈密地区,96.0,43.0,22.0,142.0,86.0,17.0,23.0,84.0,33.0,11.0,100.0,61.0,92.0,1.4,0.85
20190324,0,哈尔滨,37.0,22.0,36.0,37.0,55.0,14.0,13.0,24.0,26.0,55.0,94.0,57.0,86.0,0.66,0.73
20190324,0,唐山,54.0,28.0,16.0,57.0,32.0,11.0,10.0,71.0,26.0,11.0,92.0,51.0,87.0,0.67,0.47
20190324,0,商丘,76.0,25.0,42.0,102.0,81.0,9.0,10.0,70.0,31.0,19.0,96.0,56.0,89.0,0.43,0.47
20190324,0,商洛,46.0,27.0,22.0,46.0,57.0,13.0,9.0,24.0,27.0,76.0,110.0,77.0,99.0,0.45,0.5
20190324,0,喀什地区,500.0,274.0,262.0,827.0,815.0,11.0,8.0,74.0,36.0,16.0,88.0,66.0,84.0,1.35,0.85
20190324,0,嘉兴,51.0,26.0,21.0,51.0,41.0,6.0,8.0,32.0,27.0,67.0,119.0,83.0,103.0,0.67,0.63
20190324,0,嘉峪关,93.0,36.0,31.0,136.0,114.0,4.0,20.0,22.0,24.0,85.0,110.0,98.0,105.0,0.35,0.7
20190324,0,四平,39.0,12.0,13.0,39.0,29.0,6.0,5.0,21.0,16.0,58.0,85.0,64.0,80.0,0.15,0.37
20190324,0,固原,70.0,29.0,24.0,90.0,99.0,12.0,12.0,53.0,36.0,67.0,112.0,91.0,104.0,0.8,0.85
20190324,0,塔城地区,67.0,39.0,10.0,84.0,32.0,4.0,4.0,8.0,12.0,82.0,133.0,110.0,126.0,0.8,1.0
20190324,0,大兴安岭地区,20.0,10.0,13.0,10.0,11.0,20.0,8.0,17.0,9.0,64.0,98.0,83.0,95.0,0.5,0.3
20190324,0,大同,53.0,29.0,20.0,56.0,47.0,64.0,30.0,50.0,24.0,37.0,82.0,56.0,78.0,1.48,1.1
20190324,0,大庆,38.0,15.0,52.0,38.0,66.0,10.0,10.0,11.0,14.0,61.0,103.0,74.0,95.0,0.36,0.52
20190324,0,大理州,47.0,33.0,29.0,47.0,50.0,4.0,5.0,8.0,16.0,114.0,117.0,108.0,108.0,0.65,0.65
20190324,0,大连,23.0,13.0,16.0,23.0,29.0,6.0,8.0,19.0,18.0,74.0,91.0,77.0,86.0,0.42,0.35
20190324,0,天水,79.0,38.0,30.0,108.0,87.0,16.0,14.0,51.0,39.0,75.0,118.0,96.0,111.0,0.6,0.55
20190324,0,天津,51.0,28.0,13.0,52.0,38.0,9.0,6.0,45.0,20.0,52.0,92.0,63.0,88.0,0.6,0.41
20190324,0,太仓,71.0,52.0,27.0,86.0,46.0,7.0,8.0,31.0,27.0,80.0,120.0,87.0,104.0,0.7,0.5
20190324,0,太原,64.0,36.0,18.0,78.0,58.0,16.0,16.0,76.0,34.0,13.0,97.0,52.0,82.0,0.83,0.73
20190324,0,威海,23.0,11.0,19.0,23.0,41.0,5.0,4.0,13.0,11.0,72.0,96.0,82.0,90.0,0.37,0.43
20190324,0,娄底,51.0,27.0,19.0,52.0,33.0,5.0,4.0,37.0,14.0,23.0,87.0,60.0,79.0,0.55,0.43
20190324,0,孝感,62.0,34.0,25.0,73.0,52.0,5.0,5.0,22.0,14.0,46.0,108.0,70.0,95.0,0.95,0.75
20190324,0,宁德,27.0,7.0,17.0,8.0,30.0,5.0,6.0,13.0,17.0,87.0,102.0,86.0,86.0,0.3,0.2
20190324,0,宁波,64.0,42.0,18.0,78.0,37.0,9.0,7.0,89.0,36.0,18.0,121.0,65.0,110.0,0.85,0.53
20190324,0,安庆,66.0,48.0,35.0,68.0,47.0,8.0,8.0,32.0,17.0,69.0,128.0,96.0,116.0,0.77,0.53
20190324,0,安康,62.0,25.0,18.0,73.0,49.0,10.0,12.0,41.0,24.0,26.0,109.0,55.0,92.0,0.6,0.6
20190324,0,安阳,65.0,28.0,26.0,79.0,89.0,10.0,11.0,53.0,32.0,38.0,98.0,65.0,94.0,0.53,0.73
20190324,0,安顺,46.0,32.0,14.0,38.0,21.0,15.0,13.0,13.0,12.0,38.0,62.0,46.0,56.0,0.57,0.47
20190324,0,定西,60.0,28.0,28.0,70.0,84.0,7.0,12.0,34.0,30.0,61.0,113.0,92.0,108.0,0.45,0.5
20190324,0,宜兴,83.0,61.0,32.0,68.0,42.0,12.0,13.0,40.0,31.0,46.0,110.0,68.0,96.0,0.8,0.65
20190324,0,宜宾,60.0,41.0,24.0,69.0,40.0,15.0,11.0,44.0,27.0,18.0,95.0,44.0,79.0,0.56,0.44
20190324,0,宜昌,61.0,44.0,19.0,71.0,41.0,8.0,8.0,38.0,25.0,18.0,99.0,53.0,86.0,0.92,0.7
20190324,0,宜春,35.0,21.0,23.0,35.0,36.0,5.0,9.0,21.0,19.0,39.0,72.0,59.0,66.0,0.43,0.47
20190324,0,宝鸡,86.0,51.0,52.0,122.0,117.0,8.0,12.0,63.0,42.0,26.0,124.0,67.0,107.0,0.74,0.8
20190324,0,宣城,61.0,44.0,39.0,69.0,54.0,5.0,6.0,65.0,30.0,40.0,116.0,78.0,108.0,0.63,0.53
20190324,0,宿州,101.0,76.0,50.0,139.0,84.0,13.0,6.0,38.0,15.0,50.0,117.0,71.0,106.0,0.6,0.5
20190324,0,宿迁,118.0,89.0,46.0,154.0,82.0,14.0,9.0,48.0,35.0,43.0,124.0,74.0,113.0,0.8,0.6
20190324,0,寿光,75.0,34.0,26.0,100.0,87.0,14.0,12.0,43.0,30.0,37.0,83.0,61.0,79.0,0.8,0.85
20190324,0,山南,33.0,5.0,10.0,16.0,44.0,4.0,4.0,4.0,6.0,104.0,123.0,110.0,112.0,0.5,0.5
20190324,0,岳阳,69.0,44.0,28.0,87.0,49.0,4.0,6.0,41.0,17.0,16.0,89.0,58.0,81.0,0.9,0.84
20190324,0,崇左,45.0,14.0,30.0,45.0,75.0,6.0,4.0,13.0,16.0,49.0,51.0,42.0,44.0,0.6,0.7
20190324,0,巴中,30.0,10.0,14.0,22.0,33.0,4.0,4.0,8.0,21.0,95.0,104.0,68.0,89.0,0.1,0.2
20190324,0,巴彦淖尔,51.0,34.0,18.0,52.0,33.0,16.0,15.0,25.0,18.0,58.0,90.0,70.0,87.0,0.75,0.55
20190324,0,常州,149.0,114.0,42.0,159.0,67.0,15.0,12.0,47.0,38.0,55.0,109.0,67.0,100.0,1.1,0.67
20190324,0,常德,76.0,56.0,34.0,91.0,47.0,7.0,9.0,58.0,30.0,15.0,106.0,60.0,86.0,1.15,0.9
20190324,0,常熟,65.0,47.0,30.0,79.0,53.0,15.0,16.0,27.0,31.0,84.0,113.0,82.0,102.0,0.53,0.5
20190324,0,平凉,67.0,38.0,18.0,83.0,66.0,14.0,13.0,61.0,34.0,49.0,110.0,89.0,101.0,0.9,0.5
20190324,0,平度,56.0,28.0,21.0,62.0,55.0,7.0,7.0,37.0,19.0,36.0,94.0,55.0,90.0,0.7,0.65
20190324,0,平顶山,91.0,50.0,44.0,131.0,110.0,14.0,18.0,43.0,37.0,64.0,107.0,77.0,100.0,0.73,0.87
20190324,0,广元,33.0,10.0,17.0,33.0,42.0,13.0,12.0,14.0,24.0,69.0,89.0,76.0,82.0,0.47,0.5
