date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190317,0,七台河,34.0,21.0,33.0,34.0,49.0,4.0,13.0,21.0,44.0,85.0,93.0,73.0,86.0,0.6,0.8
20190317,0,三亚,40.0,22.0,16.0,40.0,31.0,3.0,3.0,8.0,6.0,85.0,121.0,97.0,114.0,0.65,0.65
20190317,0,三明,42.0,28.0,27.0,42.0,48.0,3.0,8.0,30.0,31.0,30.0,93.0,60.0,81.0,0.6,0.63
20190317,0,三门峡,59.0,29.0,25.0,68.0,77.0,9.0,12.0,65.0,50.0,23.0,124.0,57.0,95.0,0.93,0.7
20190317,0,上海,84.0,62.0,39.0,74.0,76.0,8.0,9.0,54.0,55.0,86.0,160.0,102.0,137.0,0.71,0.68
20190317,0,上饶,52.0,26.0,31.0,53.0,66.0,13.0,21.0,32.0,34.0,46.0,125.0,73.0,109.0,0.5,0.55
20190317,0,东莞,56.0,30.0,44.0,62.0,66.0,10.0,12.0,62.0,57.0,48.0,161.0,82.0,124.0,0.68,0.8
20190317,0,东营,81.0,57.0,41.0,111.0,100.0,16.0,17.0,65.0,38.0,45.0,135.0,92.0,120.0,0.73,0.67
20190317,0,中卫,46.0,30.0,22.0,46.0,45.0,14.0,15.0,53.0,29.0,30.0,112.0,68.0,101.0,0.85,0.7
20190317,0,中山,39.0,17.0,33.0,39.0,57.0,7.0,9.0,26.0,53.0,80.0,122.0,81.0,106.0,0.47,0.67
20190317,0,临夏州,67.0,33.0,28.0,84.0,60.0,11.0,13.0,23.0,28.0,71.0,138.0,94.0,124.0,0.85,1.15
20190317,0,临安,69.0,30.0,38.0,88.0,81.0,7.0,9.0,26.0,32.0,51.0,114.0,55.0,93.0,0.9,0.9
20190317,0,临汾,78.0,52.0,34.0,105.0,72.0,26.0,29.0,74.0,48.0,20.0,142.0,71.0,112.0,1.26,0.88
20190317,0,临沂,100.0,62.0,45.0,150.0,120.0,19.0,21.0,40.0,45.0,74.0,145.0,81.0,124.0,0.55,0.7
20190317,0,临沧,69.0,50.0,64.0,56.0,81.0,13.0,12.0,16.0,14.0,77.0,140.0,114.0,134.0,0.8,0.9
20190317,0,丹东,79.0,58.0,47.0,84.0,64.0,20.0,28.0,33.0,25.0,37.0,93.0,64.0,89.0,1.52,1.0
20190317,0,丽水,55.0,37.0,29.0,60.0,54.0,9.0,9.0,38.0,28.0,63.0,146.0,106.0,135.0,0.63,0.57
20190317,0,丽江,31.0,6.0,12.0,31.0,47.0,9.0,8.0,9.0,10.0,81.0,104.0,92.0,100.0,0.7,0.65
20190317,0,义乌,96.0,62.0,49.0,141.0,107.0,16.0,15.0,135.0,80.0,10.0,165.0,45.0,137.0,1.1,0.75
20190317,0,乌兰察布,34.0,24.0,14.0,34.0,24.0,23.0,18.0,38.0,13.0,42.0,104.0,74.0,102.0,0.7,0.25
20190317,0,乌海,78.0,40.0,36.0,106.0,95.0,70.0,41.0,74.0,48.0,8.0,98.0,50.0,92.0,1.33,1.23
20190317,0,乌鲁木齐,176.0,133.0,113.0,235.0,165.0,11.0,8.0,71.0,55.0,25.0,44.0,31.0,38.0,3.07,2.28
20190317,0,乐山,66.0,48.0,40.0,55.0,46.0,14.0,6.0,42.0,30.0,30.0,82.0,49.0,66.0,0.67,0.6
20190317,0,九江,68.0,44.0,43.0,85.0,105.0,19.0,15.0,61.0,57.0,20.0,90.0,39.0,72.0,0.57,0.6
20190317,0,乳山,69.0,44.0,23.0,88.0,66.0,13.0,10.0,45.0,28.0,29.0,104.0,72.0,99.0,1.45,0.9
20190317,0,云浮,79.0,58.0,35.0,89.0,59.0,15.0,13.0,65.0,42.0,27.0,103.0,59.0,90.0,1.1,0.8
20190317,0,五家渠,245.0,195.0,180.0,307.0,264.0,15.0,12.0,63.0,43.0,4.0,26.0,15.0,20.0,3.2,2.7
20190317,0,亳州,81.0,46.0,42.0,112.0,79.0,9.0,7.0,103.0,39.0,3.0,140.0,59.0,130.0,0.55,0.45
20190317,0,伊春,34.0,18.0,15.0,34.0,31.0,6.0,6.0,11.0,17.0,75.0,85.0,70.0,80.0,0.35,0.35
20190317,0,伊犁哈萨克州,138.0,61.0,51.0,225.0,130.0,19.0,15.0,52.0,38.0,35.0,102.0,70.0,92.0,1.17,1.23
20190317,0,佛山,64.0,36.0,43.0,77.0,79.0,15.0,12.0,73.0,62.0,31.0,156.0,86.0,122.0,0.74,0.85
20190317,0,佳木斯,38.0,24.0,23.0,38.0,32.0,7.0,9.0,21.0,20.0,54.0,90.0,60.0,84.0,0.5,0.52
20190317,0,保定,80.0,53.0,39.0,110.0,84.0,26.0,16.0,74.0,43.0,17.0,103.0,55.0,85.0,1.0,0.58
20190317,0,保山,51.0,31.0,37.0,52.0,64.0,6.0,6.0,9.0,11.0,96.0,129.0,108.0,118.0,0.55,0.65
20190317,0,信阳,62.0,42.0,38.0,73.0,71.0,8.0,8.0,14.0,26.0,100.0,165.0,121.0,151.0,0.45,0.53
