date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190105,0,七台河,47.0,16.0,38.0,47.0,98.0,5.0,9.0,26.0,50.0,54.0,69.0,59.0,61.0,0.4,1.0
20190105,0,三亚,28.0,14.0,10.0,28.0,26.0,4.0,4.0,14.0,9.0,45.0,62.0,47.0,58.0,0.7,0.7
20190105,0,三明,54.0,35.0,27.0,57.0,50.0,15.0,11.0,33.0,32.0,3.0,37.0,5.0,24.0,1.57,1.43
20190105,0,三门峡,267.0,217.0,244.0,266.0,276.0,26.0,19.0,74.0,71.0,4.0,29.0,14.0,22.0,2.4,2.2
20190105,0,上海,53.0,37.0,18.0,37.0,22.0,7.0,6.0,70.0,60.0,5.0,61.0,6.0,47.0,0.96,0.56
20190105,0,上饶,17.0,8.0,26.0,12.0,39.0,4.0,8.0,33.0,35.0,,4.0,,2.0,1.2,1.15
20190105,0,东莞,69.0,50.0,53.0,66.0,61.0,9.0,9.0,37.0,41.0,3.0,13.0,3.0,10.0,1.34,1.22
20190105,0,东营,61.0,40.0,153.0,72.0,207.0,15.0,23.0,55.0,76.0,12.0,49.0,17.0,33.0,0.6,1.6
20190105,0,中卫,105.0,79.0,77.0,97.0,102.0,20.0,34.0,45.0,41.0,25.0,57.0,35.0,47.0,1.35,1.05
20190105,0,中山,123.0,93.0,81.0,125.0,115.0,11.0,8.0,61.0,63.0,3.0,4.0,3.0,4.0,1.47,1.33
20190105,0,临夏州,108.0,81.0,54.0,161.0,110.0,102.0,49.0,43.0,32.0,15.0,86.0,48.0,71.0,2.0,1.75
20190105,0,临安,24.0,17.0,44.0,,57.0,3.0,3.0,32.0,21.0,,4.0,,2.0,1.6,1.7
20190105,0,临汾,443.0,415.0,267.0,510.0,337.0,387.0,118.0,106.0,85.0,12.0,24.0,9.0,16.0,5.14,3.86
20190105,0,临沂,286.0,236.0,188.0,298.0,228.0,30.0,24.0,88.0,65.0,10.0,55.0,35.0,50.0,2.0,1.6
20190105,0,临沧,60.0,43.0,30.0,65.0,48.0,10.0,11.0,20.0,16.0,20.0,74.0,44.0,65.0,1.0,0.9
20190105,0,丹东,44.0,22.0,54.0,44.0,79.0,17.0,38.0,18.0,36.0,48.0,55.0,46.0,46.0,0.92,1.52
20190105,0,丽水,27.0,19.0,41.0,25.0,54.0,6.0,7.0,34.0,33.0,10.0,23.0,12.0,15.0,1.1,1.17
20190105,0,丽江,20.0,10.0,13.0,16.0,28.0,6.0,7.0,12.0,12.0,63.0,80.0,69.0,74.0,0.6,0.65
20190105,0,义乌,31.0,,,,104.0,5.0,7.0,61.0,57.0,8.0,10.0,8.0,9.0,1.1,1.3
20190105,0,乌兰察布,38.0,24.0,19.0,38.0,31.0,24.0,23.0,53.0,30.0,12.0,66.0,30.0,53.0,0.85,0.6
20190105,0,乌海,53.0,30.0,64.0,56.0,119.0,18.0,39.0,37.0,47.0,25.0,49.0,22.0,28.0,0.73,1.23
20190105,0,乌鲁木齐,249.0,199.0,179.0,252.0,229.0,14.0,13.0,75.0,66.0,12.0,35.0,18.0,29.0,2.58,2.52
20190105,0,乐山,114.0,86.0,88.0,116.0,111.0,4.0,6.0,55.0,45.0,3.0,56.0,17.0,42.0,1.4,1.1
20190105,0,九江,128.0,97.0,62.0,,68.0,10.0,9.0,41.0,36.0,7.0,16.0,7.0,12.0,0.92,0.88
20190105,0,乳山,170.0,129.0,100.0,229.0,173.0,11.0,17.0,65.0,56.0,26.0,119.0,48.0,91.0,2.8,2.3
20190105,0,云浮,76.0,56.0,39.0,101.0,58.0,16.0,18.0,33.0,36.0,3.0,6.0,3.0,5.0,1.9,1.05
20190105,0,五家渠,283.0,233.0,184.0,333.0,279.0,11.0,7.0,66.0,46.0,10.0,48.0,31.0,37.0,3.0,2.2
20190105,0,亳州,341.0,291.0,218.0,323.0,240.0,11.0,9.0,46.0,39.0,26.0,32.0,27.0,28.0,1.85,1.6
20190105,0,伊春,49.0,25.0,39.0,49.0,61.0,4.0,11.0,30.0,26.0,34.0,63.0,44.0,44.0,0.55,1.15
20190105,0,伊犁哈萨克州,141.0,108.0,76.0,117.0,93.0,40.0,34.0,62.0,46.0,23.0,74.0,56.0,65.0,2.53,2.33
20190105,0,佛山,69.0,50.0,50.0,87.0,87.0,9.0,10.0,43.0,50.0,2.0,7.0,3.0,5.0,1.16,1.09
20190105,0,佳木斯,44.0,31.0,47.0,44.0,73.0,7.0,9.0,19.0,30.0,39.0,53.0,41.0,44.0,0.6,0.85
20190105,0,保定,170.0,129.0,119.0,203.0,187.0,64.0,48.0,84.0,87.0,6.0,20.0,6.0,14.0,2.1,2.1
20190105,0,保山,47.0,24.0,17.0,47.0,36.0,4.0,5.0,15.0,14.0,56.0,85.0,68.0,78.0,0.35,0.4
20190105,0,信阳,240.0,190.0,156.0,222.0,198.0,5.0,7.0,37.0,46.0,31.0,35.0,26.0,28.0,1.05,1.13
20190105,0,克州,160.0,94.0,79.0,270.0,253.0,5.0,5.0,19.0,12.0,27.0,56.0,45.0,51.0,0.9,0.7
20190105,0,克拉玛依,103.0,77.0,79.0,120.0,126.0,6.0,6.0,62.0,59.0,21.0,47.0,23.0,33.0,1.2,1.22
20190105,0,六安,231.0,181.0,144.0,225.0,180.0,7.0,7.0,45.0,52.0,41.0,55.0,43.0,44.0,1.32,1.15
20190105,0,六盘水,51.0,29.0,23.0,51.0,35.0,14.0,16.0,15.0,18.0,18.0,49.0,26.0,40.0,0.77,0.73
20190105,0,兰州,85.0,63.0,63.0,110.0,107.0,31.0,39.0,79.0,74.0,3.0,67.0,17.0,44.0,2.13,1.7
20190105,0,兴安盟,27.0,19.0,17.0,23.0,27.0,5.0,4.0,7.0,7.0,64.0,70.0,65.0,67.0,0.27,0.23
20190105,0,内江,100.0,75.0,59.0,95.0,78.0,10.0,13.0,55.0,42.0,21.0,82.0,41.0,62.0,1.23,1.1
20190105,0,凉山州,32.0,19.0,15.0,32.0,27.0,19.0,16.0,15.0,15.0,75.0,93.0,84.0,89.0,0.85,0.82
20190105,0,包头,65.0,36.0,34.0,80.0,61.0,26.0,32.0,44.0,39.0,25.0,54.0,20.0,44.0,1.52,1.4
20190105,0,北京,30.0,11.0,18.0,30.0,40.0,6.0,5.0,34.0,26.0,36.0,66.0,38.0,61.0,0.48,0.48
20190105,0,北海,38.0,25.0,20.0,38.0,28.0,7.0,7.0,22.0,19.0,14.0,25.0,15.0,21.0,0.83,0.83
20190105,0,十堰,170.0,129.0,131.0,177.0,183.0,12.0,16.0,50.0,51.0,6.0,19.0,8.0,14.0,1.23,1.17
20190105,0,南京,42.0,29.0,57.0,42.0,76.0,6.0,8.0,38.0,53.0,17.0,21.0,12.0,15.0,0.8,0.81
20190105,0,南充,138.0,105.0,55.0,132.0,72.0,9.0,8.0,44.0,32.0,35.0,89.0,48.0,68.0,1.15,1.0
20190105,0,南宁,33.0,23.0,18.0,26.0,21.0,7.0,7.0,37.0,34.0,4.0,11.0,5.0,7.0,1.33,0.96
20190105,0,南平,36.0,25.0,24.0,32.0,32.0,5.0,13.0,26.0,24.0,11.0,46.0,22.0,33.0,0.7,1.0
20190105,0,南昌,21.0,15.0,12.0,18.0,20.0,4.0,4.0,33.0,34.0,11.0,25.0,13.0,20.0,1.27,1.21
20190105,0,南通,24.0,17.0,23.0,13.0,30.0,8.0,8.0,20.0,44.0,40.0,57.0,22.0,50.0,0.42,0.42
20190105,0,南阳,279.0,229.0,185.0,276.0,216.0,7.0,7.0,60.0,43.0,10.0,44.0,23.0,35.0,1.48,1.32
20190105,0,博州,92.0,64.0,63.0,134.0,123.0,11.0,18.0,37.0,34.0,33.0,68.0,36.0,44.0,1.3,1.3
20190105,0,即墨,173.0,131.0,157.0,186.0,217.0,20.0,36.0,74.0,85.0,17.0,82.0,22.0,45.0,2.1,2.25
20190105,0,厦门,27.0,16.0,22.0,27.0,38.0,5.0,6.0,37.0,49.0,31.0,54.0,22.0,32.0,0.7,0.6
20190105,0,双鸭山,41.0,29.0,39.0,37.0,66.0,5.0,11.0,13.0,21.0,47.0,56.0,46.0,51.0,0.4,0.67
20190105,0,句容,34.0,22.0,58.0,34.0,80.0,2.0,4.0,28.0,42.0,22.0,25.0,19.0,20.0,1.3,1.4
20190105,0,台州,26.0,18.0,34.0,24.0,52.0,5.0,7.0,38.0,40.0,10.0,30.0,7.0,20.0,0.57,0.73
20190105,0,合肥,121.0,92.0,100.0,,81.0,3.0,4.0,37.0,50.0,17.0,22.0,18.0,18.0,1.09,1.13
20190105,0,吉安,30.0,15.0,23.0,30.0,43.0,16.0,15.0,37.0,32.0,4.0,12.0,5.0,10.0,0.97,0.93
20190105,0,吉林,53.0,20.0,33.0,55.0,54.0,11.0,14.0,17.0,22.0,50.0,65.0,52.0,60.0,0.68,0.85
20190105,0,吐鲁番地区,496.0,174.0,160.0,596.0,604.0,27.0,22.0,64.0,52.0,20.0,37.0,27.0,31.0,5.4,4.5
20190105,0,吕梁,130.0,99.0,119.0,198.0,184.0,116.0,72.0,48.0,59.0,10.0,20.0,9.0,14.0,1.7,1.93
20190105,0,吴忠,85.0,63.0,80.0,98.0,127.0,29.0,31.0,35.0,39.0,28.0,56.0,39.0,46.0,0.3,0.6
20190105,0,吴江,59.0,42.0,45.0,48.0,53.0,10.0,10.0,50.0,63.0,5.0,25.0,4.0,17.0,1.13,0.97
20190105,0,周口,406.0,359.0,243.0,416.0,271.0,19.0,14.0,98.0,54.0,6.0,44.0,14.0,34.0,2.87,1.65
20190105,0,呼伦贝尔,55.0,39.0,22.0,44.0,29.0,5.0,5.0,27.0,15.0,31.0,65.0,35.0,62.0,0.7,0.45
20190105,0,呼和浩特,86.0,64.0,28.0,119.0,57.0,34.0,23.0,66.0,43.0,9.0,62.0,18.0,46.0,2.13,1.27
20190105,0,和田地区,157.0,58.0,69.0,263.0,228.0,35.0,26.0,40.0,39.0,30.0,56.0,44.0,50.0,1.0,1.4
20190105,0,咸宁,133.0,101.0,66.0,110.0,79.0,11.0,7.0,44.0,40.0,6.0,17.0,8.0,13.0,1.5,1.17
20190105,0,咸阳,286.0,236.0,243.0,281.0,289.0,17.0,17.0,92.0,77.0,8.0,32.0,11.0,22.0,2.23,2.2
20190105,0,哈密地区,111.0,84.0,82.0,,97.0,20.0,22.0,63.0,53.0,4.0,32.0,13.0,22.0,2.75,2.9
