date,hour,城市,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20190614,0,七台河,34.0,12.0,13.0,,22.0,5.0,6.0,11.0,29.0,109.0,137.0,101.0,113.0,0.5,0.6
20190614,0,三亚,24.0,10.0,10.0,19.0,27.0,3.0,4.0,9.0,15.0,76.0,87.0,82.0,84.0,0.4,0.4
20190614,0,三明,27.0,19.0,10.0,24.0,15.0,5.0,4.0,26.0,21.0,22.0,69.0,18.0,64.0,0.97,0.93
20190614,0,三门峡,71.0,37.0,26.0,91.0,59.0,5.0,5.0,91.0,35.0,38.0,205.0,132.0,191.0,0.67,0.6
20190614,0,上海,31.0,15.0,21.0,19.0,25.0,4.0,5.0,22.0,24.0,98.0,114.0,86.0,104.0,0.33,0.37
20190614,0,上饶,20.0,14.0,24.0,19.0,36.0,9.0,12.0,16.0,17.0,50.0,73.0,59.0,62.0,0.35,0.55
20190614,0,东莞,33.0,20.0,14.0,33.0,24.0,10.0,7.0,56.0,32.0,10.0,158.0,41.0,104.0,0.9,0.72
20190614,0,东营,49.0,28.0,38.0,49.0,91.0,6.0,13.0,18.0,26.0,115.0,284.0,143.0,205.0,0.45,0.7
20190614,0,中卫,41.0,16.0,29.0,41.0,51.0,7.0,11.0,14.0,22.0,123.0,194.0,158.0,180.0,0.6,0.75
20190614,0,中山,28.0,11.0,8.0,28.0,15.0,2.0,2.0,31.0,15.0,23.0,98.0,44.0,72.0,0.73,0.6
20190614,0,临夏州,46.0,12.0,15.0,46.0,44.0,7.0,10.0,7.0,13.0,116.0,141.0,129.0,136.0,0.35,0.45
20190614,0,临安,21.0,8.0,21.0,9.0,25.0,3.0,2.0,1.0,20.0,66.0,72.0,62.0,62.0,0.4,0.5
20190614,0,临汾,82.0,35.0,27.0,114.0,69.0,6.0,15.0,68.0,33.0,74.0,241.0,162.0,229.0,0.72,0.78
20190614,0,临沂,54.0,20.0,28.0,58.0,75.0,6.0,8.0,28.0,24.0,70.0,173.0,126.0,158.0,0.4,0.53
20190614,0,临沧,37.0,26.0,21.0,,21.0,5.0,6.0,15.0,13.0,24.0,84.0,55.0,76.0,0.7,0.6
20190614,0,丹东,27.0,19.0,20.0,27.0,31.0,8.0,10.0,5.0,10.0,55.0,89.0,57.0,83.0,0.53,0.55
20190614,0,丽水,15.0,5.0,10.0,12.0,21.0,4.0,5.0,14.0,15.0,49.0,77.0,50.0,68.0,0.4,0.4
20190614,0,丽江,26.0,9.0,14.0,26.0,23.0,11.0,11.0,17.0,15.0,52.0,91.0,66.0,84.0,0.6,0.6
20190614,0,义乌,24.0,12.0,13.0,22.0,17.0,5.0,5.0,12.0,24.0,78.0,92.0,76.0,76.0,0.3,0.4
20190614,0,乌兰察布,23.0,13.0,14.0,23.0,20.0,18.0,14.0,8.0,11.0,73.0,127.0,95.0,125.0,0.35,0.25
20190614,0,乌海,60.0,20.0,28.0,69.0,61.0,33.0,35.0,25.0,30.0,132.0,160.0,132.0,144.0,0.67,0.93
20190614,0,乌鲁木齐,54.0,13.0,8.0,57.0,14.0,6.0,5.0,71.0,22.0,32.0,108.0,90.0,99.0,0.92,0.55
20190614,0,乐山,40.0,28.0,22.0,31.0,28.0,5.0,6.0,16.0,13.0,102.0,142.0,124.0,132.0,0.63,0.63
20190614,0,九江,40.0,28.0,24.0,31.0,29.0,7.0,7.0,24.0,17.0,75.0,126.0,87.0,117.0,0.34,0.37
20190614,0,乳山,26.0,13.0,14.0,22.0,25.0,6.0,5.0,7.0,7.0,83.0,90.0,83.0,87.0,0.4,0.45
20190614,0,云浮,17.0,9.0,22.0,17.0,36.0,7.0,10.0,22.0,24.0,21.0,80.0,37.0,58.0,0.7,0.75
20190614,0,五家渠,25.0,16.0,8.0,25.0,11.0,5.0,6.0,34.0,12.0,34.0,116.0,94.0,109.0,0.7,0.4
20190614,0,亳州,56.0,30.0,27.0,62.0,55.0,9.0,9.0,11.0,12.0,131.0,202.0,164.0,196.0,0.8,0.75
20190614,0,伊春,23.0,16.0,18.0,20.0,25.0,6.0,8.0,6.0,13.0,61.0,88.0,61.0,68.0,0.7,0.8
20190614,0,伊犁哈萨克州,41.0,20.0,10.0,41.0,16.0,10.0,7.0,34.0,16.0,55.0,104.0,90.0,100.0,0.8,0.63
